SAMPLE NUMBER:   2
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  RFA     	  RFA'		  RV     	  RV'		
-156.56   	-130.31   	 37.19   	 -61.04		  4.66   	 -15.26		
-124.51   	-62.87   	 36.95   	 -50.86		  4.60   	   0.00		
 47.00   	102.23   	 36.74   	  -5.09		  4.60   	  20.35		
375.06   	339.66   	 36.72   	  15.26		  4.68   	 -20.35		
708.01   	686.95   	 36.79   	  -5.09		  4.60   	 -25.43		
816.04   	1139.83(R)	 36.76   	 -96.64		  4.50(E)	  40.69		
-286.87   	992.43   	 36.38   	 -25.43		  4.66   	 -35.61		
-820.62   	546.88   	 36.28   	 -30.52		  4.52   	  -5.09		
-1125.18   	-153.81   	 36.15   	 -45.78		  4.50   	  35.61		
-913.70   	-570.07   	 35.97   	 -40.69		  4.64   	  15.26		
-638.12   	-505.68   	 35.81   	   0.00		  4.70   	 -10.17		
-530.40   	-298.77   	 35.81   	  61.04		  4.66   	  20.35		
-440.98   	-80.87   	 36.05   	  61.04		  4.74   	  55.95		
-297.85   	-37.54   	 36.30   	 -50.86		  4.96   	  61.04		
-115.05   	-34.79   	 36.09   	 -91.56		  5.21   	  61.04		
-30.82   	-101.93   	 35.73   	 -15.26		  5.45   	  61.04		
-25.63   	-118.41   	 35.67   	  10.17		  5.70   	  81.38		
-86.36   	-70.50   	 35.71   	 -71.21		  6.02   	 127.16		
-135.80   	-67.14   	 35.42   	 -76.30		  6.53   	 132.25		
-98.88   	-89.11   	 35.12   	  10.17		  7.06   	 116.99		
-35.71   	-99.18   	 35.16   	 -15.26		  7.53   	 111.90		
-14.65   	-90.94   	 35.10   	 -45.78		  7.98   	 162.77		
-40.28   	-92.77   	 34.91   	  30.52		  8.63   	 188.20		
-53.10   	-91.55   	 35.04   	 -61.04		  9.38   	 122.07		
-28.69   	-83.92   	 34.79   	 -91.56		  9.87   	 147.51		
 -4.27   	-73.24   	 34.43   	  61.04		 10.46   	 228.89		
 -3.36   	-66.22   	 34.67   	 116.99		 11.37   	 218.72		
 -4.58   	-67.14   	 35.14   	  55.95		 12.25   	 239.06		
-17.09   	-63.78   	 35.36   	 -10.17		 13.20   	 320.45		
-37.84   	-55.24   	 35.32   	-116.99		 14.49   	 350.97		
-53.71   	-47.30   	 34.85   	-295.01		 15.89   	 645.98		
-49.74   	-39.06   	 33.67   	  96.64		 18.47   	 320.45		
-38.76   	-34.18   	 34.06   	 127.16		 19.76   	 295.01		
-24.11   	-29.91   	 34.57   	 -15.26		 20.94   	 254.32		
 -6.71   	-30.21   	 34.51   	-106.82		 21.95   	 228.89		
  5.19   	-31.13   	 34.08   	-106.82		 22.87   	 213.63		
  7.63   	-31.74   	 33.65   	 -45.78		 23.72   	 178.03		
 -5.19   	-29.60   	 33.47   	  30.52		 24.44   	 127.16		
-25.02   	-24.11   	 33.59   	  66.12		 24.94   	 101.73		
-19.84   	-18.31   	 33.86   	  25.43		 25.35   	  96.64		
  5.80   	-14.34   	 33.96   	 -40.69		 25.74   	  45.78		
 31.43   	-16.17   	 33.79   	 -86.47		 25.92   	  20.35		
 50.05   	-12.82   	 33.45   	 -55.95		 26.00   	  15.26		
 46.08   	 -9.77   	 33.22   	  35.61		 26.06   	 -10.17		
 39.37   	 -1.53   	 33.37   	  76.30		 26.02   	 -25.43		
 50.35   	 12.21   	 33.67   	   0.00		 25.92   	 -25.43		
 77.51   	 20.75   	 33.67   	 -66.12		 25.82   	 -30.52		
108.34   	 27.47   	 33.41   	-101.73		 25.70   	 -20.35		
131.84   	 35.71   	 33.00   	 -81.38		 25.62   	   0.00		
135.19   	 41.81   	 32.68(D)	  91.56		 25.62   	 -10.17		
138.55   	 50.05   	 33.04   	 300.10		 25.57   	 -15.26		
150.15   	 60.73   	 34.24   	 391.66		 25.51   	  20.35		
178.22   	 68.36   	 35.81   	 335.71		 25.60   	  50.86		
222.17   	 74.16   	 37.15   	 244.15		 25.80   	  35.61		
260.31   	 77.51   	 38.13   	 223.80		 25.94   	  40.69		
277.71   	 82.70   	 39.02   	 523.90		 26.10   	 147.51		
252.38   	 95.83   	 41.12   	 289.93		 26.69   	  71.21		
234.68   	104.37   	 42.28   	 264.50		 26.98   	  61.04		
233.76   	112.00   	 43.34   	 244.15		 27.22   	  61.04		
251.16   	115.05   	 44.31   	 259.41		 27.47   	  55.95		
281.98   	117.19   	 45.35   	 274.67		 27.69   	  40.69		
309.45   	119.63   	 46.45   	 289.93		 27.85   	  15.26		
327.76   	117.49   	 47.61   	 244.15		 27.91   	  15.26		
342.10   	118.41   	 48.59   	 162.77		 27.98(S)	   0.00		
339.05   	117.49   	 49.24   	 178.03		 27.98   	 -15.26		
334.47   	115.05   	 49.95   	 228.89		 27.91   	 -25.43		
336.30   	113.83   	 50.86   	 259.41		 27.81   	 -40.69		
344.54   	103.76   	 51.90   	 264.50		 27.65   	 -45.78		
358.28   	 89.42   	 52.96   	 264.50		 27.47   	 -50.86		
354.00   	 74.46   	 54.02   	 244.15		 27.26   	 -55.95		
323.49   	 57.37   	 54.99   	 249.24		 27.04   	 -45.78		
269.78   	 46.08   	 55.99   	 254.32		 26.86   	 -50.86		
201.11   	 37.84   	 57.01   	 264.50		 26.65   	 -45.78		
150.45   	 29.60   	 58.07   	 233.98		 26.47   	 -35.61		
128.78   	 21.06   	 59.00   	 183.11		 26.33   	 -35.61		
118.10   	  6.41   	 59.74   	 172.94		 26.19   	 -30.52		
114.14   	 -1.83   	 60.43   	 183.11		 26.06   	 -20.35		
 98.27   	-11.29   	 61.16   	 172.94		 25.98   	 -20.35		
 77.82   	-17.40   	 61.85   	 152.59		 25.90   	 -15.26		
 65.00   	-15.87   	 62.46   	 122.07		 25.84   	 -15.26		
 57.68   	-19.84   	 62.95   	 111.90		 25.78   	 -55.95		
 48.83   	-27.16   	 63.40   	  45.78		 25.55   	 -30.52		
 41.81   	-31.74   	 63.58(S)	 -91.56		 25.43   	 -40.69		
 42.42   	-33.26   	 63.21   	-147.51		 25.27   	 -66.12		
 55.85   	-38.15   	 62.62   	 -40.69		 25.00   	 -71.21		
 69.27   	-44.25   	 62.46   	 -25.43		 24.72   	 -76.30		
 65.00   	-53.71   	 62.36   	-106.82		 24.41   	-101.73		
 41.81   	-60.73   	 61.93   	 -91.56		 24.01   	-137.33		
 12.21   	-64.70   	 61.57   	 -30.52		 23.46   	-142.42		
 -5.49   	-66.22   	 61.44   	 -40.69		 22.89   	-162.77		
 -8.54   	-66.22   	 61.28   	 -96.64		 22.24   	-193.29		
  3.66   	-71.11   	 60.89   	-132.25		 21.46   	-233.98		
 24.11   	-72.94   	 60.37   	-147.51		 20.53   	-259.41		
 29.91   	-74.77   	 59.78   	 -86.47		 19.49   	-295.01		
 32.65   	-72.02   	 59.43   	  -5.09		 18.31   	-340.79		
 20.45   	-67.44   	 59.41   	 -55.95		 16.95   	-391.66		
 -5.19   	-65.61   	 59.19   	-167.85		 15.38   	-396.74		
-32.96   	-58.59   	 58.51   	-193.29		 13.79   	-356.05		
-50.35   	-53.41   	 57.74   	-152.59		 12.37   	-345.88		
-45.17   	-49.44   	 57.13   	 -96.64		 10.99   	-366.22		
-23.50   	-47.91   	 56.74   	 -91.56		  9.52   	-350.97		
  9.77   	-48.83   	 56.38   	-147.51		  8.12   	-315.36		
 24.72   	-57.37   	 55.79   	-193.29		  6.86   	-315.36		
 23.50   	-59.20   	 55.02   	-178.03		  5.60   	-310.27		
  8.85   	-57.07   	 54.30   	-147.51		  4.35   	-259.41		
-13.43   	-61.65   	 53.71   	-356.05		  3.32   	-320.45		
-11.29   	-59.51   	 52.29   	-213.63		  2.03   	-111.90		
  0.31   	-65.61   	 51.43   	-244.15		  1.59   	 -81.38		
 15.87   	-63.17   	 50.46   	-249.24		  1.26   	 -20.35		
 29.30   	-65.00   	 49.46   	-213.63		  1.18(D)	   5.09		
 33.57   	-67.75   	 48.61   	-208.54		  1.20   	  10.17		
 24.72   	-65.31   	 47.77   	-254.32		  1.24   	  15.26		
  1.22   	-62.26   	 46.75   	-244.15		  1.30   	  35.61		
-25.02   	-55.85   	 45.78   	-127.16		  1.44   	  40.69		
-45.47   	-48.83   	 45.27   	 -30.52		  1.61   	  45.78		
-52.80   	-43.64   	 45.15   	 -25.43		  1.79   	  55.95		
-39.06   	-44.56   	 45.05   	 -25.43		  2.01   	  50.86		
-18.62   	-47.00   	 44.94   	 -10.17		  2.22   	  55.95		
 -3.97   	-47.61   	 44.90   	 -20.35		  2.44   	  55.95		
  9.77   	-47.00   	 44.82   	 -10.17		  2.67   	  50.86		
  9.77   	-45.78   	 44.78   	  25.43		  2.87   	  55.95		
 -4.27   	-44.56   	 44.88   	  40.69		  3.09   	  61.04		
-22.89   	-39.37   	 45.05   	 -61.04		  3.34   	  55.95		
-33.87   	-36.01   	 44.80   	-198.37		  3.56   	  66.12		
-31.43   	-32.65   	 44.01   	-183.11		  3.83   	  96.64		
-13.43   	-26.25   	 43.28   	 -86.47		  4.21   	 106.82		
  5.19   	-25.63   	 42.93   	 -30.52		  4.64   	  71.21		
  8.24   	-19.84   	 42.81   	 -66.12		  4.92   	   0.00		
  0.61   	 -6.10   	 42.54   	-106.82		  4.92   	  -5.09		
 -5.49   	  9.77   	 42.12   	 -81.38		  4.90   	  25.43		
 17.70   	 29.30   	 41.79   	 -55.95		  5.01   	  15.26		
 67.75   	 46.39   	 41.57   	 -45.78		  5.07   	 -10.17		
130.31   	 52.19   	 41.38   	 -71.21		  5.03   	 -15.26		
177.31   	 56.46   	 41.10   	 -86.47		  4.96   	  -5.09		
195.01   	 57.98   	 40.75   	 -40.69		  4.94   	 -20.35		
203.25   	 52.80   	 40.59   	  15.26		  4.86   	 -25.43		
198.67   	 74.46   	 40.65   	  20.35		  4.76   	 -25.43		
189.51   	 79.04   	 40.73   	 -35.61		  4.66   	 -15.26		
183.11   	 78.74   	 40.59   	-106.82		  4.60   	 -15.26		
148.01   	 78.13   	 40.16   	 -76.30		  4.54   	 -10.17		
 92.77   	 49.13   	 39.86   	  15.26		  4.50   	 -10.17		
 54.93   	 33.87   	 39.92   	  55.95		  4.46   	  10.17		
 28.69   	 22.28   	 40.14   	   5.09		  4.50   	  20.35		
  5.19   	 11.29   	 40.16   	 -61.04		  4.58   	  15.26		
  4.88   	  3.36   	 39.92   	 -71.21		  4.64   	  15.26		
 -3.97   	 -7.93   	 39.63   	 -55.95		  4.70   	  20.35		
-26.86   	-20.14   	 39.41   	 -40.69		  4.78   	  10.17		
-38.15   	-24.41   	 39.25   	 -45.78		  4.82   	  -5.09		
-42.72   	-29.60   	 39.06   	 -66.12		  4.80   	   5.09		
-43.95   	-38.15   	 38.80   	 -30.52		  4.82   	  10.17		
-48.83   	-40.89   	 38.68   	 -25.43		  4.86   	  10.17		
-56.15   	-45.17   	 38.58   	 -30.52		  4.90   	  -5.09		
-59.20   	-44.25   	 38.45   	   0.00		  4.88   	   5.09		
-64.70   	-39.06   	 38.45   	 -15.26		  4.90   	   5.09		
-58.29   	-36.01   	 38.39   	 -35.61		  4.92   	   5.09		
-53.41   	-35.71   	 38.25   	 -55.95		  4.94   	  15.26		
-66.53   	-35.10   	 38.03   	 -40.69		  5.01   	  25.43		
-86.36   	-31.74   	 37.86   	  20.35		  5.11   	  15.26		
-104.37   	-20.75   	 37.94   	  25.43		  5.17   	  15.26		
-97.35   	 -5.49   	 38.05   	 -40.69		  5.23   	  35.61		
-52.19   	 39.98   	 37.88   	 -61.04		  5.37   	  40.69		
 69.58   	173.34   	 37.64   	 -55.95		  5.53   	  30.52		
316.77   	386.35   	 37.42   	 -55.95		  5.66   	  30.52		
566.41   	694.58   	 37.19   	 -30.52		  5.78   	  40.69		
694.89   	1147.16   	 37.07   	 -86.47		  5.94   	  50.86		
397.03   	1429.44(R)	 36.72   	-218.72		  6.14(E)	 116.99		
-657.65   	783.69   	 35.85   	  66.12		  6.61   	  55.95		
-993.96   	104.68   	 36.11   	  66.12		  6.84   	  45.78		
-906.68   	-475.77   	 36.38   	  15.26		  7.02   	  45.78		
-595.09   	-484.01   	 36.44   	  10.17		  7.20   	  35.61		
-441.59   	-281.68   	 36.48   	   5.09		  7.34   	  30.52		
-353.70   	-56.46   	 36.50   	   0.00		  7.47   	  25.43		
-263.06   	 19.84   	 36.50   	   5.09		  7.57   	  20.35		
-135.50   	 17.70   	 36.52   	  -5.09		  7.65   	  15.26		
-60.73   	-42.42   	 36.50   	 -20.35		  7.71   	  15.26		
-47.00   	-84.23   	 36.42   	 -40.69		  7.77   	  15.26		
-67.75   	-29.30   	 36.26   	 -76.30		  7.83   	  20.35		
-97.96   	-18.62   	 35.95   	 -61.04		  7.91   	  35.61		
-73.85   	-42.11   	 35.71   	  -5.09		  8.06   	  45.78		
-23.50   	-54.02   	 35.69   	  20.35		  8.24   	  61.04		
 -7.93   	-40.89   	 35.77   	   5.09		  8.48   	  81.38		
-33.57   	-36.62   	 35.79   	 -15.26		  8.81   	  86.47		
-59.20   	-42.11   	 35.73   	 -40.69		  9.16   	  86.47		
-60.42   	-45.78   	 35.56   	 -35.61		  9.50   	 101.73		
-54.02   	-42.72   	 35.42   	  10.17		  9.91   	 127.16		
-52.80   	-38.15   	 35.46   	  30.52		 10.42   	 167.85		
-49.44   	-42.72   	 35.58   	 -10.17		 11.09   	 223.80		
-25.63   	-43.33   	 35.54   	 -71.21		 11.98   	 284.84		
  4.88   	-44.25   	 35.26   	 -96.64		 13.12   	 335.71		
 18.31   	-50.05   	 34.87   	 -76.30		 14.47   	 371.31		
 18.01   	-47.91   	 34.57   	   0.00		 15.95   	 778.23		
 21.97   	-41.81   	 34.57   	  10.17		 19.06   	 386.57		
 12.21   	-36.01   	 34.61   	  66.12		 20.61   	 356.05		
 -6.10   	-30.21   	 34.87   	 -10.17		 22.03   	 325.53		
-29.91   	-26.55   	 34.83   	-213.63		 23.34   	 300.10		
-42.11   	-20.75   	 33.98   	-203.46		 24.54   	 269.58		
-42.72   	-14.04   	 33.16(D)	  30.52		 25.62   	 233.98		
-20.75   	-12.21   	 33.29   	 137.33		 26.55   	 198.37		
 12.51   	-14.65   	 33.84   	  71.21		 27.34   	 162.77		
 42.72   	-19.53   	 34.12   	 -45.78		 28.00   	 111.90		
 66.22   	-18.01   	 33.94   	 -61.04		 28.44   	  55.95		
 69.27   	-17.40   	 33.69   	  71.21		 28.67   	  35.61		
 60.42   	-15.56   	 33.98   	 142.42		 28.81   	  20.35		
 51.88   	 -4.88   	 34.55   	  66.12		 28.89   	 -15.26		
 42.72   	 -2.75   	 34.81   	 -30.52		 28.83   	 -45.78		
 40.59   	  5.49   	 34.69   	 -30.52		 28.65   	 -50.86		
 45.47   	 16.48   	 34.57   	  50.86		 28.44   	 -40.69		
 50.66   	 24.41   	 34.77   	 147.51		 28.28   	 -45.78		
 64.70   	 33.87   	 35.36   	 203.46		 28.10   	 -40.69		
 95.21   	 40.89   	 36.17   	 213.63		 27.93   	 -30.52		
131.84   	 49.44   	 37.03   	 188.20		 27.81   	  -5.09		
164.49   	 52.80   	 37.78   	 223.80		 27.79   	   0.00		
177.92   	 60.73   	 38.68   	 315.36		 27.79   	  10.17		
159.30   	 65.00   	 39.94   	 366.22		 27.83   	  35.61		
136.72   	 73.55   	 41.40   	 376.40		 27.98   	  35.61		
130.00   	 88.50   	 42.91   	 605.29		 28.12   	  86.47		
177.61   	112.92   	 45.33   	 289.93		 28.46   	  45.78		
211.79   	121.77   	 46.49   	 325.53		 28.65   	  45.78		
226.44   	124.51   	 47.79   	 295.01		 28.83   	  45.78		
229.19   	133.06   	 48.97   	 223.80		 29.01   	  45.78		
222.47   	141.60   	 49.87   	 193.29		 29.20   	  15.26		
223.69   	149.84   	 50.64   	 254.32		 29.26   	  10.17		
243.23   	156.56   	 51.66   	 300.10		 29.30   	  20.35		
265.50   	158.39   	 52.86   	 259.41		 29.38   	  10.17		
285.34   	157.47   	 53.90   	 233.98		 29.42(S)	 -10.17		
287.78   	151.98   	 54.83   	 264.50		 29.38   	 -15.26		
262.15   	143.43   	 55.89   	 310.27		 29.32   	  10.17		
229.19   	140.38   	 57.13   	 289.93		 29.36   	 -10.17		
203.25   	132.45   	 58.29   	 279.75		 29.32   	 -50.86		
182.50   	119.32   	 59.41   	 284.84		 29.11   	 -50.86		
168.46   	112.92   	 60.55   	 239.06		 28.91   	 -66.12		
153.20   	 95.52   	 61.51   	 218.72		 28.65   	 -91.56		
127.56   	 75.38   	 62.38   	 228.89		 28.28   	-111.90		
 94.30   	 64.70   	 63.30   	 249.24		 27.83   	-127.16		
 47.91   	 51.57   	 64.29   	 239.06		 27.32   	-101.73		
  8.24   	 45.17   	 65.25   	 162.77		 26.92   	 -61.04		
-25.33   	 44.86   	 65.90   	  61.04		 26.67   	 -40.69		
-52.49   	 39.37   	 66.14   	  55.95		 26.51   	 -25.43		
-59.51   	 35.10   	 66.37   	 106.82		 26.41   	  -5.09		
-57.07   	 30.82   	 66.80   	  66.12		 26.39   	  10.17		
-58.29   	 25.02   	 67.06(S)	-116.99		 26.43   	 -25.43		
-57.98   	 22.89   	 66.59   	 -71.21		 26.33   	 -35.61		
-53.41   	 20.14   	 66.31   	-127.16		 26.19   	 -40.69		
-36.62   	 14.95   	 65.80   	-167.85		 26.02   	 -66.12		
-22.28   	  9.16   	 65.13   	-122.07		 25.76   	-122.07		
-27.77   	  2.75   	 64.64   	 -50.86		 25.27   	-157.68		
-36.32   	  0.92   	 64.44   	 -55.95		 24.64   	-193.29		
-55.54   	  0.00   	 64.21   	-116.99		 23.87   	-228.89		
-69.27   	 -0.31   	 63.74   	-147.51		 22.95   	-239.06		
-58.90   	  0.00   	 63.15   	-127.16		 21.99   	-259.41		
-53.10   	 -7.32   	 62.64   	-101.73		 20.96   	-264.50		
-63.48   	 -9.77   	 62.24   	 -71.21		 19.90   	-284.84		
-78.74   	 -4.88   	 61.95   	 -81.38		 18.76   	-320.45		
-96.44   	 -7.63   	 61.63   	-127.16		 17.48   	-356.05		
-98.27   	 -4.58   	 61.12   	-147.51		 16.05   	-376.40		
-88.20   	 -6.41   	 60.53   	-122.07		 14.55   	-376.40		
-77.21   	-14.34   	 60.04   	-116.99		 13.04   	-371.31		
-83.01   	-11.90   	 59.57   	-132.25		 11.56   	-350.97		
-99.49   	-10.68   	 59.04   	-172.94		 10.15   	-325.53		
-104.98   	 -6.10   	 58.35   	-183.11		  8.85   	-295.01		
-95.83   	 -1.22   	 57.62   	-127.16		  7.67   	-289.93		
-73.55   	 -4.88   	 57.11   	 -91.56		  6.51   	-320.45		
-52.80   	 -5.80   	 56.74   	-167.85		  5.23   	-295.01		
-43.03   	-10.07   	 56.07   	-264.50		  4.05   	-223.80		
-38.76   	-13.73   	 55.02   	-233.98		  3.15   	-152.59		
-36.62   	-16.17   	 54.08   	-295.01		  2.54   	-239.06		
-38.15   	-24.72   	 52.90   	-193.29		  1.59   	 -55.95		
-47.00   	-30.52   	 52.13   	-249.24		  1.36   	 -20.35		
-61.65   	-33.57   	 51.13   	-269.58		  1.28   	 -25.43		
-65.31   	-35.71   	 50.05   	-233.98		  1.18   	 -20.35		
-66.22   	-42.72   	 49.11   	-152.59		  1.10   	  -5.09		
-65.92   	-47.61   	 48.50   	-106.82		  1.08(D)	   0.00		
-65.31   	-50.35   	 48.08   	-127.16		  1.08   	  10.17		
-63.78   	-52.49   	 47.57   	-183.11		  1.12   	  10.17		
-57.98   	-55.24   	 46.84   	-172.94		  1.16   	  15.26		
-44.86   	-50.66   	 46.14   	-106.82		  1.22   	  15.26		
-36.32   	-55.85   	 45.72   	 -30.52		  1.28   	   5.09		
-31.13   	-59.20   	 45.59   	 -10.17		  1.30   	   5.09		
-33.26   	-57.98   	 45.55   	 -10.17		  1.32   	   5.09		
-45.78   	-62.56   	 45.51   	 -35.61		  1.34   	  25.43		
-53.10   	-60.12   	 45.37   	 -40.69		  1.44   	  30.52		
-51.57   	-57.37   	 45.21   	 -50.86		  1.57   	  45.78		
-47.30   	-63.78   	 45.00   	 -96.64		  1.75   	  66.12		
-36.32   	-65.61   	 44.62   	-127.16		  2.01   	 111.90		
-24.11   	-64.70   	 44.11   	 -71.21		  2.46   	 132.25		
-29.30   	-64.39   	 43.82   	   0.00		  2.99   	  55.95		
-30.82   	-49.13   	 43.82   	 -35.61		  3.21   	   0.00		
-26.25   	-36.01   	 43.68   	-142.42		  3.21   	  50.86		
-17.09   	-27.77   	 43.11   	-162.77		  3.42   	  76.30		
 12.51   	 -3.05   	 42.46   	 -81.38		  3.72   	  45.78		
 45.47   	 15.56   	 42.14   	 -10.17		  3.91   	  25.43		
 86.98   	 35.40   	 42.10   	 -15.26		  4.01   	  45.78		
134.28   	 58.90   	 42.03   	 -45.78		  4.19   	  45.78		
167.85   	 59.51   	 41.85   	 -40.69		  4.37   	  15.26		
208.44   	 60.42   	 41.69   	 -35.61		  4.44   	 -10.17		
221.86   	 75.68   	 41.55   	 -40.69		  4.39   	 -10.17		
216.67   	 73.55   	 41.38   	 -55.95		  4.35   	 -10.17		
203.86   	 69.27   	 41.16   	 -45.78		  4.31   	 -20.35		
155.94   	 53.71   	 40.98   	 -10.17		  4.23   	 -30.52		
 86.67   	 13.43   	 40.94   	  15.26		  4.11   	 -35.61		
 26.55   	-10.07   	 41.00   	   5.09		  3.97   	 -35.61		
-19.23   	-22.28   	 41.02   	 -35.61		  3.83   	 -35.61		
-51.57   	-31.43   	 40.87   	 -96.64		  3.68   	 -25.43		
-43.33   	-29.91   	 40.49   	-101.73		  3.58   	 -20.35		
-32.04   	-38.76   	 40.08   	 -35.61		  3.50   	 -10.17		
-26.86   	-49.44   	 39.94   	   5.09		  3.46   	 -15.26		
-22.28   	-50.35   	 39.96   	 -25.43		  3.40   	 -15.26		
-29.91   	-55.24   	 39.86   	 -76.30		  3.34   	  -5.09		
-47.30   	-56.76   	 39.55   	 -96.64		  3.32   	   5.09		
-70.19   	-51.88   	 39.17   	 -55.95		  3.34   	   0.00		
-88.20   	-51.27   	 38.94   	  10.17		  3.34   	  10.17		
-93.08   	-49.44   	 38.98   	  -5.09		  3.38   	   0.00		
-84.23   	-44.56   	 38.96   	 -50.86		  3.38   	   5.09		
-65.92   	-48.83   	 38.76   	 -71.21		  3.40   	   5.09		
-49.74   	-52.19   	 38.47   	 -15.26		  3.42   	  15.26		
-46.08   	-55.24   	 38.41   	  30.52		  3.48   	  30.52		
-53.71   	-55.54   	 38.53   	  20.35		  3.60   	  30.52		
-72.02   	-50.35   	 38.62   	 -40.69		  3.72   	  35.61		
-90.03   	-46.08   	 38.45   	 -76.30		  3.87   	  45.78		
-91.55   	-16.17   	 38.15   	 -35.61		  4.05   	  45.78		
-12.51   	106.20   	 38.01   	  -5.09		  4.23   	  45.78		
239.56   	300.29   	 37.99   	 -10.17		  4.42   	  50.86		
552.98   	588.07   	 37.94   	 -15.26		  4.62   	  50.86		
786.44   	1015.93   	 37.88   	 -30.52		  4.82   	  45.78		
570.07   	1341.55(R)	 37.76   	 -66.12		  5.01(E)	  91.56		
-625.92   	830.69   	 37.50   	 -25.43		  5.37   	  50.86		
-1040.04   	206.91   	 37.40   	 -30.52		  5.57   	  50.86		
-1010.44   	-411.38   	 37.27   	 -40.69		  5.78   	  40.69		
-648.50   	-498.05   	 37.11   	 -40.69		  5.94   	  45.78		
-479.43   	-336.00   	 36.95   	 -40.69		  6.12   	  40.69		
-417.79   	-90.64   	 36.79   	 -25.43		  6.29   	  45.78		
-351.56   	 36.62   	 36.68   	  -5.09		  6.47   	  40.69		
-204.16   	 50.05   	 36.66   	   0.00		  6.63   	  35.61		
-64.09   	 18.31   	 36.66   	 -15.26		  6.78   	  20.35		
  3.05   	-39.98   	 36.60   	 -15.26		  6.86   	  15.26		
  4.88   	 -3.66   	 36.54   	  10.17		  6.92   	  20.35		
-31.74   	 21.06   	 36.58   	 -20.35		  7.00   	  35.61		
-29.91   	  3.36   	 36.50   	 -66.12		  7.14   	  45.78		
 16.17   	-11.60   	 36.24   	 -50.86		  7.32   	  40.69		
 39.37   	 -5.19   	 36.03   	 -10.17		  7.49   	  61.04		
 10.07   	 -1.53   	 35.99   	  15.26		  7.73   	  71.21		
-31.13   	 -9.16   	 36.05   	   0.00		  8.02   	  76.30		
-31.13   	-12.51   	 36.05   	 -30.52		  8.32   	  91.56		
-13.43   	-15.87   	 35.93   	 -61.04		  8.69   	 116.99		
-16.78   	-21.97   	 35.69   	 -15.26		  9.16   	 147.51		
-25.33   	-23.19   	 35.63   	  50.86		  9.75   	 178.03		
-25.63   	-27.77   	 35.83   	  25.43		 10.46   	 233.98		
-19.53   	-23.19   	 35.93   	 -76.30		 11.39   	 310.27		
-15.56   	-15.56   	 35.63   	-111.90		 12.63   	 356.05		
-23.50   	-15.56   	 35.18   	 -81.38		 14.06   	 737.54		
-15.56   	 -2.44   	 34.85   	  30.52		 17.01   	 386.57		
  2.14   	 -0.92   	 34.97   	  15.26		 18.56   	 366.22		
 39.06   	  1.83   	 35.04   	 -40.69		 20.02   	 335.71		
 68.05   	-10.99   	 34.87   	 -76.30		 21.36   	 315.36		
 77.21   	-14.34   	 34.57   	 -55.95		 22.62   	 300.10		
 62.56   	 -7.93   	 34.34   	 -15.26		 23.82   	 249.24		
 40.59   	 -9.46   	 34.28   	  10.17		 24.82   	 188.20		
 41.81   	  3.05   	 34.32   	  -5.09		 25.57   	 162.77		
 60.12   	  3.66   	 34.30   	 -40.69		 26.23   	 127.16		
 74.46   	 -5.19   	 34.14   	 -35.61		 26.73   	  55.95		
 79.04   	 -4.27   	 34.00   	  -5.09		 26.96   	  10.17		
 61.65   	 -5.80   	 33.98(D)	  20.35		 27.00   	 -10.17		
 36.93   	 -7.02   	 34.06   	  15.26		 26.96   	 -40.69		
 25.94   	 -3.97   	 34.12   	 -10.17		 26.80   	 -61.04		
 25.94   	 -4.88   	 34.08   	   0.00		 26.55   	 -86.47		
 38.45   	 -7.63   	 34.08   	  35.61		 26.21   	 -81.38		
 53.71   	 -5.49   	 34.22   	  45.78		 25.88   	 -71.21		
 68.36   	 -2.75   	 34.40   	  61.04		 25.60   	 -61.04		
 88.81   	  2.75   	 34.65   	  96.64		 25.35   	 -55.95		
108.03   	  8.85   	 35.04   	 147.51		 25.13   	 -25.43		
126.04   	 11.90   	 35.63   	 213.63		 25.03   	 -10.17		
144.96   	 21.36   	 36.48   	 269.58		 24.98   	   5.09		
155.64   	 30.52   	 37.56   	 300.10		 25.00   	  20.35		
162.05   	 40.28   	 38.76   	 310.27		 25.09   	  40.69		
173.03   	 54.63   	 40.00   	 630.72		 25.25   	 106.82		
227.36   	 69.89   	 42.52   	 300.10		 25.68   	  55.95		
254.82   	 75.99   	 43.72   	 289.93		 25.90   	  66.12		
264.59   	 79.96   	 44.88   	 254.32		 26.16   	  61.04		
254.52   	 85.14   	 45.90   	 254.32		 26.41   	  61.04		
248.41   	 93.38   	 46.92   	 239.06		 26.65   	  50.86		
264.59   	 97.35   	 47.87   	 208.54		 26.86   	  40.69		
289.31   	 94.60   	 48.71   	 193.29		 27.02   	  25.43		
315.55   	 92.77   	 49.48   	 193.29		 27.12   	  20.35		
335.69   	 89.72   	 50.25   	 213.63		 27.20   	   5.09		
329.28   	 80.26   	 51.11   	 249.24		 27.22(S)	 -10.17		
316.47   	 75.99   	 52.11   	 249.24		 27.18   	 -30.52		
302.73   	 69.58   	 53.10   	 228.89		 27.06   	 -40.69		
271.91   	 51.88   	 54.02   	 239.06		 26.90   	 -45.78		
229.19   	 47.00   	 54.97   	 269.58		 26.71   	 -61.04		
