SAMPLE NUMBER:   1
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  RV     	  RV'		  FA     	  FA'		
 -1.22   	-144.65   	  3.48   	-111.90		 69.62   	  20.35		
-11.60   	-159.30   	  3.03   	  71.21		 69.70   	  15.26		
-25.94   	-169.98   	  3.32   	 244.15		 69.77   	   5.09		
-40.28   	-178.83   	  4.29   	 -15.26		 69.79   	   5.09		
-48.83   	-187.38   	  4.23   	  35.61		 69.81   	   0.00		
-48.83   	-195.62   	  4.37   	 239.06		 69.81   	 -10.17		
-43.33   	-202.94   	  5.33   	  86.47		 69.77   	 -20.35		
-36.93   	-207.52   	  5.68   	  45.78		 69.68   	 -30.52		
-33.57   	-209.05   	  5.86   	  96.64		 69.56   	 -30.52		
-35.40   	-208.44   	  6.25   	 -25.43		 69.44   	 -35.61		
-40.28   	-206.91   	  6.14   	 -71.21		 69.30   	 -40.69		
-44.25   	-205.69   	  5.86   	 -30.52		 69.14   	 -50.86		
-46.08   	-204.47   	  5.74   	-132.25		 68.93   	 -50.86		
-46.39   	-202.64   	  5.21   	-208.54		 68.73   	 -45.78		
-47.00   	-198.67   	  4.37   	-116.99		 68.55   	 -40.69		
-48.52   	-193.48   	  3.91   	 -20.35		 68.38   	 -35.61		
-50.66   	-187.68   	  3.83   	   0.00		 68.24   	 -35.61		
-52.80   	-182.19   	  3.83   	  50.86		 68.10   	 -30.52		
-54.63   	-177.31   	  4.03   	 137.33		 67.98   	 -25.43		
-57.68   	-173.03   	  4.58   	 137.33		 67.87   	 -15.26		
-61.95   	-168.46   	  5.13   	 101.73		 67.81   	 -15.26		
-66.22   	-163.57   	  5.53   	  96.64		 67.75   	 -15.26		
-68.66   	-158.69   	  5.92   	  45.78		 67.69   	 -15.26		
-68.66   	-153.20   	  6.10   	 -15.26		 67.63   	 -15.26		
-67.14   	-146.48   	  6.04   	 -30.52		 67.57   	 -15.26		
-66.53   	-137.94   	  5.92   	 -50.86		 67.51   	 -15.26		
-67.75   	-128.17   	  5.72   	 -55.95		 67.45   	 -15.26		
-70.50   	-116.27   	  5.49   	 -35.61		 67.39   	 -30.52		
-74.16   	-97.35   	  5.35   	 -20.35		 67.26   	 -30.52		
-75.68   	-66.53   	  5.27   	   5.09		 67.14   	 -35.61		
-66.83   	-24.11   	  5.29   	  55.95		 67.00   	 -40.69		
-37.23   	 21.97   	  5.51   	  66.12		 66.84   	 -45.78		
 21.06   	 60.73   	  5.78   	  15.26		 66.65   	 -40.69		
107.12   	 88.81   	  5.84   	 -15.26		 66.49   	 -40.69		
205.38   	122.38   	  5.78   	  25.43		 66.33   	 -35.61		
292.05   	194.40   	  5.88   	  45.78		 66.18   	 -30.52		
346.68   	319.52   	  6.06   	   5.09		 66.06   	 -30.52		
355.53   	478.21   	  6.08   	 -35.61		 65.94   	 -10.17		
166.63   	684.81(R)	  5.94   	 -40.69		 65.90   	 -15.26		
-63.48   	634.46   	  5.78(E)	  20.35		 65.84   	 -20.35		
-375.98   	472.11   	  5.86   	  10.17		 65.76   	 -30.52		
-712.89   	220.34   	  5.90   	 -76.30		 65.64   	 -35.61		
-982.67   	-86.98   	  5.60   	 -71.21		 65.49   	 -35.61		
-1099.85   	-386.66   	  5.31   	  30.52		 65.35   	 -40.69		
-1028.14   	-597.84   	  5.43   	  25.43		 65.19   	 -35.61		
-802.00   	-656.74   	  5.53   	   0.00		 65.05   	 -40.69		
-509.95   	-552.06   	  5.53   	  81.38		 64.88   	 -35.61		
-250.85   	-349.43   	  5.86   	 132.25		 64.74   	 -40.69		
-89.72   	-158.69   	  6.39   	  91.56		 64.58   	 -30.52		
-33.87   	-57.68   	  6.75   	  71.21		 64.46   	 -40.69		
-43.33   	-49.44   	  7.04   	  91.56		 64.29   	 -40.69		
-63.48   	-85.75   	  7.41   	  66.12		 64.13   	 -30.52		
-57.07   	-113.53   	  7.67   	 -10.17		 64.01   	 -20.35		
-20.45   	-109.56   	  7.63   	  20.35		 63.93   	 -30.52		
 25.33   	-82.70   	  7.71   	 137.33		 63.80   	 -66.12		
 58.59   	-53.41   	  8.26   	 264.50		 63.54   	 -66.12		
 71.41   	-33.26   	  9.32   	 417.09		 63.28   	 -25.43		
 72.02   	-22.58   	 10.99   	 467.95		 63.17   	  20.35		
 72.94   	-17.09   	 12.86   	 437.43		 63.26   	  45.78		
 79.96   	-12.82   	 14.61   	 427.26		 63.44   	  45.78		
 91.86   	 -7.02   	 16.32   	 386.57		 63.62   	  35.61		
102.23   	  0.00   	 17.86   	 264.50		 63.76   	  15.26		
108.03   	  7.02   	 18.92   	 208.54		 63.82   	 -10.17		
108.64   	 11.90   	 19.76   	 233.98		 63.78   	 -45.78		
106.81   	 15.26   	 20.69   	 279.75		 63.60   	 -61.04		
105.29   	 18.92   	 21.81   	 371.31		 63.36   	 -76.30		
104.68   	 23.19   	 23.30   	 483.21		 63.05   	 -66.12		
104.68   	 25.94   	 25.23   	 574.77		 62.79   	 -61.04		
104.06   	 27.47   	 27.53   	 600.20		 62.54   	 -45.78		
101.62   	 28.38   	 29.93   	 590.03		 62.36   	 -40.69		
 97.66   	 30.52   	 32.29   	 600.20		 62.20   	 -35.61		
 93.99   	 33.26   	 34.69   	 605.29		 62.05   	 -30.52		
 93.08   	 35.71   	 37.11   	 544.25		 61.93   	 -30.52		
 95.52   	 36.62   	 39.29   	 483.21		 61.81   	 -30.52		
100.71   	 36.32   	 41.22   	 447.61		 61.69   	 -30.52		
105.59   	 36.01   	 43.01   	 386.57		 61.57   	 -35.61		
106.81   	 36.01   	 44.56   	 330.62		 61.42   	 -40.69		
102.84   	 36.62   	 45.88   	 305.19		 61.26   	 -45.78		
 93.99   	 37.23   	 47.10   	 279.75		 61.08   	 -45.78		
 83.31   	 37.23   	 48.22   	 239.06		 60.89   	 -40.69		
 72.94   	 37.23   	 49.18   	 239.06		 60.73   	 -40.69		
 65.00   	 37.84   	 50.13   	 254.32		 60.57   	 -35.61		
 60.12   	 39.37   	 51.15   	 228.89		 60.43   	 -30.52		
 57.37   	 40.89   	 52.06   	 188.20		 60.30   	 -20.35		
 56.15   	 41.20   	 52.82   	 193.29		 60.22   	 -15.26		
 54.63   	 39.06   	 53.59   	 193.29		 60.16   	 -10.17		
 52.80   	 34.79   	 54.36   	 188.20		 60.12   	  -5.09		
 51.57   	 30.21   	 55.12   	 193.29		 60.10   	 -15.26		
 51.57   	 26.25   	 55.89   	 198.37		 60.04   	 -10.17		
 53.10   	 23.80   	 56.68   	 193.29		 60.00   	 -15.26		
 54.63   	 21.36   	 57.46   	 183.11		 59.94   	 -10.17		
 55.24   	 18.01   	 58.19   	 178.03		 59.90   	 -15.26		
 55.85   	 12.82   	 58.90   	 162.77		 59.84   	 -20.35		
 57.98   	  7.02   	 59.55   	 162.77		 59.76   	 -25.43		
 61.34   	  1.53   	 60.20   	 167.85		 59.65   	 -20.35		
 65.00   	 -2.44   	 60.87   	 167.85		 59.57   	 -20.35		
 66.83   	 -4.88   	 61.55   	 172.94		 59.49   	 -15.26		
 66.22   	 -7.32   	 62.24   	 188.20		 59.43   	 -10.17		
 64.39   	-10.38   	 62.99   	 198.37		 59.39(D)	   0.00		
 62.56   	-13.73   	 63.78   	 178.03		 59.39   	  10.17		
 60.42   	-17.40   	 64.50   	 162.77		 59.43   	  20.35		
 57.07   	-20.75   	 65.15   	 152.59		 59.51   	  55.95		
 51.88   	-23.19   	 65.76   	 142.42		 59.74   	  91.56		
 47.00   	-25.33   	 66.33   	 137.33		 60.10   	 147.51		
 45.78   	-26.55   	 66.88   	 142.42		 60.69   	 203.46		
 50.66   	-25.94   	 67.45   	 142.42		 61.51   	 274.67		
 60.12   	-22.58   	 68.02   	 137.33		 62.60   	 340.79		
 70.50   	-15.87   	 68.57   	 157.68		 63.97   	 401.83		
 77.21   	 -6.41   	 69.20   	 172.94		 65.57   	 457.78		
 77.82   	  5.19   	 69.89   	 152.59		 67.41   	 488.30		
 75.38   	 18.01   	 70.50   	 132.25		 69.36   	 503.56		
 75.07   	 31.43   	 71.03   	 147.51		 71.37   	 498.47		
 79.04   	 45.78   	 71.62   	 147.51		 73.37   	 483.21		
 86.06   	 60.73   	 72.21   	 127.16		 75.30   	 442.52		
 92.77   	 78.43   	 72.72   	 152.59		 77.07   	 396.74		
 93.38   	 98.57   	 73.33   	 203.46		 78.66   	 356.05		
 87.89   	121.46   	 74.14   	 213.63		 80.08   	 300.10		
 81.18   	145.26   	 74.99   	 193.29		 81.28   	 264.50		
 76.60   	168.15   	 75.77   	 157.68		 82.34   	 223.80		
 75.38   	188.90   	 76.40   	 111.90		 83.23   	 208.54		
 74.16   	207.21   	 76.85   	  66.12		 84.07   	 193.29		
 69.58   	223.69   	 77.11   	   5.09		 84.84   	 193.29		
 61.34   	238.04   	 77.13   	 -55.95		 85.62   	 193.29		
 52.80   	250.85   	 76.91   	 -35.61		 86.39   	 213.63		
 46.69   	261.23   	 76.76   	  50.86		 87.24   	 228.89		
 43.33   	267.94   	 76.97   	 111.90		 88.16   	 254.32		
 40.28   	270.08   	 77.42   	 127.16		 89.18   	 269.58		
 35.40   	266.42   	 77.92   	 147.51		 90.25   	 295.01		
 30.21   	256.96   	 78.51   	 127.16		 91.43   	 320.45		
 26.86   	241.70   	 79.02   	  66.12		 92.72   	 330.62		
 26.86   	220.95   	 79.29   	  30.52		 94.04   	 345.88		
 28.99   	195.01   	 79.41(S)	  -5.09		 95.42   	 340.79		
 32.35   	165.41   	 79.39   	 -30.52		 96.78   	 335.71		
 36.32   	133.67   	 79.27   	 -20.35		 98.13   	 310.27		
 40.59   	102.23   	 79.19   	 -10.17		 99.37   	 279.75		
 47.00   	 71.41   	 79.15   	   0.00		100.49   	 249.24		
 54.02   	 41.81   	 79.15   	  15.26		101.48   	 213.63		
 60.42   	 12.82   	 79.21   	   5.09		102.34   	 183.11		
 64.39   	-14.34   	 79.23   	 -15.26		103.07   	 147.51		
 64.39   	-37.54   	 79.17   	 -35.61		103.66   	 106.82		
 62.26   	-54.32   	 79.02   	 -71.21		104.09   	  76.30		
 60.12   	-64.70   	 78.74   	-111.90		104.39   	  55.95		
 61.65   	-69.89   	 78.29   	-137.33		104.62   	  40.69		
 68.66   	-71.72   	 77.74   	-167.85		104.78   	  20.35		
 79.96   	-72.63   	 77.07   	-203.46		104.86   	  15.26		
 91.86   	-72.63   	 76.26   	-249.24		104.92(S)	   0.00		
100.71   	-72.33   	 75.26   	-295.01		104.92   	  -5.09		
105.90   	-72.02   	 74.08   	-330.62		104.90   	 -20.35		
108.95   	-71.41   	 72.76   	-350.97		104.82   	 -20.35		
112.61   	-70.50   	 71.35   	-381.48		104.74   	 -20.35		
116.58   	-68.05   	 69.83   	-442.52		104.66   	 -25.43		
119.63   	-63.78   	 68.06   	-488.30		104.56   	 -25.43		
122.99   	-57.68   	 66.10   	-488.30		104.46   	 -30.52		
127.87   	-51.27   	 64.15   	-528.99		104.33   	 -40.69		
135.19   	-45.47   	 62.03   	-498.47		104.17   	 -50.86		
144.04   	-40.89   	 60.04   	-518.82		103.97   	 -50.86		
150.76   	-37.84   	 57.97   	-686.67		103.76   	 -61.04		
153.81   	-35.10   	 55.22   	-813.83		103.52   	 -61.04		
153.81   	-31.43   	 51.96   	-900.30		103.28   	 -66.12		
154.42   	-26.86   	 48.36   	-940.99		103.01   	 -76.30		
156.86   	-21.97   	 44.60   	-844.35		102.71   	 -76.30		
160.22   	-18.01   	 41.22   	-717.19		102.40   	 -81.38		
162.66   	-14.65   	 38.35   	-595.11		102.07   	 -91.56		
163.88   	-10.99   	 35.97   	-432.35		101.71   	 -96.64		
164.79   	 -5.80   	 34.24   	-330.62		101.32   	-111.90		
166.93   	  1.22   	 32.92   	-330.62		100.87   	-122.07		
171.20   	 10.07   	 31.60   	-376.40		100.39   	-132.25		
176.09   	 19.23   	 30.09   	-427.26		 99.86   	-137.33		
180.66   	 26.86   	 28.38   	-503.56		 99.31   	-152.59		
183.41   	 32.35   	 26.37   	-569.68		 98.70   	-162.77		
184.63   	 36.32   	 24.09   	-584.94		 98.05   	-172.94		
184.94   	 39.98   	 21.75   	-569.68		 97.35   	-178.03		
185.55   	 43.95   	 19.47   	-528.99		 96.64   	-183.11		
187.38   	 48.22   	 17.35   	-457.78		 95.91   	-193.29		
189.21   	 51.27   	 15.52   	-386.57		 95.14   	-198.37		
189.21   	 52.49   	 13.98   	-305.19		 94.34   	-198.37		
186.16   	 51.57   	 12.76   	-239.06		 93.55   	-198.37		
180.66   	 49.44   	 11.80   	-213.63		 92.76   	-193.29		
176.39   	 47.30   	 10.95   	-208.54		 91.98   	-183.11		
176.39   	 45.17   	 10.11   	-208.54		 91.25   	-178.03		
180.36   	 42.72   	  9.28   	-223.80		 90.54   	-172.94		
184.63   	 39.98   	  8.38   	-239.06		 89.85   	-162.77		
185.24   	 38.15   	  7.43   	-218.72		 89.20   	-147.51		
180.36   	 37.84   	  6.55   	-198.37		 88.61   	-137.33		
172.12   	 39.98   	  5.76   	-183.11		 88.06   	-132.25		
163.27   	 43.33   	  5.03   	-152.59		 87.53   	-127.16		
156.86   	 45.78   	  4.42   	-137.33		 87.02   	-116.99		
152.89   	 46.08   	  3.87   	-122.07		 86.55   	-122.07		
150.76   	 43.64   	  3.38   	 -76.30		 86.06   	-122.07		
148.93   	 38.76   	  3.07   	 -30.52		 85.57   	-132.25		
146.18   	 32.65   	  2.95   	 -20.35		 85.05   	-132.25		
142.21   	 26.55   	  2.87   	 -10.17		 84.52   	-132.25		
137.94   	 20.75   	  2.83   	   0.00		 83.99   	-132.25		
133.67   	 15.56   	  2.83   	 -15.26		 83.46   	-127.16		
129.39   	 10.07   	  2.77   	 -25.43		 82.95   	-127.16		
124.82   	  3.97   	  2.67   	 -35.61		 82.44   	-127.16		
119.32   	 -2.75   	  2.52   	 -45.78		 81.93   	-122.07		
111.69   	 -9.77   	  2.34   	 -40.69		 81.44   	-122.07		
104.06   	-16.48   	  2.18   	 -30.52		 80.96   	-116.99		
 99.18   	-22.89   	  2.05   	 -25.43		 80.49   	-116.99		
 98.57   	-28.38   	  1.95   	 -10.17		 80.02   	-111.90		
100.10   	-32.65   	  1.91   	   5.09		 79.57   	-101.73		
100.40   	-36.01   	  1.93   	   5.09		 79.17   	-101.73		
 96.44   	-39.06   	  1.95   	   0.00		 78.76   	 -96.64		
 87.89   	-43.03   	  1.95   	 -10.17		 78.37   	-101.73		
 79.04   	-47.61   	  1.91   	  -5.09		 77.97   	 -91.56		
 72.94   	-52.19   	  1.89   	   0.00		 77.60   	 -86.47		
 68.66   	-54.93   	  1.89   	  -5.09		 77.25   	 -86.47		
 63.17   	-55.24   	  1.87   	  -5.09		 76.91   	 -81.38		
 53.71   	-54.32   	  1.85   	  -5.09		 76.58   	 -81.38		
 42.42   	-53.41   	  1.83   	   5.09		 76.26   	 -71.21		
 33.26   	-52.80   	  1.85   	  20.35		 75.97   	 -55.95		
 29.60   	-52.80   	  1.93   	  20.35		 75.75   	 -40.69		
 30.52   	-52.19   	  2.01   	  20.35		 75.58   	 -45.78		
 31.74   	-51.27   	  2.10   	  25.43		 75.40   	 -50.86		
 28.69   	-51.57   	  2.20   	  35.61		 75.20   	 -61.04		
 20.45   	-53.71   	  2.34   	  15.26		 74.95   	 -66.12		
 10.07   	-58.29   	  2.40   	  -5.09		 74.69   	 -81.38		
  1.22   	-62.56   	  2.38   	 -15.26		 74.36   	 -91.56		
 -3.66   	-64.70   	  2.32   	   0.00		 74.00   	-101.73		
 -5.19   	-62.26   	  2.32   	   0.00		 73.59   	 -91.56		
 -5.19   	-55.24   	  2.32   	  -5.09		 73.22   	 -61.04		
 -4.88   	-46.39   	  2.30   	   5.09		 72.98   	 -45.78		
 -5.49   	-39.37   	  2.32   	   5.09		 72.80   	 -30.52		
 -7.63   	-35.71   	  2.34   	  10.17		 72.68   	 -10.17		
-10.07   	-36.32   	  2.38   	   5.09		 72.63   	   0.00		
-12.21   	-39.06   	  2.40   	   5.09		 72.63   	 -20.35		
-13.73   	-41.81   	  2.42   	  25.43		 72.55   	 -30.52		
-14.34   	-42.11   	  2.52   	  15.26		 72.43   	 -40.69		
-15.56   	-38.76   	  2.58   	   0.00		 72.27   	 -50.86		
-18.01   	-31.74   	  2.58   	 -25.43		 72.06   	 -55.95		
-20.75   	-22.28   	  2.48   	 -30.52		 71.84   	 -66.12		
-23.19   	-12.51   	  2.36   	 -10.17		 71.58   	 -76.30		
-24.11   	 -4.58   	  2.32   	  15.26		 71.27   	 -81.38		
-23.50   	  0.00   	  2.38   	   0.00		 70.95   	 -86.47		
-22.28   	  2.44   	  2.38   	  10.17		 70.60   	 -76.30		
-21.97   	  3.97   	  2.42   	  30.52		 70.29   	 -81.38		
-22.89   	  5.49   	  2.54   	  20.35		 69.97   	 -66.12		
-26.25   	  6.71   	  2.62   	  30.52		 69.70   	 -45.78		
-32.04   	  7.02   	  2.75   	  25.43		 69.52   	 -25.43		
-38.45   	  5.49   	  2.85   	   0.00		 69.42   	   5.09		
-42.42   	  2.44   	  2.85   	 -30.52		 69.44   	  20.35		
-41.50   	 -0.92   	  2.73   	 -40.69		 69.52   	  20.35		
-36.62   	 -2.75   	  2.56   	 -35.61		 69.60   	  15.26		
-31.43   	 -2.14   	  2.42   	 -15.26		 69.66   	  20.35		
-30.82   	  0.92   	  2.36   	   5.09		 69.75   	  25.43		
-35.71   	  5.19   	  2.38   	  30.52		 69.85   	  40.69		
-42.72   	  9.16   	  2.50   	  20.35		 70.01   	  40.69		
-47.30   	 11.29   	  2.58   	  20.35		 70.17   	  45.78		
-47.61   	 11.60   	  2.67   	  25.43		 70.36   	  35.61		
-44.86   	 11.29   	  2.77   	  20.35		 70.50   	  25.43		
-43.03   	 11.90   	  2.85   	  -5.09		 70.60   	  20.35		
-44.86   	 14.65   	  2.83   	 -20.35		 70.68   	   5.09		
-49.13   	 18.62   	  2.75   	 -25.43		 70.70   	 -15.26		
-53.71   	 22.28   	  2.64   	 -30.52		 70.64   	 -15.26		
-56.46   	 24.41   	  2.52   	 -10.17		 70.58   	  -5.09		
-57.98   	 25.02   	  2.48   	  -5.09		 70.56   	   5.09		
-60.12   	 24.11   	  2.46   	 -10.17		 70.58   	   0.00		
-63.17   	 22.58   	  2.42   	  10.17		 70.58   	 -10.17		
-65.92   	 20.75   	  2.46   	  25.43		 70.54   	 -61.04		
-66.53   	 19.53   	  2.56   	  30.52		 70.29   	-122.07		
-63.78   	 20.14   	  2.69   	  61.04		 69.81   	-157.68		
-58.59   	 24.41   	  2.93   	  81.38		 69.18   	-162.77		
-51.88   	 33.57   	  3.26   	  40.69		 68.52   	-152.59		
-43.33   	 47.61   	  3.42   	   5.09		 67.91   	-152.59		
-32.35   	 62.87   	  3.44   	   0.00		 67.30   	-111.90		
-18.62   	 76.60   	  3.44   	 -10.17		 66.86   	 -50.86		
 -2.14   	 88.50   	  3.40   	 -35.61		 66.65   	  10.17		
 14.34   	101.01   	  3.26   	 -35.61		 66.69   	  61.04		
 28.38   	118.10   	  3.11   	  35.61		 66.94   	 122.07		
 36.93   	140.38   	  3.26   	 345.88		 67.43   	 152.59		
 39.67   	162.96   	  4.64   	 554.42		 68.04   	 178.03		
 38.45   	178.53   	  6.86   	-157.68		 68.75   	 167.85		
 38.15   	182.50   	  6.23   	-437.43		 69.42   	 137.33		
 43.03   	178.22   	  4.48   	 295.01		 69.97   	  86.47		
 53.10   	171.51   	  5.66   	 528.99		 70.32   	  45.78		
 63.78   	167.24   	  7.77   	-152.59		 70.50   	   5.09		
 69.58   	165.41   	  7.16   	-213.63		 70.52   	 -30.52		
 67.14   	163.88   	  6.31   	 152.59		 70.40   	 -81.38		
 57.68   	160.22   	  6.92   	-340.79		 70.07   	-167.85		
 45.47   	155.33   	  5.55   	-788.40		 69.40   	-254.32		
 36.01   	149.84   	  2.40   	-503.56		 68.38   	-295.01		
 31.43   	145.26   	  0.39   	-330.62		 67.20   	-295.01		
 30.52   	138.85   	 -0.94   	-335.71		 66.02   	-244.15		
 30.82   	129.09   	 -2.28   	 -71.21		 65.05   	-183.11		
 28.99   	114.44   	 -2.56   	 264.50		 64.31   	-132.25		
 24.11   	 96.74   	 -1.51   	 473.04		 63.78   	 -86.47		
 15.87   	 79.65   	  0.39   	 172.94		 63.44   	 -15.26		
  5.80   	 67.75   	  1.08   	-147.51		 63.38   	  66.12		
 -3.05   	 63.17   	  0.49   	 111.90		 63.64   	 122.07		
 -7.32   	 66.22   	  0.94   	  35.61		 64.13   	 101.73		
 -7.02   	 74.16   	  1.08   	-564.60		 64.54   	  61.04		
 -5.19   	 83.31   	 -1.18   	-829.09		 64.78   	  25.43		
 -6.10   	 90.94   	 -4.50   	-615.46		 64.88   	   0.00		
-11.29   	 95.52   	 -6.96   	-300.10		 64.88   	 -40.69		
-18.62   	 95.83   	 -8.16   	 -30.52		 64.72   	-101.73		
-23.80   	 92.77   	 -8.28   	 264.50		 64.31   	-127.16		
-22.89   	 87.59   	 -7.22   	 813.83		 63.80   	 -96.64		
-17.09   	 81.79   	 -3.97   	1912.51		 63.42   	 -61.04		
 -9.16   	 76.90   	  3.68   	2629.69		 63.17   	 -66.12		
 -2.44   	 74.46   	 14.20   	2482.19		 62.91   	 -35.61		
  1.22   	 73.85   	 24.13   	2136.31		 62.77   	  50.86		
  3.66   	 74.46   	 32.68   	1525.93		 62.97   	 122.07		
  7.32   	 74.77   	 38.78   	 437.43		 63.46   	 122.07		
 14.65   	 75.38   	 40.53   	-340.79		 63.95   	 106.82		
 25.94   	 76.60   	 39.17   	-651.07		 64.37   	 147.51		
 39.37   	 79.96   	 36.56   	-1525.93		 64.96   	 183.11		
 51.57   	 86.06   	 30.46   	-2243.12		 65.70   	 183.11		
 59.81   	 93.99   	 21.49   	-1627.66		 66.43   	 147.51		
 63.48   	103.15   	 14.97   	-859.61		 67.02   	  96.64		
 64.39   	111.69   	 11.54   	-686.67		 67.41   	  45.78		
 63.17   	118.41   	  8.79   	-564.60		 67.59   	   0.00		
 60.42   	122.07   	  6.53   	-305.19		 67.59   	 -50.86		
 56.15   	125.43   	  5.31   	-218.72		 67.39   	-106.82		
 51.27   	136.11   	  4.44   	-523.90		 66.96   	-162.77		
 48.83   	160.83   	  2.34   	-971.51		 66.31   	-198.37		
 56.15   	198.36   	 -1.55   	-1307.22		 65.51   	-218.72		
 82.40   	238.95   	 -6.78   	-1703.96		 64.64   	-228.89		
134.89   	270.39   	-13.59   	-1912.51		 63.72   	-228.89		
214.23   	288.09   	-21.24   	-1703.96		 62.81   	-203.46		
310.36   	308.84   	-28.06   	-1261.44		 61.99   	-152.59		
404.66   	366.52   	-33.10   	-727.36		 61.38   	-111.90		
476.38   	480.65   	-36.01   	  25.43		 60.94   	 -45.78		
505.07   	637.21   	-35.91   	 793.49		 60.75   	   5.09		
467.53   	791.63   	-32.74   	1714.13		 60.77   	  71.21		
113.22   	877.08(R)	-25.88   	1576.80		 61.06   	  76.30		
-198.97   	756.53   	-19.57   	1068.15		 61.36   	  66.12		
-539.55   	537.41   	-15.30   	 696.84		 61.63   	  61.04		
-823.06   	238.95   	-12.51   	 528.99		 61.87   	  45.78		
-969.54   	-89.11   	-10.40   	 350.97		 62.05   	  35.61		
-940.86   	-361.94   	 -8.99   	 279.75		 62.20   	  25.43		
-758.97   	-497.13   	 -7.87   	 437.43		 62.30   	  10.17		
-494.69   	-455.63   	 -6.12   	 615.46		 62.34   	 -15.26		
-237.43   	-276.18   	 -3.66   	 783.31		 62.28   	 -25.43		
-56.15   	-67.14   	 -0.53   	 946.08		 62.18   	 -40.69		
 23.50   	 68.05   	  3.26   	 991.86		 62.01   	 -45.78		
 21.97   	 98.27   	  7.22   	1017.29		 61.83   	 -66.12		
-14.65   	 61.04   	 11.29   	1022.38		 61.57   	 -96.64		
-43.95   	 14.04   	 15.38   	 976.60		 61.18   	-116.99		
-47.00   	 -6.41   	 19.29   	 905.39		 60.71   	-127.16		
-31.74   	 -1.22   	 22.91   	 885.04		 60.20   	-122.07		
-16.48   	  9.46   	 26.45   	 930.82		 59.71   	-111.90		
-13.12   	 11.60   	 30.17   	 854.52		 59.27   	 -96.64		
-19.53   	  5.49   	 33.59   	 752.79		 58.88   	 -81.38		
-26.55   	 -1.22   	 36.60   	 600.20		 58.56   	 -50.86		
-27.77   	 -3.36   	 39.00   	 305.19		 58.35   	  10.17		
-22.89   	  1.53   	 40.22   	 -61.04		 58.39   	  55.95		
-15.87   	 10.68   	 39.98   	-289.93		 58.62   	  91.56		
-10.99   	 18.92   	 38.82   	-330.62		 58.98   	 101.73		
 -9.16   	 20.45   	 37.50   	-284.84		 59.39   	  71.21		
-10.38   	 14.34   	 36.36   	-132.25		 59.67   	  25.43		
-14.65   	  3.05   	 35.83   	 178.03		 59.78   	 -25.43		
-21.06   	 -9.16   	 36.54   	 361.14		 59.67   	 -71.21		
-27.77   	-20.45   	 37.99   	 289.93		 59.39   	 -96.64		
-33.26   	-30.52   	 39.15   	 167.85		 59.00   	-101.73		
-37.84   	-39.67   	 39.82   	  40.69		 58.60   	 -91.56		
-43.33   	-49.44   	 39.98   	-101.73		 58.23   	 -76.30		
-50.05   	-59.20   	 39.57   	-254.32		 57.92   	 -55.95		
-57.98   	-69.89   	 38.56   	-305.19		 57.70   	 -40.69		
-65.61   	-81.18   	 37.33   	-137.33		 57.54   	 -15.26		
-71.41   	-92.16   	 36.79   	 223.80		 57.48   	  15.26		
-75.38   	-102.54   	 37.68   	 574.77		 57.54   	  30.52		
-77.82   	-112.00   	 39.98   	 793.49		 57.66   	  35.61		
-79.65   	-120.54   	 43.15   	 930.82		 57.80   	  40.69		
-81.79   	-128.78   	 46.88   	1195.32		 57.97   	  35.61		
-84.53   	-136.41   	 51.66   	1388.60		 58.11   	   5.09		
-86.98   	-142.21   	 57.21   	1103.76		 58.13   	 -40.69		
-89.42   	-144.65   	 61.63   	 890.13		 57.97   	 -76.30		
-91.55   	-143.13   	 65.19   	 849.44		 57.66   	-101.73		
-92.47   	-138.24   	 68.59   	 330.62		 57.25   	-106.82		
-92.47   	-132.75   	 69.91   	-228.89		 56.83   	-101.73		
-90.33   	-129.70   	 68.99   	-457.78		 56.42   	-101.73		
-86.06   	-129.70   	 67.16   	-930.82		 56.01   	-116.99		
-79.65   	-131.53   	 63.44   	-1388.60		 55.54   	-127.16		
-70.80   	-132.75   	 57.88   	-1317.39		 55.04   	-127.16		
-59.81   	-131.53   	 52.61   	-1510.68		 54.53   	-116.99		
-47.00   	-127.26   	 46.57   	-1663.27		 54.06   	 -86.47		
-32.96   	-121.77   	 39.92   	-645.98		 53.71   	 -71.21		
-18.92   	-116.88   	 37.33   	 239.06		 53.43   	 -71.21		
 -5.19   	-113.22   	 38.29   	 315.36		 53.14   	 -55.95		
  7.93   	-109.25   	 39.55   	 630.72		 52.92   	 -20.35		
 19.84   	-105.29   	 42.08   	1037.64		 52.84(D)	  30.52		
 31.13   	-101.01   	 46.23   	 971.51		 52.96   	  71.21		
 41.81   	-96.44   	 50.11   	 762.97		 53.24   	 101.73		
 51.88   	-92.16   	 53.16   	 696.84		 53.65   	 116.99		
 62.87   	-86.67   	 55.95   	 610.37		 54.12   	 106.82		
 75.99   	-79.04   	 58.39   	 554.42		 54.55   	 106.82		
 91.25   	-68.97   	 60.61   	 569.68		 54.97   	 101.73		
108.03   	-57.37   	 62.89   	 508.65		 55.38   	 101.73		
125.43   	-44.25   	 64.92   	 310.27		 55.79   	 122.07		
142.21   	-30.21   	 66.16   	  30.52		 56.28   	 137.33		
