SAMPLE NUMBER:   3
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  RFA     	  RFA'		  RV     	  RV'		
180.97   	-23.19   	 49.68   	 -20.35		  6.37   	   0.00		
389.40   	256.96   	 49.60   	 -25.43		  6.37   	  -5.09		
654.60   	666.20   	 49.50   	 -15.26		  6.35   	  -5.09		
913.39   	1171.88   	 49.44   	 -15.26		  6.33   	 -10.17		
1073.30   	1698.00   	 49.38   	 -25.43		  6.29   	 -15.26		
813.60   	2234.80(R)	 49.28   	 -25.43		  6.23   	 -10.17		
403.75   	1947.02   	 49.18   	 -30.52		  6.19   	 -10.17		
-58.29   	1280.52   	 49.05   	 -30.52		  6.14   	  -5.09		
-434.27   	458.98   	 48.93   	 -30.52		  6.12(E)	   0.00		
-625.61   	-206.30   	 48.81   	 -40.69		  6.12   	  10.17		
-616.46   	-505.98   	 48.65   	 -35.61		  6.16   	  10.17		
-473.33   	-452.27   	 48.50   	 -30.52		  6.21   	  15.26		
-297.24   	-233.46   	 48.38   	 -15.26		  6.27   	  15.26		
-163.57   	-55.24   	 48.32   	 -15.26		  6.33   	  25.43		
-94.91   	 -8.85   	 48.26   	 -20.35		  6.43   	  20.35		
-72.63   	-57.98   	 48.18   	 -20.35		  6.51   	  20.35		
-68.36   	-116.58   	 48.10   	 -20.35		  6.59   	  25.43		
-65.31   	-132.75   	 48.02   	 -25.43		  6.69   	  25.43		
-60.12   	-112.00   	 47.91   	 -15.26		  6.80   	  30.52		
-56.46   	-84.23   	 47.85   	 -20.35		  6.92   	  45.78		
-54.93   	-70.80   	 47.77   	 -25.43		  7.10   	  55.95		
-54.32   	-73.24   	 47.67   	 -30.52		  7.32   	  81.38		
-54.02   	-81.48   	 47.55   	 -30.52		  7.65   	 122.07		
-53.71   	-86.67   	 47.43   	 -25.43		  8.14   	 152.59		
-53.10   	-84.53   	 47.32   	 -20.35		  8.75   	 172.94		
-51.57   	-77.51   	 47.24   	 -20.35		  9.44   	 183.11		
-48.83   	-70.19   	 47.16   	 -15.26		 10.17   	 218.72		
-45.47   	-66.53   	 47.10   	 -15.26		 11.05   	 254.32		
-43.03   	-65.92   	 47.04   	 -15.26		 12.07   	 264.50		
-41.81   	-65.00   	 46.98   	 -20.35		 13.12   	 295.01		
-38.45   	-57.07   	 46.90   	 -15.26		 14.30   	 300.10		
-36.01   	-51.27   	 46.84   	 -25.43		 15.50   	 295.01		
-32.96   	-46.08   	 46.73   	 -25.43		 16.68   	 284.84		
-31.13   	-42.11   	 46.63   	 -20.35		 17.82   	 264.50		
-30.52   	-39.06   	 46.55   	 -15.26		 18.88   	 249.24		
-30.82   	-36.32   	 46.49   	 -20.35		 19.88   	 233.98		
-30.82   	-32.35   	 46.41   	 -30.52		 20.81   	 213.63		
-29.30   	-27.16   	 46.29   	 -15.26		 21.67   	 198.37		
-26.25   	-20.75   	 46.23   	 -10.17		 22.46   	 178.03		
-22.58   	-14.65   	 46.18   	 -15.26		 23.17   	 152.59		
-19.84   	-10.38   	 46.12   	 -20.35		 23.78   	 132.25		
-18.92   	 -7.93   	 46.04   	 -25.43		 24.31   	 127.16		
-18.92   	 -6.41   	 45.94   	  -5.09		 24.82   	 122.07		
-18.62   	 -3.97   	 45.92   	  -5.09		 25.31   	 106.82		
-17.09   	  0.61   	 45.90   	  -5.09		 25.74   	 101.73		
-14.04   	  7.63   	 45.88   	 -15.26		 26.14   	  91.56		
-10.07   	 15.26   	 45.82   	 -20.35		 26.51   	  86.47		
 -6.41   	 22.28   	 45.74   	 -20.35		 26.86   	  86.47		
 -3.36   	 28.38   	 45.66   	  -5.09		 27.20   	  96.64		
 -0.61   	 33.87   	 45.64   	  -5.09		 27.59   	 111.90		
  1.83   	 39.37   	 45.62   	 -10.17		 28.04   	 122.07		
  4.58   	 44.86   	 45.57   	 -15.26		 28.52   	 137.33		
  7.02   	 49.74   	 45.51   	 -15.26		 29.07   	 142.42		
  9.16   	 54.63   	 45.45   	  -5.09		 29.64   	 137.33		
 11.90   	 60.12   	 45.43   	 -10.17		 30.19   	 116.99		
 19.53   	 76.90   	 45.39   	 -15.26		 30.66   	  91.56		
 24.41   	 86.98   	 45.33   	 -20.35		 31.03   	  61.04		
 29.30   	 96.74   	 45.25   	 -20.35		 31.27   	  40.69		
 33.87   	105.59   	 45.17   	  -5.09		 31.43   	  10.17		
 38.45   	114.14   	 45.15   	 -10.17		 31.47(S)	 -10.17		
 43.64   	123.60   	 45.11   	 -10.17		 31.43   	 -25.43		
 49.13   	134.28   	 45.07   	  -5.09		 31.33   	 -35.61		
 54.93   	145.57   	 45.05(D)	  10.17		 31.19   	 -40.69		
 59.81   	156.86   	 45.09   	  15.26		 31.03   	 -40.69		
 63.48   	168.15   	 45.15   	  30.52		 30.86   	 -45.78		
 67.14   	179.44   	 45.27   	  40.69		 30.68   	 -30.52		
 70.80   	191.35   	 45.43   	  61.04		 30.56   	 -25.43		
 75.38   	203.25   	 45.68   	  86.47		 30.46   	 -20.35		
 80.26   	215.15   	 46.02   	 106.82		 30.38   	 -10.17		
 85.14   	227.05   	 46.45   	 127.16		 30.34   	  -5.09		
 90.03   	238.04   	 46.96   	 132.25		 30.32   	   5.09		
 94.30   	248.72   	 47.49   	 142.42		 30.34   	   5.09		
 97.96   	259.09   	 48.06   	 137.33		 30.36   	  15.26		
101.32   	268.55   	 48.61   	 127.16		 30.42   	  10.17		
104.37   	276.79   	 49.11   	 116.99		 30.46   	  10.17		
107.42   	282.90   	 49.58   	 106.82		 30.50   	  10.17		
110.17   	285.95   	 50.01   	 116.99		 30.54   	  10.17		
112.30   	283.51   	 50.48   	 116.99		 30.58   	   5.09		
112.00   	274.05   	 50.95   	 127.16		 30.60   	   0.00		
108.03   	256.35   	 51.45   	 137.33		 30.60   	  -5.09		
 99.18   	230.71   	 52.00   	 142.42		 30.58   	  -5.09		
 85.75   	198.97   	 52.57   	 147.51		 30.56   	  -5.09		
 69.27   	162.96   	 53.16   	 157.68		 30.54   	 -15.26		
 52.19   	125.12   	 53.79   	 162.77		 30.48   	 -10.17		
 35.71   	 87.89   	 54.45   	 157.68		 30.44   	 -10.17		
 21.36   	 51.88   	 55.08   	 152.59		 30.40   	 -20.35		
  8.54   	 17.70   	 55.69   	 147.51		 30.32   	 -20.35		
 -3.05   	-14.04   	 56.28   	 147.51		 30.23   	 -20.35		
-13.73   	-42.42   	 56.87   	 157.68		 30.15   	 -25.43		
-23.19   	-65.92   	 57.50   	 162.77		 30.05   	 -20.35		
-31.43   	-85.14   	 58.15   	 157.68		 29.97   	 -30.52		
-38.76   	-100.71   	 58.78   	 152.59		 29.85   	 -35.61		
-45.17   	-113.83   	 59.39   	 152.59		 29.70   	 -35.61		
-51.27   	-124.82   	 60.00   	 147.51		 29.56   	 -40.69		
-56.76   	-132.75   	 60.59   	 157.68		 29.40   	 -45.78		
-60.42   	-137.33   	 61.22   	 147.51		 29.22   	 -55.95		
-62.26   	-138.85   	 61.81   	 137.33		 28.99   	 -66.12		
-62.87   	-138.55   	 62.36   	 132.25		 28.73   	 -81.38		
-63.48   	-138.85   	 62.89   	 122.07		 28.40   	 -86.47		
-64.70   	-140.08   	 63.38   	 122.07		 28.06   	 -96.64		
-66.53   	-141.91   	 63.87   	 122.07		 27.67   	-116.99		
-68.36   	-143.43   	 64.35   	 127.16		 27.20   	-132.25		
-69.27   	-143.74   	 64.86   	 106.82		 26.67   	-152.59		
-69.27   	-142.82   	 65.29   	 101.73		 26.06   	-162.77		
-68.97   	-141.30   	 65.70   	 101.73		 25.41   	-172.94		
-68.66   	-139.77   	 66.10   	  96.64		 24.72   	-198.37		
-68.66   	-138.85   	 66.49   	  91.56		 23.93   	-218.72		
-69.27   	-137.63   	 66.86   	  91.56		 23.05   	-233.98		
-69.27   	-135.19   	 67.22   	  91.56		 22.12   	-208.54		
-68.66   	-132.14   	 67.59   	  91.56		 21.28   	-178.03		
-67.75   	-129.39   	 67.95   	  81.38		 20.57   	-203.46		
-67.44   	-128.48   	 68.28   	  76.30		 19.76   	-239.06		
-68.66   	-129.70   	 68.59   	  45.78		 18.80   	-244.15		
-70.19   	-131.84   	 68.77   	  40.69		 17.82   	-223.80		
-71.72   	-132.75   	 68.93   	  40.69		 16.93   	-213.63		
-72.02   	-132.14   	 69.09   	  40.69		 16.07   	-218.72		
-71.11   	-130.62   	 69.26   	  25.43		 15.20   	-233.98		
-69.27   	-129.70   	 69.36   	  25.43		 14.26   	-223.80		
-67.44   	-128.78   	 69.46   	  30.52		 13.37   	-198.37		
-65.61   	-128.48   	 69.58   	  25.43		 12.57   	-167.85		
-63.78   	-127.87   	 69.68   	  15.26		 11.90   	-152.59		
-62.26   	-126.95   	 69.75   	  15.26		 11.29   	-152.59		
-61.04   	-126.34   	 69.81   	  10.17		 10.68   	-142.42		
-60.42   	-126.65   	 69.85   	   5.09		 10.11   	-122.07		
-60.12   	-127.26   	 69.87(S)	 -15.26		  9.62   	-111.90		
-59.81   	-127.87   	 69.81   	 -25.43		  9.18   	-106.82		
-59.20   	-127.26   	 69.70   	 -30.52		  8.75   	-127.16		
-58.29   	-125.73   	 69.58   	 -45.78		  8.24   	-137.33		
-57.07   	-123.60   	 69.40   	 -66.12		  7.69   	-162.77		
-55.85   	-121.46   	 69.14   	 -71.21		  7.04   	-198.37		
-54.63   	-120.24   	 68.85   	 -71.21		  6.25   	-233.98		
-53.71   	-120.24   	 68.57   	 -66.12		  5.31   	-254.32		
-53.10   	-120.85   	 68.30   	 -76.30		  4.29   	-259.41		
-53.10   	-121.46   	 68.00   	 -81.38		  3.26   	-244.15		
-53.41   	-121.77   	 67.67   	 -76.30		  2.28   	-208.54		
-53.41   	-121.15   	 67.36   	 -76.30		  1.44   	-162.77		
-53.41   	-120.24   	 67.06   	 -71.21		  0.79   	-106.82		
-53.10   	-119.32   	 66.77   	 -55.95		  0.37   	 -40.69		
-52.49   	-119.02   	 66.55   	 -45.78		  0.20(D)	  30.52		
-51.88   	-119.32   	 66.37   	 -55.95		  0.33   	  81.38		
-50.96   	-119.93   	 66.14   	 -50.86		  0.65   	 132.25		
-50.66   	-121.46   	 65.94   	 -50.86		  1.18   	 157.68		
-50.66   	-122.38   	 65.74   	 -45.78		  1.81   	 172.94		
-50.96   	-122.99   	 65.55   	 -55.95		  2.50   	 178.03		
-50.96   	-122.99   	 65.33   	 -55.95		  3.21   	 167.85		
-50.35   	-122.68   	 65.11   	 -66.12		  3.89   	 152.59		
-49.44   	-122.38   	 64.84   	 -66.12		  4.50   	 116.99		
-48.22   	-121.46   	 64.58   	 -61.04		  4.96   	  81.38		
-47.30   	-120.24   	 64.33   	 -66.12		  5.29   	  61.04		
-46.39   	-118.10   	 64.07   	 -71.21		  5.53   	  30.52		
-45.47   	-116.27   	 63.78   	 -61.04		  5.66   	   0.00		
-44.86   	-114.75   	 63.54   	 -55.95		  5.66   	 -15.26		
-44.56   	-114.14   	 63.32   	 -61.04		  5.60   	 -45.78		
-44.56   	-114.44   	 63.07   	 -66.12		  5.41   	 -50.86		
-44.56   	-114.75   	 62.81   	 -55.95		  5.21   	 -61.04		
-44.25   	-115.66   	 62.58   	 -50.86		  4.96   	 -61.04		
-43.95   	-116.27   	 62.38   	 -50.86		  4.72   	 -61.04		
-43.95   	-116.88   	 62.18   	 -50.86		  4.48   	 -61.04		
-44.25   	-116.88   	 61.97   	 -55.95		  4.23   	 -50.86		
-44.56   	-115.66   	 61.75   	 -55.95		  4.03   	 -30.52		
-44.25   	-113.53   	 61.53   	 -45.78		  3.91   	 -20.35		
-43.33   	-111.08   	 61.34   	 -45.78		  3.83   	   0.00		
-42.42   	-109.86   	 61.16   	 -45.78		  3.83   	   5.09		
-42.42   	-110.17   	 60.98   	 -50.86		  3.85   	  25.43		
-43.33   	-111.08   	 60.77   	 -50.86		  3.95   	  35.61		
-44.86   	-111.69   	 60.57   	 -45.78		  4.09   	  45.78		
-45.78   	-111.08   	 60.39   	 -50.86		  4.27   	  50.86		
-45.78   	-109.25   	 60.18   	 -50.86		  4.48   	  45.78		
-45.17   	-107.12   	 59.98   	 -50.86		  4.66   	  45.78		
-43.95   	-105.29   	 59.78   	 -55.95		  4.84   	  45.78		
-43.64   	-104.68   	 59.55   	 -61.04		  5.03   	  40.69		
-43.33   	-104.37   	 59.31   	 -50.86		  5.19   	  35.61		
-43.03   	-104.37   	 59.10   	 -45.78		  5.33   	  25.43		
-42.11   	-103.76   	 58.92   	 -40.69		  5.43   	  20.35		
-39.98   	-103.15   	 58.76   	 -50.86		  5.51   	  20.35		
-35.40   	-101.62   	 58.56   	 -40.69		  5.60   	  10.17		
-28.99   	-99.18   	 58.39   	 -40.69		  5.64   	   0.00		
-21.06   	-94.91   	 58.23   	 -45.78		  5.64   	   0.00		
-11.90   	-88.20   	 58.05   	 -45.78		  5.64   	  -5.09		
 -2.44   	-79.04   	 57.86   	 -50.86		  5.62   	  -5.09		
  8.54   	-67.44   	 57.66   	 -55.95		  5.60   	 -10.17		
 23.50   	-53.71   	 57.44   	 -50.86		  5.55   	 -15.26		
 43.64   	-38.76   	 57.23   	 -45.78		  5.49   	 -10.17		
 66.22   	-24.41   	 57.05   	 -40.69		  5.45   	   0.00		
 83.92   	-15.26   	 56.89   	 -45.78		  5.45   	   5.09		
 87.89   	-16.17   	 56.70   	 -45.78		  5.47   	   5.09		
 74.46   	-29.30   	 56.52   	 -45.78		  5.49   	   5.09		
 47.91   	-53.10   	 56.34   	 -35.61		  5.51   	  15.26		
 19.84   	-80.57   	 56.20   	 -35.61		  5.57   	  25.43		
 -1.83   	-104.06   	 56.05   	 -35.61		  5.68   	  30.52		
-15.56   	-118.41   	 55.91   	 -40.69		  5.80   	  30.52		
-27.77   	-123.29   	 55.75   	 -45.78		  5.92   	  30.52		
-43.33   	-121.77   	 55.56   	 -45.78		  6.04   	  30.52		
-61.65   	-119.93   	 55.38   	 -45.78		  6.16   	  40.69		
-76.60   	-121.15   	 55.20   	 -35.61		  6.33   	  40.69		
-82.70   	-125.43   	 55.06   	 -25.43		  6.49   	  35.61		
-80.26   	-129.70   	 54.95   	 -35.61		  6.63   	  20.35		
-74.16   	-131.84   	 54.81   	 -45.78		  6.71   	  25.43		
-70.80   	-130.92   	 54.63   	 -45.78		  6.82   	  25.43		
-71.41   	-128.78   	 54.45   	 -30.52		  6.92   	  20.35		
-73.85   	-126.95   	 54.32   	 -30.52		  7.00   	  10.17		
-75.07   	-126.65   	 54.20   	 -50.86		  7.04   	   0.00		
-73.85   	-126.65   	 54.00   	 -50.86		  7.04   	   5.09		
-71.72   	-126.65   	 53.79   	 -35.61		  7.06   	  10.17		
-69.89   	-125.73   	 53.65   	 -30.52		  7.10   	   5.09		
-69.27   	-123.90   	 53.53   	 -40.69		  7.12   	   0.00		
-69.27   	-122.07   	 53.37   	 -40.69		  7.12   	 -10.17		
-69.89   	-119.63   	 53.20   	 -35.61		  7.08   	  -5.09		
-70.19   	-117.19   	 53.06   	 -35.61		  7.06   	   0.00		
-69.89   	-114.44   	 52.92   	 -30.52		  7.06   	  -5.09		
-68.97   	-112.00   	 52.80   	 -30.52		  7.04   	  -5.09		
-67.14   	-109.25   	 52.68   	 -35.61		  7.02   	 -20.35		
-64.70   	-105.90   	 52.53   	 -30.52		  6.94   	 -10.17		
-62.87   	-102.84   	 52.41   	 -30.52		  6.90   	   0.00		
-62.26   	-100.10   	 52.29   	 -35.61		  6.90   	   0.00		
-62.56   	-98.57   	 52.15   	 -30.52		  6.90   	   5.09		
-63.48   	-98.57   	 52.02   	 -30.52		  6.92   	   0.00		
-64.09   	-99.18   	 51.90   	 -35.61		  6.92   	  10.17		
-64.09   	-100.10   	 51.76   	 -40.69		  6.96   	  25.43		
-63.78   	-100.10   	 51.60   	 -35.61		  7.06   	  25.43		
-62.87   	-99.49   	 51.45   	 -30.52		  7.16   	  20.35		
-61.34   	-100.10   	 51.33   	 -35.61		  7.24   	  15.26		
-59.20   	-109.25   	 51.19   	 -35.61		  7.30   	  20.35		
-55.54   	-134.28   	 51.05   	 -35.61		  7.39   	  20.35		
-48.52   	-174.56   	 50.91   	 -25.43		  7.47   	  20.35		
-28.08   	-206.91   	 50.80   	 -20.35		  7.55   	  10.17		
 22.58   	-187.07   	 50.72   	 -20.35		  7.59   	   5.09		
125.73   	-65.00   	 50.64   	 -25.43		  7.61   	   0.00		
294.80   	189.51   	 50.54   	 -20.35		  7.61   	  -5.09		
516.97   	577.70   	 50.46   	 -20.35		  7.59   	  -5.09		
742.19   	1073.00   	 50.38   	 -15.26		  7.57   	 -10.17		
892.33   	1607.36   	 50.32   	 -40.69		  7.53   	 -10.17		
704.35   	2227.48(R)	 50.15   	 -40.69		  7.49   	  -5.09		
357.36   	1991.58   	 49.99   	 -25.43		  7.47(E)	   0.00		
-50.96   	1347.66   	 49.89   	 -20.35		  7.47   	   5.09		
-397.64   	499.57   	 49.81   	 -30.52		  7.49   	  20.35		
-588.38   	-231.32   	 49.68   	 -25.43		  7.57   	  20.35		
-597.23   	-598.75   	 49.58   	 -25.43		  7.65   	  25.43		
-473.63   	-575.26   	 49.48   	 -30.52		  7.75   	  20.35		
-306.70   	-336.00   	 49.36   	 -30.52		  7.83   	  15.26		
-170.29   	-107.12   	 49.24   	 -30.52		  7.89   	  15.26		
-93.99   	-14.95   	 49.11   	 -40.69		  7.96   	   5.09		
-67.75   	-45.17   	 48.95   	 -30.52		  7.98   	  -5.09		
-65.31   	-109.86   	 48.83   	 -30.52		  7.96   	  -5.09		
-66.83   	-141.30   	 48.71   	 -25.43		  7.93   	   0.00		
-65.31   	-128.78   	 48.61   	 -15.26		  7.93   	   5.09		
-61.65   	-100.71   	 48.55   	 -25.43		  7.96   	  30.52		
-57.68   	-82.70   	 48.44   	 -25.43		  8.08   	  61.04		
-54.93   	-82.09   	 48.34   	 -10.17		  8.32   	 101.73		
-53.10   	-91.25   	 48.30   	 -10.17		  8.73   	 122.07		
-52.19   	-98.57   	 48.26   	 -20.35		  9.22   	 147.51		
-51.88   	-97.96   	 48.18   	 -20.35		  9.81   	 172.94		
-50.35   	-90.33   	 48.10   	 -10.17		 10.50   	 203.46		
-48.22   	-82.09   	 48.06   	 -10.17		 11.31   	 218.72		
-46.08   	-77.21   	 48.02   	 -15.26		 12.19   	 233.98		
-44.56   	-75.99   	 47.96   	 -20.35		 13.12   	 249.24		
-43.95   	-75.68   	 47.87   	 -10.17		 14.12   	 305.19		
-40.89   	-69.89   	 47.83   	 -20.35		 15.34   	 305.19		
-38.76   	-65.31   	 47.75   	 -25.43		 16.56   	 295.01		
-36.32   	-61.34   	 47.65   	 -30.52		 17.74   	 284.84		
-34.48   	-57.68   	 47.53   	 -30.52		 18.88   	 279.75		
-33.57   	-54.02   	 47.41   	 -15.26		 20.00   	 269.58		
-32.65   	-49.44   	 47.34   	 -20.35		 21.08   	 259.41		
-31.74   	-43.95   	 47.26   	 -25.43		 22.12   	 228.89		
-30.82   	-38.45   	 47.16   	 -10.17		 23.03   	 203.46		
-30.52   	-33.87   	 47.12   	  -5.09		 23.85   	 178.03		
-30.52   	-29.91   	 47.10   	  -5.09		 24.56   	 162.77		
-30.82   	-26.25   	 47.08   	 -10.17		 25.21   	 152.59		
-30.21   	-21.67   	 47.04   	 -10.17		 25.82   	 137.33		
-28.08   	-16.48   	 47.00   	  -5.09		 26.37   	 122.07		
-24.72   	-10.68   	 46.98   	 -20.35		 26.86   	 122.07		
-20.45   	 -4.58   	 46.90   	 -45.78		 27.34   	 116.99		
-16.17   	  1.53   	 46.71   	 -45.78		 27.81   	 116.99		
-12.82   	  7.63   	 46.53   	 -15.26		 28.28   	 116.99		
-10.68   	 13.43   	 46.47   	  10.17		 28.75   	 106.82		
 -9.46   	 18.01   	 46.51   	 -10.17		 29.18   	 111.90		
 -9.16   	 21.97   	 46.47   	 -25.43		 29.62   	 116.99		
 -8.85   	 25.63   	 46.37   	 -20.35		 30.09   	 111.90		
 -8.24   	 30.52   	 46.29   	   0.00		 30.54   	  96.64		
 -6.71   	 36.93   	 46.29   	   5.09		 30.93   	  91.56		
 -4.58   	 44.25   	 46.31   	   0.00		 31.29   	  86.47		
 -2.44   	 52.19   	 46.31   	 -15.26		 31.64   	  71.21		
  3.05   	 68.05   	 46.25   	 -25.43		 31.92   	  71.21		
  7.32   	 76.60   	 46.14   	 -15.26		 32.21   	  66.12		
 12.21   	 85.45   	 46.08   	 -10.17		 32.47   	  71.21		
 17.09   	 94.60   	 46.04   	  -5.09		 32.76   	  61.04		
 21.36   	103.45   	 46.02   	  -5.09		 33.00   	  66.12		
 24.41   	112.61   	 46.00   	 -15.26		 33.27   	  76.30		
 27.16   	121.46   	 45.94(D)	   5.09		 33.57   	  76.30		
 29.60   	131.23   	 45.96   	  35.61		 33.88   	  71.21		
 32.35   	141.91   	 46.10   	  50.86		 34.16   	  66.12		
 35.71   	153.50   	 46.31   	  61.04		 34.43   	  61.04		
 40.59   	166.32   	 46.55   	  86.47		 34.67   	  45.78		
 46.69   	180.36   	 46.90   	 116.99		 34.85   	  20.35		
 53.41   	195.01   	 47.37   	 142.42		 34.93   	  10.17		
 59.20   	208.74   	 47.93   	 157.68		 34.97(S)	 -10.17		
 63.78   	220.95   	 48.57   	 152.59		 34.93   	 -25.43		
 65.92   	231.32   	 49.18   	 147.51		 34.83   	 -35.61		
 67.14   	240.48   	 49.77   	 142.42		 34.69   	 -55.95		
 68.05   	249.02   	 50.34   	 132.25		 34.47   	 -61.04		
 69.89   	257.87   	 50.86   	 122.07		 34.22   	 -61.04		
 73.24   	267.03   	 51.35   	 122.07		 33.98   	 -61.04		
 78.13   	274.66   	 51.84   	 122.07		 33.73   	 -55.95		
 83.31   	279.54   	 52.33   	 132.25		 33.51   	 -61.04		
 87.59   	278.93   	 52.86   	 137.33		 33.27   	 -55.95		
 89.42   	271.61   	 53.41   	 137.33		 33.04   	 -40.69		
 87.59   	256.35   	 53.96   	 162.77		 32.88   	 -25.43		
 82.09   	234.38   	 54.61   	 178.03		 32.78   	 -25.43		
 73.55   	206.30   	 55.32   	 157.68		 32.68   	 -20.35		
 62.56   	173.95   	 55.95   	 152.59		 32.59   	 -15.26		
 49.74   	139.16   	 56.56   	 172.94		 32.53   	 -10.17		
 36.62   	103.45   	 57.25   	 178.03		 32.49   	  -5.09		
 24.41   	 67.75   	 57.97   	 167.85		 32.47   	  -5.09		
 13.73   	 33.87   	 58.64   	 162.77		 32.45   	 -15.26		
  4.58   	  2.14   	 59.29   	 172.94		 32.39   	 -15.26		
 -3.97   	-25.63   	 59.98   	 178.03		 32.33   	 -10.17		
-12.21   	-49.74   	 60.69   	 172.94		 32.29   	 -20.35		
-20.14   	-70.19   	 61.38   	 162.77		 32.21   	 -20.35		
-26.55   	-87.28   	 62.03   	 152.59		 32.13   	 -35.61		
-31.43   	-101.32   	 62.64   	 157.68		 31.98   	 -35.61		
-34.18   	-111.69   	 63.28   	 157.68		 31.84   	 -40.69		
-36.32   	-119.32   	 63.91   	 152.59		 31.68   	 -50.86		
-38.15   	-124.21   	 64.52   	 147.51		 31.47   	 -55.95		
-39.98   	-128.17   	 65.11   	 147.51		 31.25   	 -61.04		
-42.11   	-131.84   	 65.70   	 142.42		 31.01   	 -76.30		
-43.95   	-135.80   	 66.27   	 137.33		 30.70   	 -91.56		
-45.17   	-139.47   	 66.82   	 127.16		 30.34   	-106.82		
-46.08   	-141.60   	 67.32   	 111.90		 29.91   	-122.07		
-46.08   	-142.21   	 67.77   	 106.82		 29.42   	-142.42		
-45.78   	-141.30   	 68.20   	 116.99		 28.85   	-157.68		
-45.17   	-140.08   	 68.67   	 101.73		 28.22   	-172.94		
-44.86   	-139.16   	 69.07   	  81.38		 27.53   	-188.20		
-45.47   	-139.16   	 69.40   	  76.30		 26.78   	-203.46		
-47.00   	-139.77   	 69.70   	  91.56		 25.96   	-218.72		
-48.22   	-140.08   	 70.07   	  91.56		 25.09   	-239.06		
-48.83   	-138.85   	 70.44   	  91.56		 24.13   	-254.32		
-48.22   	-135.80   	 70.80   	  76.30		 23.11   	-259.41		
-47.30   	-132.75   	 71.11   	  66.12		 22.08   	-223.80		
-46.69   	-130.31   	 71.37   	  66.12		 21.18   	-203.46		
-47.30   	-129.70   	 71.64   	  55.95		 20.37   	-208.54		
-48.22   	-130.31   	 71.86   	  50.86		 19.53   	-228.89		
-49.13   	-131.23   	 72.06   	  35.61		 18.62   	-228.89		
-49.13   	-131.23   	 72.21   	  45.78		 17.70   	-223.80		
-48.52   	-130.00   	 72.39   	  50.86		 16.81   	-218.72		
-48.22   	-127.87   	 72.59   	  40.69		 15.93   	-208.54		
-48.22   	-125.43   	 72.76   	  35.61		 15.10   	-203.46		
-48.52   	-123.60   	 72.90   	  40.69		 14.28   	-193.29		
-48.22   	-121.77   	 73.06   	  20.35		 13.51   	-183.11		
-46.39   	-120.24   	 73.14   	  15.26		 12.78   	-178.03		
-43.95   	-119.32   	 73.20(S)	  -5.09		 12.07   	-172.94		
-42.42   	-118.71   	 73.18   	 -25.43		 11.37   	-172.94		
-41.81   	-119.02   	 73.08   	 -40.69		 10.68   	-167.85		
-43.03   	-119.63   	 72.92   	 -40.69		 10.01   	-172.94		
-44.56   	-120.24   	 72.76   	 -25.43		  9.32   	-167.85		
-45.47   	-119.93   	 72.65   	 -30.52		  8.65   	-167.85		
-45.47   	-118.41   	 72.53   	 -61.04		  7.98   	-157.68		
-44.25   	-116.58   	 72.29   	 -61.04		  7.34   	-162.77		
-42.42   	-114.44   	 72.04   	 -55.95		  6.69   	-183.11		
-40.59   	-113.22   	 71.82   	 -76.30		  5.96   	-188.20		
-39.67   	-112.92   	 71.52   	 -96.64		  5.21   	-178.03		
-39.67   	-113.53   	 71.13   	 -96.64		  4.50   	-157.68		
-40.59   	-114.14   	 70.74   	-106.82		  3.87   	-142.42		
-41.81   	-114.75   	 70.32   	-106.82		  3.30   	-116.99		
-42.72   	-115.36   	 69.89   	 -91.56		  2.83   	 -86.47		
-43.33   	-115.97   	 69.52   	 -71.21		  2.48   	 -40.69		
-43.64   	-116.58   	 69.24   	 -66.12		  2.32(D)	   0.00		
-43.33   	-117.19   	 68.97   	 -55.95		  2.32   	  35.61		
-41.81   	-117.19   	 68.75   	 -40.69		  2.46   	  55.95		
-39.37   	-116.27   	 68.59   	 -40.69		  2.69   	  81.38		
-36.93   	-115.66   	 68.42   	 -50.86		  3.01   	 106.82		
-35.40   	-115.05   	 68.22   	 -55.95		  3.44   	 116.99		
-35.10   	-115.05   	 68.00   	 -61.04		  3.91   	 116.99		
-36.01   	-114.44   	 67.75   	 -71.21		  4.37   	 106.82		
-36.32   	-113.22   	 67.47   	 -76.30		  4.80   	 101.73		
-36.32   	-111.08   	 67.16   	 -76.30		  5.21   	  86.47		
-35.71   	-108.95   	 66.86   	 -86.47		  5.55   	  76.30		
-35.40   	-107.42   	 66.51   	 -76.30		  5.86   	  50.86		
-36.01   	-106.81   	 66.21   	 -66.12		  6.06   	  25.43		
-36.93   	-106.51   	 65.94   	 -71.21		  6.16   	  10.17		
-37.54   	-106.51   	 65.66   	 -61.04		  6.21   	   5.09		
-37.23   	-105.59   	 65.41   	 -55.95		  6.23   	  -5.09		
-36.62   	-104.68   	 65.19   	 -55.95		  6.21   	 -15.26		
-36.01   	-103.76   	 64.96   	 -61.04		  6.14   	 -30.52		
-35.40   	-103.45   	 64.72   	 -66.12		  6.02   	 -30.52		
-35.10   	-103.15   	 64.46   	 -61.04		  5.90   	 -20.35		
