SAMPLE NUMBER:   27
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  RV     	  RV'		  FA     	  FA'		
-23.50   	-117.80   	  3.38   	  40.69		 84.25   	 -30.52		
-24.11   	-115.97   	  3.54   	  45.78		 84.13   	 -30.52		
-25.33   	-113.53   	  3.72   	  35.61		 84.01   	 -20.35		
-27.16   	-111.39   	  3.87   	  40.69		 83.93   	 -20.35		
-28.38   	-110.78   	  4.03   	  35.61		 83.85   	 -25.43		
-28.69   	-111.69   	  4.17   	  30.52		 83.74   	 -25.43		
-28.08   	-113.83   	  4.29   	  25.43		 83.64   	 -20.35		
-26.86   	-115.36   	  4.39   	  25.43		 83.56   	 -20.35		
-25.33   	-115.97   	  4.50   	  15.26		 83.48   	 -25.43		
-24.41   	-114.44   	  4.56   	  10.17		 83.38   	 -30.52		
-23.80   	-112.00   	  4.60   	  15.26		 83.26   	 -30.52		
-23.80   	-109.25   	  4.66   	   5.09		 83.13   	 -25.43		
-23.80   	-107.42   	  4.68   	  10.17		 83.03   	 -25.43		
-23.50   	-106.20   	  4.72   	  15.26		 82.93   	 -25.43		
-23.19   	-105.59   	  4.78   	  10.17		 82.83   	 -30.52		
-22.28   	-105.59   	  4.82   	  15.26		 82.71   	 -25.43		
-21.06   	-105.59   	  4.88   	  15.26		 82.60   	 -20.35		
-20.45   	-104.98   	  4.94   	   5.09		 82.52   	 -25.43		
-19.84   	-103.76   	  4.96   	   5.09		 82.42   	 -25.43		
-19.53   	-101.93   	  4.98   	   5.09		 82.32   	 -25.43		
-19.23   	-100.10   	  5.01   	   0.00		 82.22   	 -25.43		
-18.92   	-98.57   	  5.01   	  -5.09		 82.12   	 -20.35		
-18.31   	-97.96   	  4.98   	  -5.09		 82.03   	 -25.43		
-17.70   	-98.27   	  4.96   	  -5.09		 81.93   	 -20.35		
-17.40   	-98.57   	  4.94   	  -5.09		 81.85   	 -20.35		
-17.09   	-98.57   	  4.92   	  -5.09		 81.77   	 -20.35		
-16.48   	-98.27   	  4.90   	  -5.09		 81.69   	 -25.43		
-15.56   	-97.66   	  4.88   	  -5.09		 81.59   	 -20.35		
-15.26   	-97.05   	  4.86   	   0.00		 81.51   	 -20.35		
-16.17   	-96.44   	  4.86   	   0.00		 81.42   	 -20.35		
-17.70   	-96.13   	  4.86   	  10.17		 81.34   	 -25.43		
-18.92   	-96.44   	  4.90   	  15.26		 81.24   	 -20.35		
-18.92   	-96.74   	  4.96   	  20.35		 81.16   	 -20.35		
-17.70   	-97.05   	  5.05   	  30.52		 81.08   	 -20.35		
-16.17   	-96.74   	  5.17   	  35.61		 81.00   	 -15.26		
-15.26   	-96.44   	  5.31   	  35.61		 80.94   	 -20.35		
-14.95   	-95.52   	  5.45   	  30.52		 80.85   	 -20.35		
-14.95   	-94.91   	  5.57   	  25.43		 80.77   	 -15.26		
-14.34   	-94.30   	  5.68   	  10.17		 80.71   	 -15.26		
-13.12   	-93.08   	  5.72   	   0.00		 80.65   	 -20.35		
-11.60   	-90.94   	  5.72   	 -15.26		 80.57   	 -20.35		
 -9.77   	-88.50   	  5.66   	 -25.43		 80.49   	 -15.26		
 -8.85   	-86.36   	  5.55   	 -25.43		 80.43   	 -10.17		
 -8.85   	-84.84   	  5.45   	 -30.52		 80.39   	 -20.35		
 -9.16   	-84.53   	  5.33   	 -30.52		 80.30   	 -25.43		
 -9.46   	-84.53   	  5.21   	 -20.35		 80.20   	 -15.26		
 -9.77   	-85.14   	  5.13   	 -10.17		 80.14   	 -15.26		
-10.07   	-85.75   	  5.09   	  -5.09		 80.08   	 -15.26		
-10.07   	-85.75   	  5.07   	   0.00		 80.02   	 -20.35		
-10.07   	-85.75   	  5.07   	  10.17		 79.94   	 -20.35		
-10.38   	-84.84   	  5.11   	  15.26		 79.86   	 -20.35		
-10.68   	-84.23   	  5.17   	  15.26		 79.78   	 -20.35		
-10.07   	-83.31   	  5.23   	  15.26		 79.69   	 -20.35		
 -9.16   	-82.40   	  5.29   	  15.26		 79.61   	 -15.26		
 -7.93   	-81.79   	  5.35   	  15.26		 79.55   	 -20.35		
 -7.32   	-81.48   	  5.41   	  10.17		 79.47   	 -20.35		
 -7.32   	-81.79   	  5.45   	   0.00		 79.39   	 -25.43		
 -8.24   	-82.70   	  5.45   	  -5.09		 79.29   	 -20.35		
 -9.16   	-84.23   	  5.43   	  -5.09		 79.21   	 -15.26		
-10.07   	-85.14   	  5.41   	  -5.09		 79.15   	 -20.35		
-10.38   	-85.14   	  5.39   	 -10.17		 79.06   	 -20.35		
-10.68   	-84.84   	  5.35   	 -10.17		 78.98   	 -20.35		
-10.68   	-83.92   	  5.31   	 -10.17		 78.90   	 -20.35		
-10.68   	-83.31   	  5.27   	   0.00		 78.82   	 -15.26		
-10.68   	-82.40   	  5.27   	 -10.17		 78.76   	 -25.43		
-10.38   	-81.18   	  5.23   	  -5.09		 78.66   	 -30.52		
-10.07   	-79.35   	  5.21   	   0.00		 78.53   	 -30.52		
-10.07   	-77.82   	  5.21   	   5.09		 78.41   	 -20.35		
-10.38   	-77.21   	  5.23   	   0.00		 78.33   	 -25.43		
-10.68   	-76.90   	  5.23   	   5.09		 78.23   	 -35.61		
-10.38   	-77.51   	  5.25   	   0.00		 78.09   	 -25.43		
 -9.77   	-77.82   	  5.25   	   0.00		 77.99   	 -20.35		
 -8.85   	-77.21   	  5.25   	  -5.09		 77.90   	 -25.43		
 -8.24   	-76.29   	  5.23   	  -5.09		 77.80   	 -25.43		
 -7.93   	-75.07   	  5.21   	 -10.17		 77.70   	 -30.52		
 -7.63   	-74.46   	  5.17   	 -15.26		 77.58   	 -30.52		
 -7.02   	-74.16   	  5.11   	 -15.26		 77.46   	 -25.43		
 -6.41   	-74.46   	  5.05   	 -10.17		 77.35   	 -30.52		
 -5.80   	-74.77   	  5.01   	 -10.17		 77.23   	 -35.61		
 -5.19   	-74.77   	  4.96   	  -5.09		 77.09   	 -35.61		
 -4.88   	-74.16   	  4.94   	  -5.09		 76.95   	 -25.43		
 -4.88   	-73.24   	  4.92   	   5.09		 76.85   	 -25.43		
 -4.88   	-72.33   	  4.94   	   5.09		 76.74   	 -30.52		
 -4.88   	-71.72   	  4.96   	  10.17		 76.62   	 -30.52		
 -5.19   	-71.41   	  5.01   	   0.00		 76.50   	 -35.61		
 -5.19   	-71.11   	  5.01   	   5.09		 76.36   	 -30.52		
 -5.19   	-70.80   	  5.03   	   0.00		 76.24   	 -30.52		
 -4.88   	-69.27   	  5.03   	   0.00		 76.11   	 -40.69		
 -4.58   	-66.22   	  5.03   	   0.00		 75.95   	 -30.52		
 -3.36   	-60.73   	  5.03   	  -5.09		 75.83   	 -25.43		
 -0.61   	-53.10   	  5.01   	   0.00		 75.73   	 -35.61		
  5.49   	-43.95   	  5.01   	   0.00		 75.58   	 -35.61		
 15.26   	-33.87   	  5.01   	   5.09		 75.44   	 -30.52		
 28.38   	-20.75   	  5.03   	   0.00		 75.32   	 -30.52		
 42.42   	 -1.53   	  5.03   	   0.00		 75.20   	 -30.52		
 53.71   	 25.94   	  5.03   	   0.00		 75.08   	 -35.61		
 59.81   	 59.51   	  5.03   	   0.00		 74.93   	 -40.69		
 62.56   	 91.86   	  5.03   	   0.00		 74.77   	 -30.52		
 66.83   	112.92   	  5.03   	  -5.09		 74.65   	 -30.52		
 77.51   	117.19   	  5.01   	   0.00		 74.53   	 -30.52		
 94.91   	107.12   	  5.01   	   5.09		 74.40   	 -35.61		
112.92   	 90.64   	  5.03   	   0.00		 74.26   	 -30.52		
121.46   	 76.60   	  5.03   	   5.09		 74.14   	 -35.61		
113.53   	 67.44   	  5.05   	   5.09		 74.00   	 -30.52		
 90.94   	 59.51   	  5.07   	   0.00		 73.88   	 -35.61		
 62.87   	 46.39   	  5.07   	   0.00		 73.73   	 -35.61		
 40.89   	 25.63   	  5.07   	   0.00		 73.59   	 -25.43		
 31.43   	  0.31   	  5.07   	  -5.09		 73.49   	 -25.43		
 33.57   	-24.41   	  5.05   	  -5.09		 73.39   	 -35.61		
 40.59   	-45.47   	  5.03   	  -5.09		 73.24   	 -30.52		
 44.56   	-62.26   	  5.01   	  -5.09		 73.12   	 -35.61		
 41.20   	-76.60   	  4.98   	  -5.09		 72.98   	 -25.43		
 30.52   	-88.81   	  4.96   	  -5.09		 72.88   	 -30.52		
 16.48   	-97.96   	  4.94   	  -5.09		 72.76   	 -35.61		
  3.36   	-103.76   	  4.92   	  -5.09		 72.61   	 -30.52		
 -6.41   	-107.12   	  4.90   	   0.00		 72.49   	 -25.43		
-11.90   	-110.78   	  4.90   	  -5.09		 72.39   	 -30.52		
-14.04   	-114.75   	  4.88   	 -10.17		 72.27   	 -30.52		
-14.04   	-118.71   	  4.84   	 -10.17		 72.15   	 -30.52		
-14.04   	-121.46   	  4.80   	 -15.26		 72.02   	 -30.52		
-15.26   	-121.77   	  4.74   	 -15.26		 71.90   	 -30.52		
-17.09   	-120.24   	  4.68   	 -20.35		 71.78   	 -30.52		
-19.84   	-118.10   	  4.60   	 -20.35		 71.66   	 -30.52		
-21.67   	-116.27   	  4.52   	 -20.35		 71.54   	 -25.43		
-22.28   	-115.05   	  4.44   	 -10.17		 71.43   	 -20.35		
-21.67   	-114.14   	  4.39   	 -15.26		 71.35   	 -30.52		
-20.75   	-113.22   	  4.33   	   0.00		 71.23   	 -30.52		
-19.84   	-112.30   	  4.33   	  10.17		 71.11   	 -25.43		
-19.53   	-111.39   	  4.37   	  25.43		 71.01   	 -25.43		
-20.75   	-111.08   	  4.48   	  40.69		 70.91   	 -25.43		
-22.89   	-112.00   	  4.64   	  61.04		 70.80   	 -30.52		
-25.63   	-116.27   	  4.88   	  71.21		 70.68   	 -30.52		
-26.25   	-124.82   	  5.17   	  86.47		 70.56   	 -25.43		
-21.06   	-136.72   	  5.51   	  86.47		 70.46   	 -15.26		
 -2.14   	-145.26   	  5.86   	  81.38		 70.40   	 -25.43		
 41.50   	-139.47   	  6.19   	  71.21		 70.29   	 -30.52		
121.15   	-101.32   	  6.47   	  61.04		 70.17   	 -20.35		
238.95   	 -5.49   	  6.71   	  40.69		 70.09   	 -25.43		
384.83   	177.61   	  6.88   	  20.35		 69.99   	 -20.35		
527.95   	474.24   	  6.96   	  10.17		 69.91   	 -20.35		
615.84   	899.05   	  7.00   	   0.00		 69.83   	 -25.43		
586.24   	1424.56   	  7.00   	   0.00		 69.73   	 -20.35		
399.17   	1956.79   	  7.00   	 -10.17		 69.64   	 -25.43		
 61.65   	2346.80(R)	  6.96   	  -5.09		 69.54   	 -25.43		
-782.17   	2172.55   	  6.94(E)	   0.00		 69.44   	 -25.43		
-1080.93   	1582.64   	  6.94   	   0.00		 69.34   	 -30.52		
-1196.29   	863.95   	  6.94   	   0.00		 69.22   	 -25.43		
-1115.11   	256.04   	  6.94   	   0.00		 69.11   	 -25.43		
-876.46   	-65.92   	  6.94   	   0.00		 69.01   	 -30.52		
-566.10   	-80.87   	  6.94   	  -5.09		 68.89   	 -20.35		
-282.29   	 81.18   	  6.92   	   0.00		 68.81   	 -30.52		
-94.91   	231.32   	  6.92   	   0.00		 68.69   	 -25.43		
-19.84   	238.65   	  6.92   	   5.09		 68.59   	 -25.43		
-19.53   	104.06   	  6.94   	   5.09		 68.48   	 -25.43		
-36.93   	-68.97   	  6.96   	  10.17		 68.38   	 -20.35		
-32.65   	-174.56   	  7.00   	  20.35		 68.30   	 -25.43		
 -5.49   	-181.88   	  7.08   	  30.52		 68.20   	 -15.26		
 23.50   	-134.28   	  7.20   	  66.12		 68.14   	 -15.26		
 37.84   	-96.13   	  7.47   	 147.51		 68.08   	 -20.35		
 37.23   	-97.66   	  8.06   	 223.80		 68.00   	 -25.43		
 32.65   	-125.43   	  8.95   	 320.45		 67.89   	 -25.43		
 32.65   	-149.23   	 10.23   	 391.66		 67.79   	 -20.35		
 37.84   	-154.11   	 11.80   	 412.00		 67.71   	 -15.26		
 44.25   	-145.87   	 13.45   	 437.43		 67.65   	 -25.43		
 48.52   	-136.72   	 15.20   	 462.87		 67.55   	 -20.35		
 50.66   	-133.06   	 17.05   	 467.95		 67.47   	 -20.35		
 52.19   	-133.36   	 18.92   	 478.13		 67.39   	 -15.26		
 54.63   	-134.58   	 20.83   	 493.39		 67.32   	 -20.35		
 57.68   	-134.28   	 22.81   	 579.86		 67.24   	 -20.35		
 61.95   	-127.87   	 25.13   	 579.86		 67.16   	 -15.26		
 63.17   	-124.21   	 27.45   	 564.60		 67.10   	 -10.17		
 64.70   	-121.77   	 29.70   	 569.68		 67.06   	 -15.26		
 67.14   	-119.63   	 31.98   	 579.86		 67.00   	 -15.26		
 70.19   	-116.88   	 34.30   	 584.94		 66.94   	  -5.09		
 72.94   	-114.14   	 36.64   	 590.03		 66.92   	 -10.17		
 74.16   	-111.39   	 39.00   	 579.86		 66.88   	 -10.17		
 74.46   	-108.64   	 41.32   	 518.82		 66.84   	 -10.17		
 74.46   	-105.59   	 43.40   	 442.52		 66.80   	 -10.17		
 75.38   	-101.62   	 45.17   	 361.14		 66.75   	  -5.09		
 77.82   	-97.35   	 46.61   	 274.67		 66.73   	  -5.09		
 80.57   	-93.38   	 47.71   	 188.20		 66.71   	 -15.26		
 83.31   	-89.72   	 48.46   	 116.99		 66.65   	 -15.26		
 85.14   	-85.45   	 48.93   	  61.04		 66.59   	 -15.26		
 86.36   	-79.96   	 49.18   	  15.26		 66.53   	 -10.17		
 87.59   	-73.85   	 49.24   	 -20.35		 66.49   	 -20.35		
 89.42   	-67.14   	 49.16   	 -45.78		 66.41   	 -25.43		
 91.55   	-60.73   	 48.97   	 -66.12		 66.31   	 -25.43		
 94.30   	-54.63   	 48.71   	 -66.12		 66.21   	 -20.35		
 97.05   	-49.44   	 48.44   	 -45.78		 66.12   	 -35.61		
 99.79   	-45.17   	 48.26   	  10.17		 65.98   	 -30.52		
101.93   	-41.20   	 48.30   	  71.21		 65.86   	 -30.52		
104.06   	-36.62   	 48.59   	 116.99		 65.74   	 -25.43		
106.51   	-30.52   	 49.05   	 152.59		 65.64   	 -30.52		
109.86   	-23.19   	 49.66   	 162.77		 65.51   	 -20.35		
113.83   	-15.56   	 50.32   	 172.94		 65.43   	 -25.43		
117.80   	 -8.24   	 51.01   	 162.77		 65.33   	 -15.26		
121.77   	 -1.22   	 51.66   	 137.33		 65.27   	 -20.35		
126.34   	  6.41   	 52.21   	 106.82		 65.19   	 -10.17		
131.84   	 15.26   	 52.63   	  96.64		 65.15(D)	   5.09		
137.94   	 25.02   	 53.02   	  96.64		 65.17   	  35.61		
144.96   	 35.10   	 53.41   	 116.99		 65.31   	  71.21		
152.89   	 46.08   	 53.88   	 157.68		 65.59   	 127.16		
161.44   	 57.98   	 54.51   	 188.20		 66.10   	 188.20		
170.29   	 71.72   	 55.26   	 188.20		 66.86   	 259.41		
179.14   	 86.98   	 56.01   	 213.63		 67.89   	 330.62		
187.68   	103.45   	 56.87   	 320.45		 69.22   	 386.57		
196.23   	120.24   	 58.15   	 396.74		 70.76   	 427.26		
204.77   	137.33   	 59.74   	 386.57		 72.47   	 457.78		
213.62   	154.72   	 61.28   	 300.10		 74.30   	 483.21		
223.08   	173.65   	 62.48   	 218.72		 76.24   	 483.21		
233.15   	194.09   	 63.36   	 142.42		 78.17   	 473.04		
243.53   	216.06   	 63.93   	  45.78		 80.06   	 462.87		
253.30   	238.65   	 64.11(S)	 -71.21		 81.91   	 452.69		
262.15   	261.54   	 63.82   	-233.98		 83.72   	 442.52		
269.47   	284.42   	 62.89   	-391.66		 85.49   	 432.35		
275.88   	307.01   	 61.32   	-518.82		 87.22   	 427.26		
281.07   	329.59   	 59.25   	-620.55		 88.93   	 427.26		
283.81   	351.26   	 56.76   	-707.02		 90.64   	 437.43		
283.51   	370.79   	 53.94   	-752.79		 92.39   	 447.61		
279.24   	386.66   	 50.93   	-757.88		 94.18   	 452.69		
272.52   	398.86   	 47.89   	-742.62		 95.99   	 467.95		
263.37   	407.10   	 44.92   	-696.84		 97.86   	 483.21		
252.99   	411.99   	 42.14   	-625.63		 99.80   	 488.30		
239.87   	412.29   	 39.63   	-544.25		101.75   	 483.21		
223.08   	407.10   	 37.46   	-467.95		103.68   	 478.13		
201.42   	395.20   	 35.58   	-386.57		105.59   	 483.21		
176.70   	376.28   	 34.04   	-320.45		107.53   	 473.04		
150.76   	351.26   	 32.76   	-279.75		109.42   	 442.52		
126.95   	321.66   	 31.64   	-259.41		111.19   	 422.18		
106.81   	288.09   	 30.60   	-269.58		112.88   	 401.83		
 89.72   	251.46   	 29.52   	-305.19		114.49   	 371.31		
 75.07   	211.49   	 28.30   	-361.14		115.97   	 345.88		
 61.34   	169.07   	 26.86   	-427.26		117.35   	 310.27		
 48.22   	125.43   	 25.15   	-462.87		118.60   	 269.58		
 35.71   	 82.70   	 23.30   	-488.30		119.67   	 244.15		
 23.80   	 42.72   	 21.34   	-498.47		120.65   	 213.63		
 12.82   	  6.71   	 19.35   	-473.04		121.51   	 172.94		
  2.75   	-25.33   	 17.46   	-437.43		122.20   	 142.42		
 -6.41   	-54.32   	 15.71   	-381.48		122.77   	 111.90		
-14.65   	-80.26   	 14.18   	-315.36		123.21   	  91.56		
-21.97   	-103.45   	 12.92   	-249.24		123.58   	  61.04		
-28.38   	-123.29   	 11.92   	-183.11		123.82   	  40.69		
-33.57   	-139.16   	 11.19   	-122.07		123.99   	  15.26		
-36.93   	-151.37   	 10.70   	 -71.21		124.05(S)	   0.00		
-39.98   	-160.22   	 10.42   	 -30.52		124.05   	 -20.35		
-42.72   	-167.24   	 10.29   	   0.00		123.97   	 -25.43		
-45.78   	-173.34   	 10.29   	  10.17		123.87   	 -45.78		
-48.83   	-178.53   	 10.34   	  30.52		123.68   	 -61.04		
-51.57   	-182.50   	 10.46   	  30.52		123.44   	 -66.12		
-52.80   	-185.24   	 10.58   	  25.43		123.17   	 -81.38		
-53.10   	-187.07   	 10.68   	  35.61		122.85   	 -81.38		
-53.71   	-189.21   	 10.82   	  66.12		122.52   	 -86.47		
-55.24   	-191.96   	 11.09   	 101.73		122.18   	 -91.56		
-58.29   	-195.01   	 11.50   	 147.51		121.81   	-101.73		
-61.34   	-197.45   	 12.09   	 198.37		121.40   	-111.90		
-63.78   	-197.75   	 12.88   	 269.58		120.96   	-106.82		
-63.78   	-195.62   	 13.96   	 315.36		120.53   	-116.99		
-61.04   	-192.26   	 15.22   	 330.62		120.06   	-122.07		
-57.37   	-188.90   	 16.54   	 340.79		119.57   	-127.16		
-53.71   	-186.77   	 17.90   	 310.27		119.06   	-132.25		
-51.88   	-186.16   	 19.15   	 244.15		118.53   	-142.42		
-51.88   	-186.16   	 20.12   	 157.68		117.96   	-152.59		
-52.49   	-186.16   	 20.75   	  55.95		117.35   	-162.77		
-53.10   	-184.94   	 20.98   	 -45.78		116.70   	-162.77		
-52.80   	-182.80   	 20.79   	-142.42		116.05   	-172.94		
-52.19   	-180.36   	 20.22   	-233.98		115.36   	-188.20		
-50.96   	-177.61   	 19.29   	-300.10		114.61   	-203.46		
-49.74   	-175.17   	 18.09   	-340.79		113.79   	-213.63		
-48.52   	-173.34   	 16.72   	-371.31		112.94   	-218.72		
-47.00   	-171.81   	 15.24   	-381.48		112.06   	-228.89		
-44.56   	-169.68   	 13.71   	-371.31		111.15   	-244.15		
-40.59   	-166.63   	 12.23   	-350.97		110.17   	-254.32		
-36.32   	-163.27   	 10.82   	-310.27		109.16   	-254.32		
-32.04   	-160.22   	  9.58   	-274.67		108.14   	-264.50		
-29.60   	-158.69   	  8.48   	-223.80		107.08   	-264.50		
-28.69   	-158.39   	  7.59   	-188.20		106.02   	-269.58		
-28.08   	-158.39   	  6.84   	-152.59		104.94   	-259.41		
-27.16   	-158.39   	  6.23   	-127.16		103.91   	-244.15		
-25.63   	-158.08   	  5.72   	-111.90		102.93   	-228.89		
-24.41   	-158.39   	  5.27   	-101.73		102.01   	-223.80		
-24.72   	-160.52   	  4.86   	 -91.56		101.12   	-208.54		
-26.86   	-163.27   	  4.50   	 -96.64		100.28   	-193.29		
-29.60   	-166.02   	  4.11   	 -91.56		 99.51   	-172.94		
-31.13   	-167.24   	  3.74   	 -81.38		 98.82   	-167.85		
-31.13   	-166.93   	  3.42   	 -86.47		 98.15   	-162.77		
-29.30   	-165.71   	  3.07   	 -86.47		 97.50   	-152.59		
-26.86   	-165.41   	  2.73   	 -86.47		 96.89   	-137.33		
-25.33   	-166.93   	  2.38   	 -86.47		 96.34   	-137.33		
-25.02   	-169.98   	  2.03   	 -86.47		 95.79   	-142.42		
-26.25   	-174.26   	  1.69   	 -81.38		 95.22   	-137.33		
-27.77   	-177.61   	  1.36   	 -76.30		 94.67   	-127.16		
-28.99   	-180.05   	  1.06   	 -55.95		 94.16   	-127.16		
-29.30   	-180.36   	  0.83   	 -40.69		 93.65   	-127.16		
-28.38   	-179.44   	  0.67   	 -15.26		 93.14   	-127.16		
-27.16   	-178.22   	  0.61   	  -5.09		 92.63   	-116.99		
-25.63   	-177.00   	  0.59   	  10.17		 92.17   	-111.90		
-25.02   	-176.39   	  0.63   	  15.26		 91.72   	-111.90		
-25.33   	-176.70   	  0.69   	  20.35		 91.27   	-111.90		
-26.86   	-177.00   	  0.77   	  15.26		 90.82   	 -96.64		
-28.38   	-177.31   	  0.83   	  10.17		 90.44   	 -91.56		
-30.21   	-177.31   	  0.87   	   0.00		 90.07   	 -86.47		
-31.74   	-177.61   	  0.87   	   0.00		 89.72   	 -81.38		
-32.96   	-177.92   	  0.87   	 -15.26		 89.40   	 -81.38		
-33.57   	-177.31   	  0.81   	 -15.26		 89.07   	 -76.30		
-33.87   	-175.17   	  0.75   	 -15.26		 88.77   	 -66.12		
-33.87   	-171.81   	  0.69   	 -10.17		 88.50   	 -66.12		
-34.18   	-169.07   	  0.65   	  -5.09		 88.24   	 -71.21		
-35.10   	-168.46   	  0.63   	   0.00		 87.95   	 -55.95		
-36.32   	-169.68   	  0.63   	   0.00		 87.73   	 -55.95		
-37.23   	-171.51   	  0.63   	  -5.09		 87.51   	 -55.95		
-37.84   	-171.81   	  0.61   	 -15.26		 87.28   	 -50.86		
-37.23   	-170.29   	  0.55   	 -40.69		 87.08   	 -45.78		
-35.40   	-167.85   	  0.39   	 -45.78		 86.90   	 -45.78		
-33.57   	-165.71   	  0.20   	 -45.78		 86.71   	 -35.61		
-32.35   	-165.10   	  0.02   	 -40.69		 86.57   	 -50.86		
-32.35   	-165.10   	 -0.14   	 -40.69		 86.37   	 -50.86		
-32.96   	-165.41   	 -0.31   	 -25.43		 86.16   	 -35.61		
-33.87   	-165.41   	 -0.41   	 -10.17		 86.02   	 -30.52		
-34.18   	-164.79   	 -0.45(D)	  10.17		 85.90   	 -40.69		
-34.18   	-164.18   	 -0.41   	  30.52		 85.74   	 -40.69		
-34.18   	-162.96   	 -0.28   	  50.86		 85.57   	 -35.61		
-34.79   	-161.74   	 -0.08   	  71.21		 85.43   	 -25.43		
-35.10   	-160.52   	  0.20   	  91.56		 85.33   	 -40.69		
-35.10   	-159.91   	  0.57   	  96.64		 85.17   	 -40.69		
-34.18   	-159.61   	  0.96   	 101.73		 85.00   	 -20.35		
-33.26   	-159.91   	  1.36   	 106.82		 84.92   	 -25.43		
-32.65   	-160.22   	  1.79   	 101.73		 84.82   	 -35.61		
-32.96   	-160.22   	  2.20   	  96.64		 84.68   	 -40.69		
-33.26   	-159.91   	  2.58   	  81.38		 84.52   	 -25.43		
-33.57   	-159.91   	  2.91   	  66.12		 84.41   	 -20.35		
-33.57   	-159.91   	  3.17   	  55.95		 84.33   	 -20.35		
-33.87   	-159.61   	  3.40   	  40.69		 84.25   	 -30.52		
-34.48   	-159.61   	  3.56   	  20.35		 84.13   	 -25.43		
-35.40   	-158.69   	  3.64   	  10.17		 84.03   	 -20.35		
-35.40   	-156.86   	  3.68   	   0.00		 83.95   	 -20.35		
-34.48   	-154.72   	  3.68   	 -15.26		 83.87   	 -25.43		
-33.57   	-152.59   	  3.62   	 -15.26		 83.76   	 -30.52		
-32.96   	-151.37   	  3.56   	 -20.35		 83.64   	 -20.35		
-32.65   	-150.76   	  3.48   	 -20.35		 83.56   	 -25.43		
-31.74   	-150.15   	  3.40   	 -10.17		 83.46   	 -20.35		
-30.52   	-149.23   	  3.36   	   5.09		 83.38   	 -25.43		
-28.69   	-147.71   	  3.38   	  10.17		 83.28   	 -25.43		
-27.47   	-147.09   	  3.42   	  15.26		 83.17   	 -20.35		
-27.47   	-147.09   	  3.48   	  20.35		 83.09   	 -25.43		
-28.08   	-147.40   	  3.56   	  25.43		 82.99   	 -30.52		
-28.99   	-147.40   	  3.66   	  25.43		 82.87   	 -25.43		
-28.99   	-146.48   	  3.76   	  20.35		 82.77   	 -25.43		
-28.08   	-144.65   	  3.85   	  20.35		 82.66   	 -25.43		
-27.16   	-143.43   	  3.93   	  15.26		 82.56   	 -20.35		
-26.86   	-143.13   	  3.99   	  15.26		 82.48   	 -30.52		
-27.16   	-143.43   	  4.05   	   5.09		 82.36   	 -25.43		
-27.77   	-143.43   	  4.07   	  10.17		 82.26   	 -25.43		
-27.47   	-142.21   	  4.11   	   0.00		 82.16   	 -25.43		
-26.25   	-139.47   	  4.11   	   5.09		 82.05   	 -15.26		
-24.72   	-136.72   	  4.13   	   0.00		 81.99   	 -20.35		
-24.41   	-135.50   	  4.13   	  -5.09		 81.91   	 -25.43		
-26.25   	-136.72   	  4.11   	   5.09		 81.81   	 -25.43		
-29.60   	-139.16   	  4.13   	   0.00		 81.71   	 -25.43		
-32.35   	-141.60   	  4.13   	   5.09		 81.61   	 -25.43		
-32.96   	-141.60   	  4.15   	  10.17		 81.51   	 -15.26		
-30.52   	-139.16   	  4.19   	  15.26		 81.44   	 -20.35		
-26.55   	-135.80   	  4.25   	  10.17		 81.36   	 -25.43		
-23.50   	-133.67   	  4.29   	  20.35		 81.26   	 -20.35		
-22.58   	-132.75   	  4.37   	  10.17		 81.18   	 -20.35		
-22.89   	-132.75   	  4.42   	  10.17		 81.10   	 -25.43		
-23.19   	-132.45   	  4.46   	   5.09		 81.00   	 -20.35		
-22.28   	-130.92   	  4.48   	  -5.09		 80.92   	 -25.43		
-20.45   	-129.09   	  4.46   	  -5.09		 80.81   	 -15.26		
-19.53   	-127.87   	  4.44   	 -15.26		 80.75   	 -10.17		
-19.53   	-126.95   	  4.37   	 -10.17		 80.71   	 -20.35		
-19.53   	-124.82   	  4.33   	 -15.26		 80.63   	 -25.43		
-17.70   	-119.63   	  4.27   	  -5.09		 80.53   	 -25.43		
-13.12   	-112.00   	  4.25   	  -5.09		 80.43   	 -15.26		
 -5.19   	-103.76   	  4.23   	   0.00		 80.37   	 -15.26		
  5.19   	-94.91   	  4.23   	   5.09		 80.30   	 -20.35		
 16.17   	-81.79   	  4.25   	  10.17		 80.22   	 -25.43		
 25.63   	-60.73   	  4.29   	  15.26		 80.12   	 -15.26		
 31.43   	-29.91   	  4.35   	  10.17		 80.06   	 -15.26		
 34.79   	  6.10   	  4.39   	  15.26		 80.00   	 -20.35		
 37.84   	 37.84   	  4.46   	  10.17		 79.92   	 -20.35		
 45.78   	 55.85   	  4.50   	  10.17		 79.84   	 -25.43		
 60.42   	 56.15   	  4.54   	   0.00		 79.74   	 -20.35		
 79.04   	 43.03   	  4.54   	   0.00		 79.65   	 -20.35		
 93.38   	 25.94   	  4.54   	   0.00		 79.57   	 -25.43		
 96.13   	 12.21   	  4.54   	   0.00		 79.47   	 -25.43		
 83.62   	  3.36   	  4.54   	   0.00		 79.37   	 -15.26		
