SAMPLE NUMBER:   2
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  DAO     	  DAO'		  RV     	  RV'		
212.40   	-82.09   	 83.68   	  -5.09		 38.84   	  20.35		
206.91   	-73.55   	 83.66   	  10.17		 38.92   	  15.26		
197.75   	-64.39   	 83.70   	  15.26		 38.98   	  15.26		
186.77   	-52.49   	 83.76   	  35.61		 39.04   	  20.35		
176.09   	-36.93   	 83.91   	  50.86		 39.12   	  15.26		
165.71   	-16.78   	 84.11   	  55.95		 39.19   	  15.26		
153.50   	  6.10   	 84.33   	  71.21		 39.25   	  10.17		
137.33   	 29.30   	 84.62   	  81.38		 39.29   	  15.26		
119.02   	 51.27   	 84.94   	  86.47		 39.35   	   5.09		
101.62   	 72.02   	 85.29   	  91.56		 39.37   	  10.17		
 86.06   	 92.16   	 85.66   	  86.47		 39.41   	   5.09		
 71.72   	110.17   	 86.00   	  81.38		 39.43   	   5.09		
 56.46   	124.21   	 86.33   	  81.38		 39.45(S)	  -5.09		
 38.45   	131.53   	 86.65   	  66.12		 39.43   	  -5.09		
 18.62   	131.53   	 86.92   	  61.04		 39.41   	  -5.09		
 -0.61   	124.51   	 87.16   	  45.78		 39.39   	 -15.26		
-17.09   	112.92   	 87.34   	  30.52		 39.33   	 -15.26		
-29.60   	 99.79   	 87.47   	  20.35		 39.27   	 -25.43		
-36.01   	 88.20   	 87.55(S)	   0.00		 39.17   	 -30.52		
-35.40   	 80.26   	 87.55   	 -15.26		 39.04   	 -40.69		
-29.60   	 75.99   	 87.49   	 -30.52		 38.88   	 -40.69		
-23.50   	 72.63   	 87.36   	 -45.78		 38.72   	 -55.95		
-19.84   	 68.36   	 87.18   	 -61.04		 38.49   	 -61.04		
-18.92   	 62.87   	 86.94   	 -76.30		 38.25   	 -76.30		
-17.09   	 59.51   	 86.63   	 -86.47		 37.94   	 -81.38		
-10.07   	 59.81   	 86.29   	 -96.64		 37.62   	 -96.64		
  1.83   	 63.78   	 85.90   	-111.90		 37.23   	-101.73		
 13.43   	 67.75   	 85.45   	-122.07		 36.83   	-122.07		
 18.92   	 69.27   	 84.96   	-127.16		 36.34   	-132.25		
 18.31   	 68.36   	 84.46   	-137.33		 35.81   	-142.42		
 14.95   	 68.05   	 83.91   	-147.51		 35.24   	-157.68		
 12.82   	 69.89   	 83.32   	-157.68		 34.61   	-172.94		
 14.04   	 73.85   	 82.69   	-167.85		 33.92   	-188.20		
 16.17   	 77.51   	 82.01   	-178.03		 33.16   	-203.46		
 15.87   	 80.26   	 81.30   	-188.20		 32.35   	-213.63		
 12.21   	 81.18   	 80.55   	-203.46		 31.50   	-228.89		
  7.63   	 81.79   	 79.74   	-208.54		 30.58   	-239.06		
  4.58   	 82.09   	 78.90   	-213.63		 29.62   	-249.24		
  4.58   	 83.01   	 78.05   	-213.63		 28.63   	-259.41		
  7.93   	 84.23   	 77.19   	-203.46		 27.59   	-264.50		
 11.60   	 84.84   	 76.38   	-188.20		 26.53   	-274.67		
 13.12   	 83.62   	 75.63   	-172.94		 25.43   	-279.75		
 12.21   	 80.57   	 74.93   	-152.59		 24.31   	-284.84		
 10.07   	 76.60   	 74.32   	-127.16		 23.17   	-284.84		
  7.63   	 72.94   	 73.81   	-106.82		 22.03   	-284.84		
  5.49   	 69.89   	 73.39   	 -86.47		 20.90   	-284.84		
  2.44   	 66.22   	 73.04   	 -61.04		 19.76   	-284.84		
 -0.61   	 62.26   	 72.80   	 -45.78		 18.62   	-279.75		
 -2.44   	 59.20   	 72.61   	 -25.43		 17.50   	-274.67		
 -1.83   	 58.59   	 72.51   	 -10.17		 16.40   	-274.67		
  0.00   	 59.81   	 72.47   	  -5.09		 15.30   	-259.41		
  0.31   	 59.81   	 72.45   	  10.17		 14.26   	-254.32		
 -1.22   	 56.76   	 72.49   	  10.17		 13.25   	-244.15		
 -2.75   	 51.27   	 72.53   	  10.17		 12.27   	-233.98		
 -1.53   	 45.47   	 72.57   	  15.26		 11.33   	-228.89		
  3.36   	 41.81   	 72.63   	   5.09		 10.42   	-213.63		
  8.85   	 39.98   	 72.65   	   5.09		  9.56   	-203.46		
 12.82   	 39.37   	 72.68   	  -5.09		  8.75   	-198.37		
 13.12   	 39.37   	 72.65   	 -10.17		  7.96   	-188.20		
 10.07   	 38.45   	 72.61   	 -15.26		  7.20   	-183.11		
  3.05   	 36.01   	 72.55   	 -25.43		  6.47   	-172.94		
 -6.41   	 31.43   	 72.45   	 -35.61		  5.78   	-167.85		
-14.65   	 25.94   	 72.31   	 -40.69		  5.11   	-162.77		
-17.09   	 23.19   	 72.15   	 -45.78		  4.46   	-147.51		
-12.51   	 23.80   	 71.96   	 -50.86		  3.87   	-142.42		
 -4.88   	 25.94   	 71.76   	 -55.95		  3.30   	-132.25		
 -1.53   	 24.72   	 71.54   	 -61.04		  2.77   	-116.99		
 -5.49   	 18.62   	 71.29   	 -55.95		  2.30   	-106.82		
-13.12   	 10.68   	 71.07   	 -61.04		  1.87   	 -96.64		
-17.09   	  5.49   	 70.82   	 -55.95		  1.49   	 -81.38		
-14.34   	  5.80   	 70.60   	 -55.95		  1.16   	 -66.12		
 -7.02   	  8.85   	 70.38   	 -55.95		  0.90   	 -55.95		
 -0.31   	 11.90   	 70.15   	 -45.78		  0.67   	 -35.61		
  2.75   	 14.04   	 69.97   	 -45.78		  0.53   	 -30.52		
  1.83   	 14.65   	 69.79   	 -40.69		  0.41   	 -10.17		
 -0.92   	 14.65   	 69.62   	 -35.61		  0.37   	  -5.09		
 -3.05   	 13.73   	 69.48   	 -30.52		  0.35(D)	  10.17		
 -3.05   	 13.73   	 69.36   	 -30.52		  0.39   	  20.35		
  0.00   	 15.87   	 69.24   	 -20.35		  0.47   	  25.43		
  4.58   	 19.84   	 69.16   	 -25.43		  0.57   	  35.61		
  5.80   	 21.97   	 69.05   	 -20.35		  0.71   	  40.69		
  0.92   	 18.92   	 68.97   	 -15.26		  0.87   	  40.69		
 -9.46   	 10.68   	 68.91   	 -20.35		  1.04   	  50.86		
-20.14   	  1.53   	 68.83   	 -20.35		  1.24   	  50.86		
-25.94   	 -5.19   	 68.75   	 -15.26		  1.44   	  55.95		
-25.33   	 -7.93   	 68.69   	 -20.35		  1.67   	  50.86		
-19.53   	 -7.32   	 68.61   	 -25.43		  1.87   	  50.86		
-10.68   	 -4.27   	 68.50   	 -25.43		  2.08   	  55.95		
  0.31   	  1.22   	 68.40   	 -25.43		  2.30   	  50.86		
 11.29   	  8.85   	 68.30   	 -30.52		  2.50   	  45.78		
 18.01   	 14.65   	 68.18   	 -35.61		  2.69   	  45.78		
 18.01   	 15.87   	 68.04   	 -35.61		  2.87   	  45.78		
 10.99   	 12.21   	 67.89   	 -35.61		  3.05   	  40.69		
  1.53   	  7.02   	 67.75   	 -40.69		  3.21   	  40.69		
 -5.19   	  4.88   	 67.59   	 -45.78		  3.38   	  35.61		
 -5.19   	  7.32   	 67.41   	 -45.78		  3.52   	  30.52		
  1.22   	 13.43   	 67.22   	 -45.78		  3.64   	  30.52		
  9.77   	 18.62   	 67.04   	 -45.78		  3.76   	  25.43		
 16.48   	 19.23   	 66.86   	 -50.86		  3.87   	  25.43		
 18.92   	 15.56   	 66.65   	 -50.86		  3.97   	  15.26		
 19.23   	 11.29   	 66.45   	 -50.86		  4.03   	  20.35		
 21.67   	 12.21   	 66.25   	 -45.78		  4.11   	  15.26		
 29.91   	 19.84   	 66.06   	 -50.86		  4.17   	  10.17		
 40.59   	 30.21   	 65.86   	 -45.78		  4.21   	   5.09		
 48.22   	 36.93   	 65.68   	 -45.78		  4.23   	   5.09		
 49.13   	 36.93   	 65.49   	 -45.78		  4.25   	   5.09		
 46.39   	 33.87   	 65.31   	 -45.78		  4.27   	   0.00		
 46.39   	 36.01   	 65.13   	 -40.69		  4.27   	  -5.09		
 53.71   	 50.35   	 64.96   	 -45.78		  4.25   	   0.00		
 67.14   	 78.74   	 64.78   	 -35.61		  4.25   	  -5.09		
 82.70   	114.75   	 64.64   	 -40.69		  4.23   	  -5.09		
 97.35   	148.32   	 64.48   	 -35.61		  4.21   	 -10.17		
109.86   	171.20   	 64.33   	 -35.61		  4.17   	  -5.09		
122.38   	181.27   	 64.19   	 -40.69		  4.15   	 -10.17		
137.63   	184.63   	 64.03   	 -30.52		  4.11   	 -10.17		
157.78   	191.65   	 63.91   	 -35.61		  4.07   	  -5.09		
182.19   	206.60   	 63.76   	 -35.61		  4.05   	  -5.09		
206.30   	222.17   	 63.62   	 -35.61		  4.03   	 -10.17		
220.64   	224.30   	 63.48   	 -35.61		  3.99   	  -5.09		
216.37   	203.55   	 63.34   	 -35.61		  3.97   	  -5.09		
191.65   	163.88   	 63.19   	 -35.61		  3.95   	  -5.09		
153.81   	119.02   	 63.05   	 -40.69		  3.93   	   0.00		
114.44   	 83.92   	 62.89   	 -35.61		  3.93   	  -5.09		
 81.48   	 63.17   	 62.75   	 -40.69		  3.91   	   0.00		
 55.85   	 50.66   	 62.58   	 -35.61		  3.91   	   0.00		
 35.10   	 37.84   	 62.44   	 -40.69		  3.91   	   0.00		
 18.01   	 21.67   	 62.28   	 -40.69		  3.91   	   0.00		
  5.80   	  5.19   	 62.12   	 -40.69		  3.91   	   5.09		
  0.00   	 -7.02   	 61.95   	 -40.69		  3.93   	   0.00		
  0.00   	-12.21   	 61.79   	 -40.69		  3.93   	   5.09		
  1.83   	-12.82   	 61.63   	 -35.61		  3.95   	   5.09		
  1.22   	-13.43   	 61.49   	 -40.69		  3.97   	   5.09		
 -2.75   	-17.09   	 61.32   	 -35.61		  3.99   	  10.17		
 -7.93   	-23.19   	 61.18   	 -40.69		  4.03   	   5.09		
-10.68   	-28.69   	 61.02   	 -35.61		  4.05   	  10.17		
 -8.85   	-30.21   	 60.87   	 -30.52		  4.09   	   5.09		
 -4.88   	-27.77   	 60.75   	 -35.61		  4.11   	  10.17		
 -1.22   	-24.41   	 60.61   	 -35.61		  4.15   	  10.17		
 -0.92   	-23.50   	 60.47   	 -30.52		  4.19   	  15.26		
 -3.05   	-26.55   	 60.35   	 -30.52		  4.25   	  10.17		
 -6.41   	-32.04   	 60.22   	 -35.61		  4.29   	  15.26		
-11.60   	-39.98   	 60.08   	 -30.52		  4.35   	  10.17		
-21.67   	-50.35   	 59.96   	 -30.52		  4.39   	  15.26		
-37.84   	-56.15   	 59.84   	 -30.52		  4.46   	  15.26		
-52.19   	-36.01   	 59.71   	 -30.52		  4.52   	  15.26		
-42.42   	 43.64   	 59.59   	 -35.61		  4.58   	  20.35		
 18.31   	214.54   	 59.45   	 -30.52		  4.66   	  15.26		
138.85   	491.03   	 59.33   	 -30.52		  4.72   	  20.35		
289.31   	861.51   	 59.21   	 -30.52		  4.80   	  20.35		
400.39   	1275.33   	 59.08   	 -30.52		  4.88   	  25.43		
392.46   	1633.91   	 58.96   	 -35.61		  4.98   	  25.43		
-46.08   	1645.20(R)	 58.82   	 -30.52		  5.09(E)	  25.43		
-332.03   	1149.60   	 58.70   	 -35.61		  5.19   	  30.52		
-518.19   	446.78   	 58.56   	 -30.52		  5.31   	  25.43		
-550.23   	-211.18   	 58.43   	 -30.52		  5.41   	  30.52		
-450.44   	-589.60   	 58.31   	 -30.52		  5.53   	  25.43		
-289.92   	-612.49   	 58.19   	 -25.43		  5.64   	  30.52		
-140.08   	-392.15   	 58.09   	 -30.52		  5.76   	  25.43		
-41.81   	-133.36   	 57.97   	 -30.52		  5.86   	  30.52		
 -0.92   	  9.46   	 57.84   	 -25.43		  5.98   	  25.43		
 -1.83   	  9.46   	 57.74   	 -30.52		  6.08   	  30.52		
-21.97   	-63.17   	 57.62   	 -25.43		  6.21   	  25.43		
-38.15   	-121.46   	 57.52   	 -30.52		  6.31   	  30.52		
-35.10   	-126.04   	 57.40   	 -25.43		  6.43   	  35.61		
-11.29   	-90.94   	 57.29   	 -25.43		  6.57   	  40.69		
 21.97   	-51.57   	 57.19   	 -25.43		  6.73   	  40.69		
 50.05   	-29.91   	 57.09   	 -25.43		  6.90   	  50.86		
 65.31   	-26.55   	 56.99   	 -25.43		  7.10   	  50.86		
 68.66   	-31.13   	 56.89   	 -25.43		  7.30   	  61.04		
 63.78   	-35.10   	 56.79   	 -25.43		  7.55   	  66.12		
 54.02   	-38.45   	 56.68   	 -25.43		  7.81   	  81.38		
 40.28   	-44.25   	 56.58   	 -30.52		  8.14   	  96.64		
 27.77   	-53.41   	 56.46   	 -30.52		  8.52   	 106.82		
 21.67   	-60.12   	 56.34   	 -30.52		  8.95   	 132.25		
 25.02   	-59.51   	 56.22   	 -30.52		  9.48   	 152.59		
 35.40   	-51.27   	 56.09   	 -30.52		 10.09   	 178.03		
 47.61   	-39.67   	 55.97   	 -35.61		 10.80   	 188.20		
 58.90   	-30.21   	 55.83   	 -35.61		 11.56   	 203.46		
 68.66   	-24.41   	 55.69   	 -40.69		 12.37   	 223.80		
 76.29   	-23.19   	 55.52   	 -40.69		 13.27   	 233.98		
 80.57   	-25.63   	 55.36   	 -45.78		 14.20   	 244.15		
 80.26   	-31.74   	 55.18   	 -50.86		 15.18   	 259.41		
 75.99   	-39.06   	 54.97   	 -50.86		 16.22   	 264.50		
 70.50   	-44.56   	 54.77   	 -50.86		 17.27   	 279.75		
 65.61   	-48.52   	 54.57   	 -45.78		 18.39   	 284.84		
 61.34   	-52.80   	 54.38   	 -45.78		 19.53   	 289.93		
 58.29   	-57.37   	 54.20   	 -35.61		 20.69   	 295.01		
 59.81   	-60.12   	 54.06   	 -15.26		 21.87   	 300.10		
 67.75   	-58.29   	 54.00(D)	  15.26		 23.07   	 300.10		
 80.57   	-53.10   	 54.06   	  55.95		 24.27   	 295.01		
 91.86   	-48.52   	 54.28   	 101.73		 25.45   	 289.93		
 95.52   	-48.52   	 54.69   	 157.68		 26.61   	 284.84		
 91.86   	-52.80   	 55.32   	 208.54		 27.75   	 274.67		
 85.75   	-57.07   	 56.15   	 269.58		 28.85   	 269.58		
 83.92   	-58.29   	 57.23   	 325.53		 29.93   	 254.32		
 87.89   	-57.98   	 58.53   	 376.40		 30.95   	 239.06		
 94.91   	-58.59   	 60.04   	 422.18		 31.90   	 233.98		
100.71   	-61.04   	 61.73   	 452.69		 32.84   	 213.63		
104.68   	-63.78   	 63.54   	 473.04		 33.69   	 203.46		
107.42   	-63.78   	 65.43   	 488.30		 34.51   	 193.29		
109.86   	-61.95   	 67.39   	 488.30		 35.28   	 172.94		
112.00   	-61.65   	 69.34   	 478.13		 35.97   	 162.77		
115.05   	-64.70   	 71.25   	 452.69		 36.62   	 147.51		
120.85   	-69.58   	 73.06   	 427.26		 37.21   	 137.33		
130.92   	-74.16   	 74.77   	 381.48		 37.76   	 116.99		
144.65   	-77.21   	 76.30   	 340.79		 38.23   	 111.90		
157.78   	-80.26   	 77.66   	 289.93		 38.68   	 101.73		
166.02   	-84.53   	 78.82   	 244.15		 39.08   	  86.47		
166.63   	-90.94   	 79.80   	 193.29		 39.43   	  86.47		
161.13   	-97.96   	 80.57   	 152.59		 39.78   	  71.21		
153.20   	-104.98   	 81.18   	 106.82		 40.06   	  71.21		
146.48   	-111.39   	 81.61   	  71.21		 40.35   	  66.12		
143.43   	-117.49   	 81.89   	  35.61		 40.61   	  55.95		
144.96   	-121.77   	 82.03   	  15.26		 40.83   	  61.04		
150.45   	-122.99   	 82.10   	 -10.17		 41.08   	  55.95		
158.69   	-121.46   	 82.05   	 -20.35		 41.30   	  50.86		
167.54   	-118.41   	 81.97   	 -25.43		 41.51   	  50.86		
176.70   	-114.75   	 81.87   	 -30.52		 41.71   	  50.86		
185.24   	-110.47   	 81.75   	 -25.43		 41.91   	  50.86		
192.57   	-104.06   	 81.65   	 -20.35		 42.12   	  50.86		
197.14   	-94.91   	 81.57   	  -5.09		 42.32   	  50.86		
197.45   	-83.01   	 81.55   	   5.09		 42.52   	  45.78		
192.87   	-70.80   	 81.57   	  20.35		 42.71   	  45.78		
183.72   	-59.20   	 81.65   	  35.61		 42.89   	  40.69		
171.20   	-47.30   	 81.79   	  55.95		 43.05   	  40.69		
156.25   	-34.79   	 82.01   	  66.12		 43.21   	  40.69		
140.08   	-20.45   	 82.28   	  76.30		 43.38   	  35.61		
124.21   	 -2.75   	 82.58   	  91.56		 43.52   	  35.61		
109.86   	 18.31   	 82.95   	  96.64		 43.66   	  30.52		
 97.35   	 42.11   	 83.34   	  96.64		 43.78   	  25.43		
 84.23   	 65.92   	 83.72   	 101.73		 43.89   	  25.43		
 68.66   	 86.36   	 84.13   	 101.73		 43.99   	  15.26		
 49.74   	101.01   	 84.54   	  91.56		 44.05   	  15.26		
 28.99   	109.56   	 84.90   	  81.38		 44.11   	  10.17		
  8.54   	112.92   	 85.23   	  76.30		 44.15   	   5.09		
-10.38   	110.78   	 85.53   	  61.04		 44.17(S)	   0.00		
-27.77   	103.45   	 85.78   	  45.78		 44.17   	  -5.09		
-43.33   	 91.55   	 85.96   	  30.52		 44.15   	 -10.17		
-55.85   	 77.82   	 86.08   	  15.26		 44.11   	 -20.35		
-63.48   	 65.00   	 86.14(S)	  -5.09		 44.03   	 -20.35		
-67.14   	 55.24   	 86.12   	 -15.26		 43.95   	 -35.61		
-68.66   	 46.39   	 86.06   	 -35.61		 43.80   	 -35.61		
-69.27   	 37.84   	 85.92   	 -50.86		 43.66   	 -50.86		
-68.36   	 29.60   	 85.72   	 -61.04		 43.46   	 -55.95		
-64.09   	 23.80   	 85.47   	 -76.30		 43.23   	 -66.12		
-57.98   	 20.75   	 85.17   	 -86.47		 42.97   	 -76.30		
-52.19   	 19.23   	 84.82   	 -96.64		 42.67   	 -86.47		
-50.35   	 17.70   	 84.44   	-101.73		 42.32   	-101.73		
-50.66   	 17.09   	 84.03   	-116.99		 41.91   	-111.90		
-50.05   	 18.62   	 83.56   	-116.99		 41.46   	-132.25		
-46.08   	 23.50   	 83.09   	-127.16		 40.94   	-137.33		
-42.11   	 27.77   	 82.58   	-137.33		 40.39   	-152.59		
-43.64   	 27.77   	 82.03   	-142.42		 39.78   	-172.94		
-52.19   	 22.89   	 81.46   	-152.59		 39.08   	-183.11		
-62.26   	 17.70   	 80.85   	-162.77		 38.35   	-203.46		
-65.00   	 18.62   	 80.20   	-172.94		 37.54   	-213.63		
-58.29   	 25.33   	 79.51   	-188.20		 36.68   	-233.98		
-47.91   	 32.65   	 78.76   	-193.29		 35.75   	-249.24		
-41.20   	 35.71   	 77.99   	-203.46		 34.75   	-259.41		
-39.98   	 33.57   	 77.17   	-208.54		 33.71   	-274.67		
-39.67   	 31.43   	 76.34   	-198.37		 32.61   	-284.84		
-36.32   	 32.96   	 75.54   	-193.29		 31.47   	-295.01		
-30.52   	 37.54   	 74.77   	-183.11		 30.29   	-300.10		
-28.08   	 40.89   	 74.04   	-157.68		 29.09   	-310.27		
-32.65   	 41.20   	 73.41   	-142.42		 27.85   	-315.36		
-39.67   	 40.28   	 72.84   	-116.99		 26.59   	-315.36		
-43.64   	 41.50   	 72.37   	-101.73		 25.33   	-320.45		
-41.50   	 45.17   	 71.96   	 -71.21		 24.05   	-320.45		
-34.79   	 48.22   	 71.68   	 -55.95		 22.77   	-315.36		
-27.77   	 49.13   	 71.45   	 -40.69		 21.51   	-315.36		
-21.67   	 47.91   	 71.29   	 -20.35		 20.24   	-315.36		
-16.48   	 47.30   	 71.21   	 -10.17		 18.98   	-305.19		
-12.82   	 47.30   	 71.17   	   0.00		 17.76   	-305.19		
-12.51   	 45.17   	 71.17   	  10.17		 16.54   	-289.93		
-15.87   	 39.98   	 71.21   	  10.17		 15.38   	-284.84		
-20.14   	 33.87   	 71.25   	  10.17		 14.24   	-274.67		
-19.84   	 31.13   	 71.29   	  10.17		 13.14   	-264.50		
-13.12   	 33.26   	 71.33   	  10.17		 12.09   	-254.32		
 -3.36   	 37.54   	 71.37   	   0.00		 11.07   	-239.06		
  3.97   	 39.37   	 71.37   	   0.00		 10.11   	-233.98		
  5.49   	 36.62   	 71.37   	 -15.26		  9.18   	-218.72		
  2.75   	 31.43   	 71.31   	 -15.26		  8.30   	-208.54		
 -1.22   	 27.77   	 71.25   	 -30.52		  7.47   	-198.37		
 -4.88   	 27.16   	 71.13   	 -30.52		  6.67   	-183.11		
 -9.77   	 27.16   	 71.01   	 -40.69		  5.94   	-178.03		
-18.01   	 23.50   	 70.84   	 -45.78		  5.23   	-167.85		
-29.30   	 14.65   	 70.66   	 -50.86		  4.56   	-157.68		
-39.37   	  3.36   	 70.46   	 -50.86		  3.93   	-142.42		
-43.33   	 -5.80   	 70.25   	 -55.95		  3.36   	-132.25		
-39.37   	 -9.46   	 70.03   	 -55.95		  2.83   	-122.07		
-29.60   	 -7.02   	 69.81   	 -55.95		  2.34   	-111.90		
-18.62   	 -2.14   	 69.58   	 -50.86		  1.89   	 -96.64		
-10.38   	  2.14   	 69.38   	 -50.86		  1.51   	 -81.38		
 -6.41   	  4.27   	 69.18   	 -50.86		  1.18   	 -71.21		
 -5.19   	  5.49   	 68.97   	 -45.78		  0.90   	 -55.95		
 -6.10   	  6.41   	 68.79   	 -40.69		  0.67   	 -40.69		
 -9.46   	  6.10   	 68.63   	 -40.69		  0.51   	 -30.52		
-16.48   	  2.75   	 68.46   	 -30.52		  0.39   	 -15.26		
-25.63   	 -3.05   	 68.34   	 -35.61		  0.33   	  -5.09		
-32.65   	 -7.32   	 68.20   	 -25.43		  0.31(D)	   0.00		
-33.57   	 -7.02   	 68.10   	 -25.43		  0.31   	  15.26		
-28.08   	 -1.53   	 68.00   	 -20.35		  0.37   	  20.35		
-22.28   	  4.88   	 67.91   	 -20.35		  0.45   	  30.52		
-20.45   	  7.63   	 67.83   	 -20.35		  0.57   	  30.52		
-21.97   	  6.41   	 67.75   	 -20.35		  0.69   	  40.69		
-20.75   	  4.88   	 67.67   	 -15.26		  0.85   	  45.78		
-10.99   	  6.71   	 67.61   	 -20.35		  1.04   	  45.78		
  5.80   	 12.51   	 67.53   	 -20.35		  1.22   	  45.78		
 22.28   	 18.92   	 67.45   	 -20.35		  1.40   	  50.86		
 31.13   	 22.58   	 67.36   	 -25.43		  1.61   	  50.86		
 30.82   	 22.89   	 67.26   	 -25.43		  1.81   	  50.86		
 25.33   	 20.75   	 67.16   	 -25.43		  2.01   	  50.86		
 19.23   	 18.92   	 67.06   	 -30.52		  2.22   	  50.86		
 14.95   	 18.31   	 66.94   	 -35.61		  2.42   	  45.78		
 13.43   	 19.53   	 66.80   	 -35.61		  2.60   	  45.78		
 14.95   	 22.58   	 66.65   	 -40.69		  2.79   	  40.69		
 21.67   	 28.99   	 66.49   	 -40.69		  2.95   	  35.61		
 33.57   	 37.23   	 66.33   	 -45.78		  3.09   	  40.69		
 49.44   	 46.39   	 66.14   	 -45.78		  3.26   	  30.52		
 67.14   	 56.46   	 65.96   	 -45.78		  3.38   	  30.52		
 84.84   	 67.75   	 65.78   	 -45.78		  3.50   	  25.43		
101.32   	 80.57   	 65.59   	 -50.86		  3.60   	  20.35		
113.22   	 92.16   	 65.39   	 -45.78		  3.68   	  20.35		
117.19   	 97.66   	 65.21   	 -50.86		  3.76   	  15.26		
110.78   	 94.60   	 65.00   	 -45.78		  3.83   	  10.17		
 96.13   	 83.62   	 64.82   	 -45.78		  3.87   	  10.17		
 79.04   	 71.72   	 64.64   	 -45.78		  3.91   	   5.09		
 68.05   	 66.53   	 64.46   	 -45.78		  3.93   	   0.00		
 68.36   	 73.55   	 64.27   	 -40.69		  3.93   	   5.09		
 79.35   	 93.99   	 64.11   	 -40.69		  3.95   	  -5.09		
 96.74   	123.90   	 63.95   	 -40.69		  3.93   	   0.00		
114.44   	153.81   	 63.78   	 -40.69		  3.93   	  -5.09		
128.17   	175.48   	 63.62   	 -35.61		  3.91   	  -5.09		
137.94   	185.85   	 63.48   	 -35.61		  3.89   	  -5.09		
147.09   	189.21   	 63.34   	 -35.61		  3.87   	 -10.17		
158.69   	193.48   	 63.19   	 -35.61		  3.83   	  -5.09		
171.51   	202.64   	 63.05   	 -30.52		  3.80   	 -10.17		
179.14   	209.66   	 62.93   	 -35.61		  3.76   	  -5.09		
175.17   	202.33   	 62.79   	 -30.52		  3.74   	 -10.17		
155.64   	173.65   	 62.67   	 -35.61		  3.70   	  -5.09		
124.51   	128.78   	 62.52   	 -35.61		  3.68   	  -5.09		
 89.72   	 81.18   	 62.38   	 -35.61		  3.66   	  -5.09		
 58.59   	 44.25   	 62.24   	 -35.61		  3.64   	   0.00		
 32.96   	 22.28   	 62.10   	 -35.61		  3.64   	  -5.09		
 10.99   	  9.16   	 61.95   	 -40.69		  3.62   	   0.00		
 -7.93   	 -3.05   	 61.79   	 -40.69		  3.62   	   0.00		
-20.45   	-16.78   	 61.63   	 -35.61		  3.62   	   0.00		
-24.72   	-29.60   	 61.49   	 -40.69		  3.62   	   5.09		
-20.75   	-39.06   	 61.32   	 -40.69		  3.64   	   0.00		
-15.26   	-44.25   	 61.16   	 -35.61		  3.64   	   5.09		
-14.04   	-47.30   	 61.02   	 -40.69		  3.66   	   5.09		
-18.92   	-50.66   	 60.85   	 -35.61		  3.68   	  10.17		
-27.16   	-54.93   	 60.71   	 -40.69		  3.72   	   5.09		
-35.10   	-59.20   	 60.55   	 -35.61		  3.74   	   5.09		
-40.28   	-63.17   	 60.41   	 -35.61		  3.76   	  10.17		
-43.95   	-67.14   	 60.26   	 -30.52		  3.80   	  10.17		
-49.13   	-71.41   	 60.14   	 -35.61		  3.85   	  10.17		
-57.37   	-75.38   	 60.00   	 -30.52		  3.89   	  15.26		
-67.75   	-79.65   	 59.88   	 -35.61		  3.95   	  10.17		
-78.13   	-84.53   	 59.74   	 -30.52		  3.99   	  15.26		
-85.75   	-91.86   	 59.61   	 -30.52		  4.05   	  15.26		
-90.64   	-104.37   	 59.49   	 -30.52		  4.11   	  15.26		
-97.05   	-124.82   	 59.37   	 -30.52		  4.17   	  15.26		
-110.17   	-148.93   	 59.25   	 -35.61		  4.23   	  15.26		
-129.70   	-159.61   	 59.10   	 -30.52		  4.29   	  15.26		
-141.30   	-126.04   	 58.98   	 -30.52		  4.35   	  15.26		
-117.49   	-12.21   	 58.86   	 -35.61		  4.42   	  20.35		
-33.26   	206.91   	 58.72   	 -35.61		  4.50   	  15.26		
107.42   	535.28   	 58.58   	 -30.52		  4.56   	  20.35		
256.35   	943.30   	 58.45   	 -35.61		  4.64   	  20.35		
332.95   	1355.59   	 58.31   	 -35.61		  4.72   	  20.35		
 53.71   	1694.64(R)	 58.17   	 -35.61		  4.80(E)	  25.43		
-235.60   	1393.74   	 58.03   	 -30.52		  4.90   	  25.43		
-486.45   	794.98   	 57.90   	 -35.61		  5.01   	  25.43		
-604.55   	 91.55   	 57.76   	 -30.52		  5.11   	  25.43		
-567.63   	-458.98   	 57.64   	 -30.52		  5.21   	  25.43		
-422.67   	-680.24   	 57.52   	 -30.52		  5.31   	  25.43		
-246.58   	-575.87   	 57.40   	 -25.43		  5.41   	  25.43		
-101.93   	-308.53   	 57.29   	 -30.52		  5.51   	  25.43		
-16.48   	-75.07   	 57.17   	 -25.43		  5.62   	  25.43		
 13.43   	 17.40   	 57.07   	 -25.43		  5.72   	  25.43		
  5.80   	-13.73   	 56.97   	 -25.43		  5.82   	  30.52		
-16.78   	-84.53   	 56.87   	 -30.52		  5.94   	  30.52		
-35.40   	-124.21   	 56.74   	 -20.35		  6.06   	  30.52		
-40.28   	-117.49   	 56.66   	 -25.43		  6.19   	  35.61		
-32.04   	-89.42   	 56.56   	 -25.43		  6.33   	  35.61		
