SAMPLE NUMBER:   2
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  RFA     	  RFA'		  RV     	  RV'		
 13.73   	-45.17   	 47.98   	 -25.43		 25.00   	 152.59		
 15.87   	-39.67   	 47.87   	 -20.35		 25.62   	 142.42		
 18.31   	-34.18   	 47.79   	 -25.43		 26.19   	 137.33		
 21.36   	-28.69   	 47.69   	 -15.26		 26.73   	 132.25		
 24.72   	-23.80   	 47.63   	 -20.35		 27.26   	 127.16		
 26.86   	-19.23   	 47.55   	 -25.43		 27.77   	 132.25		
 28.99   	-14.95   	 47.45   	 -30.52		 28.30   	 127.16		
 31.74   	-10.07   	 47.32   	 -30.52		 28.81   	 127.16		
 35.10   	 -4.27   	 47.20   	 -30.52		 29.32   	 122.07		
 39.37   	  2.44   	 47.08   	 -30.52		 29.81   	 111.90		
 44.25   	  9.77   	 46.96   	 -30.52		 30.25   	 111.90		
 48.83   	 17.09   	 46.84   	 -15.26		 30.70   	 106.82		
 53.10   	 24.41   	 46.77   	 -15.26		 31.13   	  96.64		
 57.07   	 31.74   	 46.71   	 -10.17		 31.52   	  86.47		
 60.73   	 39.37   	 46.67   	 -10.17		 31.86   	  86.47		
 64.09   	 47.30   	 46.63   	  -5.09		 32.21   	  86.47		
 67.75   	 55.54   	 46.61   	  -5.09		 32.55   	  86.47		
 72.33   	 65.00   	 46.59   	  10.17		 32.90   	  86.47		
 78.13   	 75.38   	 46.63   	  20.35		 33.25   	  86.47		
 85.14   	 86.67   	 46.71   	  40.69		 33.59   	  86.47		
 91.86   	 98.27   	 46.88   	  81.38		 33.94   	  81.38		
 97.96   	110.17   	 47.20   	 116.99		 34.26   	  76.30		
102.54   	122.68   	 47.67   	 162.77		 34.57   	  71.21		
107.12   	136.11   	 48.32   	 203.46		 34.85   	  61.04		
112.61   	151.06   	 49.14   	 239.06		 35.10   	  50.86		
119.32   	166.93   	 50.09   	 259.41		 35.30   	  40.69		
127.56   	183.72   	 51.13   	 269.58		 35.46   	  35.61		
136.72   	201.42   	 52.21   	 259.41		 35.61   	  35.61		
145.87   	219.73   	 53.24   	 249.24		 35.75   	  40.69		
155.03   	238.65   	 54.24   	 233.98		 35.91   	  30.52		
163.88   	257.87   	 55.18   	 223.80		 36.03   	  20.35		
171.81   	277.10   	 56.07   	 213.63		 36.11   	  20.35		
179.44   	296.33   	 56.93   	 218.72		 36.20   	  50.86		
186.46   	315.86   	 57.80   	 228.89		 36.40   	  55.95		
194.09   	336.30   	 58.72   	 233.98		 36.62   	  55.95		
202.03   	357.97   	 59.65   	 239.06		 36.85   	  66.12		
210.27   	380.25   	 60.61   	 233.98		 37.11   	  71.21		
218.51   	401.92   	 61.55   	 228.89		 37.40   	  66.12		
225.22   	422.06   	 62.46   	 223.80		 37.66   	  66.12		
229.80   	439.76   	 63.36   	 223.80		 37.92   	  66.12		
231.32   	453.80   	 64.25   	 228.89		 38.19   	  66.12		
229.19   	462.65   	 65.17   	 233.98		 38.45   	  66.12		
222.78   	464.78   	 66.10   	 228.89		 38.72   	  66.12		
211.49   	457.46   	 67.02   	 233.98		 38.98   	  76.30		
195.01   	439.45   	 67.95   	 233.98		 39.29   	  81.38		
174.26   	410.46   	 68.89   	 239.06		 39.61   	  81.38		
150.15   	371.09   	 69.85   	 244.15		 39.94   	  66.12		
124.21   	324.10   	 70.82   	 223.80		 40.20   	  55.95		
 97.66   	271.91   	 71.72   	 198.37		 40.43   	  25.43		
 71.41   	218.20   	 72.51   	 188.20		 40.53   	  10.17		
 47.00   	165.10   	 73.27   	 208.54		 40.57   	 -15.26		
 25.02   	114.14   	 74.10   	 203.46		 40.51   	 -25.43		
  5.80   	 67.44   	 74.91   	 157.68		 40.41   	 -35.61		
-10.68   	 25.63   	 75.54   	 132.25		 40.26   	 -30.52		
-24.41   	-10.07   	 76.07   	 142.42		 40.14   	 -25.43		
-35.40   	-40.28   	 76.64   	 157.68		 40.04   	 -15.26		
-44.56   	-65.00   	 77.27   	 127.16		 39.98   	 -10.17		
-51.88   	-85.75   	 77.78   	 122.07		 39.94   	   0.00		
-58.59   	-103.15   	 78.27   	 152.59		 39.94   	  -5.09		
-64.39   	-117.49   	 78.88   	 137.33		 39.92   	   0.00		
-68.97   	-128.78   	 79.43   	  86.47		 39.92   	  -5.09		
-72.63   	-137.33   	 79.78   	  66.12		 39.90   	 -15.26		
-75.07   	-143.74   	 80.04   	  76.30		 39.84   	 -35.61		
-76.29   	-148.32   	 80.35   	  50.86		 39.69   	 -45.78		
-77.51   	-151.67   	 80.55   	  20.35		 39.51   	 -66.12		
-79.04   	-153.81   	 80.63   	  40.69		 39.25   	 -86.47		
-80.57   	-155.33   	 80.79   	  76.30		 38.90   	-111.90		
-82.09   	-156.25   	 81.10   	  71.21		 38.45   	-127.16		
-82.70   	-156.25   	 81.38   	  35.61		 37.94   	-147.51		
-82.09   	-155.64   	 81.53   	  25.43		 37.35   	-172.94		
-81.18   	-154.42   	 81.63   	  25.43		 36.66   	-198.37		
-80.57   	-153.20   	 81.73   	  15.26		 35.87   	-213.63		
-80.57   	-151.98   	 81.79   	  -5.09		 35.02   	-203.46		
-80.87   	-151.06   	 81.77   	 -15.26		 34.20   	-223.80		
-80.87   	-150.15   	 81.71   	 -30.52		 33.31   	-264.50		
-80.57   	-149.54   	 81.59   	 -35.61		 32.25   	-279.75		
-79.35   	-148.62   	 81.44   	 -45.78		 31.13   	-284.84		
-77.82   	-148.32   	 81.26   	 -40.69		 29.99   	-305.19		
-75.99   	-147.71   	 81.10   	 -30.52		 28.77   	-295.01		
-75.07   	-146.79   	 80.98   	 -30.52		 27.59   	-279.75		
-74.77   	-145.57   	 80.85   	 -30.52		 26.47   	-269.58		
-74.46   	-144.04   	 80.73   	 -40.69		 25.39   	-269.58		
-73.85   	-141.91   	 80.57   	 -71.21		 24.31   	-264.50		
-72.63   	-139.77   	 80.28   	-101.73		 23.26   	-254.32		
-70.50   	-137.63   	 79.88   	-122.07		 22.24   	-239.06		
-68.66   	-135.80   	 79.39   	-152.59		 21.28   	-228.89		
-67.75   	-134.58   	 78.78   	-172.94		 20.37   	-218.72		
-67.44   	-133.67   	 78.09   	-178.03		 19.49   	-208.54		
-67.14   	-133.06   	 77.38   	-183.11		 18.66   	-198.37		
-66.53   	-132.14   	 76.64   	-172.94		 17.86   	-193.29		
-65.92   	-131.53   	 75.95   	-167.85		 17.09   	-183.11		
-65.61   	-130.92   	 75.28   	-162.77		 16.36   	-183.11		
-65.31   	-130.31   	 74.63   	-172.94		 15.63   	-178.03		
-64.39   	-129.39   	 73.94   	-183.11		 14.91   	-167.85		
-63.17   	-128.78   	 73.20   	-193.29		 14.24   	-167.85		
-61.95   	-128.78   	 72.43   	-198.37		 13.57   	-162.77		
-61.34   	-129.09   	 71.64   	-193.29		 12.92   	-172.94		
-61.65   	-129.39   	 70.86   	-167.85		 12.23   	-167.85		
-62.26   	-129.70   	 70.19   	-147.51		 11.56   	-162.77		
-62.56   	-129.39   	 69.60   	-116.99		 10.91   	-157.68		
-62.26   	-128.48   	 69.14   	-101.73		 10.27   	-152.59		
-61.34   	-127.87   	 68.73   	-101.73		  9.66   	-137.33		
-61.34   	-127.26   	 68.32   	-116.99		  9.11   	-106.82		
-62.26   	-127.26   	 67.85   	-127.16		  8.69   	 -86.47		
-63.78   	-127.87   	 67.34   	-142.42		  8.34   	 -55.95		
-65.31   	-129.09   	 66.77   	-137.33		  8.12   	 -40.69		
-65.92   	-129.70   	 66.23   	-132.25		  7.96   	 -15.26		
-65.92   	-130.00   	 65.70   	-116.99		  7.89   	   0.00		
-65.31   	-129.70   	 65.23   	 -96.64		  7.89   	  15.26		
-64.39   	-129.09   	 64.84   	 -86.47		  7.96   	  10.17		
-63.78   	-128.48   	 64.50   	 -81.38		  8.00   	   5.09		
-63.48   	-128.17   	 64.17   	 -76.30		  8.02   	  -5.09		
-62.87   	-128.17   	 63.87   	 -81.38		  8.00   	 -20.35		
-61.95   	-128.17   	 63.54   	 -91.56		  7.91   	 -30.52		
-61.04   	-127.87   	 63.17   	 -86.47		  7.79   	 -25.43		
-60.12   	-127.56   	 62.83   	 -86.47		  7.69   	 -30.52		
-59.81   	-127.56   	 62.48   	 -86.47		  7.57   	 -15.26		
-60.12   	-127.26   	 62.14   	 -76.30		  7.51   	   0.00		
-60.42   	-126.65   	 61.83   	 -76.30		  7.51   	  20.35		
-59.51   	-123.29   	 61.53   	 -71.21		  7.59   	  35.61		
-56.46   	-115.05   	 61.24   	 -71.21		  7.73   	  45.78		
-50.96   	-100.71   	 60.96   	 -61.04		  7.91   	  45.78		
-44.25   	-81.18   	 60.71   	 -66.12		  8.10   	  45.78		
-37.84   	-59.81   	 60.45   	 -61.04		  8.28   	  40.69		
-32.96   	-38.76   	 60.20   	 -66.12		  8.44   	  35.61		
-30.52   	-19.23   	 59.94   	 -66.12		  8.59   	  10.17		
-29.60   	 -0.92   	 59.67   	 -61.04		  8.63   	   5.09		
-28.69   	 14.34   	 59.43   	 -55.95		  8.65   	   5.09		
-27.16   	 21.06   	 59.21   	 -45.78		  8.67   	  -5.09		
-24.72   	 13.43   	 59.02   	 -45.78		  8.65   	   0.00		
-22.58   	-10.07   	 58.84   	 -45.78		  8.65   	   0.00		
-20.14   	-42.11   	 58.66   	 -45.78		  8.65   	   5.09		
-17.40   	-72.63   	 58.47   	 -55.95		  8.67   	  10.17		
-13.43   	-93.38   	 58.25   	 -50.86		  8.71   	  10.17		
 -8.54   	-102.84   	 58.05   	 -50.86		  8.75   	  10.17		
 -4.88   	-104.98   	 57.84   	 -45.78		  8.79   	  15.26		
 -5.19   	-104.98   	 57.66   	 -45.78		  8.85   	  25.43		
-11.29   	-107.12   	 57.48   	 -45.78		  8.95   	  30.52		
-22.89   	-113.22   	 57.29   	 -50.86		  9.07   	  50.86		
-38.15   	-123.90   	 57.09   	 -40.69		  9.28   	  50.86		
-54.02   	-137.33   	 56.93   	 -45.78		  9.48   	  61.04		
-66.83   	-149.84   	 56.74   	 -45.78		  9.73   	  66.12		
-75.38   	-157.78   	 56.56   	 -45.78		  9.99   	  61.04		
-79.65   	-161.44   	 56.38   	 -45.78		 10.23   	  45.78		
-80.26   	-163.27   	 56.20   	 -40.69		 10.42   	  40.69		
-79.96   	-165.41   	 56.03   	 -45.78		 10.58   	  20.35		
-79.35   	-168.15   	 55.85   	 -40.69		 10.66   	   0.00		
-79.65   	-169.68   	 55.69   	 -45.78		 10.66   	 -10.17		
-79.65   	-168.76   	 55.50   	 -45.78		 10.62   	 -30.52		
-79.65   	-165.71   	 55.32   	 -45.78		 10.50   	 -40.69		
-78.74   	-162.05   	 55.14   	 -40.69		 10.34   	 -45.78		
-77.51   	-159.30   	 54.97   	 -40.69		 10.15   	 -45.78		
-76.29   	-157.47   	 54.81   	 -35.61		  9.97   	 -35.61		
-75.38   	-156.25   	 54.67   	 -35.61		  9.83   	 -30.52		
-75.07   	-154.42   	 54.53   	 -35.61		  9.70   	 -20.35		
-75.38   	-151.67   	 54.38   	 -35.61		  9.62   	  -5.09		
-75.07   	-147.71   	 54.24   	 -35.61		  9.60   	  10.17		
-74.46   	-143.74   	 54.10   	 -30.52		  9.64   	  15.26		
-73.24   	-141.91   	 53.98   	 -35.61		  9.70   	  30.52		
-71.72   	-144.96   	 53.83   	 -35.61		  9.83   	  35.61		
-70.19   	-156.86   	 53.69   	 -35.61		  9.97   	  40.69		
-66.53   	-183.11   	 53.55   	 -40.69		 10.13   	  40.69		
-58.90   	-227.36   	 53.39   	 -40.69		 10.29   	  35.61		
-46.39   	-283.51   	 53.22   	 -35.61		 10.44   	  35.61		
-28.69   	-328.98   	 53.08   	 -35.61		 10.58   	  30.52		
 -2.44   	-328.06   	 52.94   	 -25.43		 10.70   	  25.43		
 40.59   	-244.75   	 52.84   	 -20.35		 10.80   	  15.26		
111.08   	-55.85   	 52.76   	 -30.52		 10.86   	  10.17		
211.49   	241.09   	 52.63   	 -35.61		 10.91   	  10.17		
325.62   	630.19   	 52.49   	 -40.69		 10.95   	  15.26		
423.28   	1080.93   	 52.33   	 -35.61		 11.01   	  10.17		
469.97   	1532.90   	 52.19   	 -40.69		 11.05   	   5.09		
440.67   	1886.60   	 52.02   	 -30.52		 11.07   	  -5.09		
146.48   	1907.35(R)	 51.90   	 -30.52		 11.05   	 -10.17		
-72.94   	1526.79   	 51.78   	 -25.43		 11.01   	 -15.26		
-283.81   	1006.47   	 51.68   	 -30.52		 10.95   	 -15.26		
-436.10   	496.52   	 51.56   	 -30.52		 10.89   	  -5.09		
-498.35   	110.78   	 51.43   	 -35.61		 10.86   	  10.17		
-470.58   	-112.92   	 51.29   	 -35.61		 10.91   	  30.52		
-384.22   	-199.58   	 51.15   	 -35.61		 11.03   	  30.52		
-280.15   	-198.97   	 51.01   	 -35.61		 11.15   	  35.61		
-189.82   	-156.56   	 50.86   	 -30.52		 11.29   	  40.69		
-125.73   	-106.81   	 50.74   	 -35.61		 11.45   	  45.78		
-85.45   	-73.24   	 50.60   	 -25.43		 11.64   	  45.78		
-61.34   	-68.05   	 50.50   	 -25.43		 11.82   	  45.78		
-47.30   	-88.20   	 50.40   	 -25.43		 12.00   	  55.95		
-38.76   	-117.19   	 50.29   	 -15.26		 12.23   	  66.12		
-32.35   	-136.72   	 50.23   	 -20.35		 12.49   	  71.21		
-26.55   	-139.16   	 50.15   	 -20.35		 12.78   	  76.30		
-22.28   	-130.31   	 50.07   	 -25.43		 13.08   	  81.38		
-19.53   	-120.85   	 49.97   	 -25.43		 13.41   	  76.30		
-18.31   	-116.88   	 49.87   	 -30.52		 13.71   	  71.21		
-16.48   	-117.80   	 49.75   	 -30.52		 14.00   	  76.30		
-13.73   	-119.63   	 49.62   	 -30.52		 14.30   	  96.64		
-10.68   	-118.41   	 49.50   	 -30.52		 14.69   	 122.07		
 -7.93   	-113.53   	 49.38   	 -25.43		 15.18   	 147.51		
 -5.49   	-107.12   	 49.28   	 -20.35		 15.77   	 172.94		
 -3.66   	-101.93   	 49.20   	 -30.52		 16.46   	 213.63		
  0.00   	-95.83   	 49.07   	 -20.35		 17.31   	 218.72		
  2.14   	-92.47   	 48.99   	 -25.43		 18.19   	 218.72		
  3.97   	-88.20   	 48.89   	 -20.35		 19.06   	 218.72		
  5.80   	-83.01   	 48.81   	 -20.35		 19.94   	 218.72		
  7.63   	-77.82   	 48.73   	 -20.35		 20.81   	 213.63		
 10.07   	-73.55   	 48.65   	 -20.35		 21.67   	 213.63		
 12.51   	-70.19   	 48.57   	 -25.43		 22.52   	 218.72		
 15.26   	-67.75   	 48.46   	 -25.43		 23.40   	 239.06		
 17.40   	-65.31   	 48.36   	 -30.52		 24.35   	 223.80		
 19.23   	-61.95   	 48.24   	 -25.43		 25.25   	 193.29		
 21.06   	-56.76   	 48.14   	 -30.52		 26.02   	 193.29		
 23.80   	-50.66   	 48.02   	 -20.35		 26.80   	 208.54		
 27.16   	-44.56   	 47.93   	 -25.43		 27.63   	 188.20		
 30.52   	-39.06   	 47.83   	 -25.43		 28.38   	 157.68		
 33.26   	-34.48   	 47.73   	 -30.52		 29.01   	 142.42		
 35.71   	-29.60   	 47.61   	 -30.52		 29.58   	 127.16		
 38.15   	-23.50   	 47.49   	 -30.52		 30.09   	 106.82		
 40.89   	-16.17   	 47.37   	 -20.35		 30.52   	  91.56		
 44.56   	 -7.93   	 47.28   	 -15.26		 30.88   	  81.38		
 48.52   	 -0.61   	 47.22   	 -15.26		 31.21   	  76.30		
 52.80   	  5.80   	 47.16   	 -15.26		 31.52   	  86.47		
 56.46   	 11.29   	 47.10   	 -20.35		 31.86   	  86.47		
 60.12   	 17.09   	 47.02   	 -10.17		 32.21   	  86.47		
 63.48   	 24.11   	 46.98   	 -10.17		 32.55   	  91.56		
 67.14   	 33.26   	 46.94   	   0.00		 32.92   	  91.56		
 71.41   	 43.95   	 46.94   	  10.17		 33.29   	  86.47		
 76.29   	 55.24   	 46.98   	  25.43		 33.63   	  76.30		
 82.09   	 66.53   	 47.08   	  50.86		 33.94   	  71.21		
 88.50   	 78.13   	 47.28   	  86.47		 34.22   	  50.86		
 94.30   	 90.03   	 47.63   	 127.16		 34.43   	  45.78		
100.40   	103.15   	 48.14   	 172.94		 34.61   	  40.69		
106.51   	117.49   	 48.83   	 213.63		 34.77   	  35.61		
113.22   	132.75   	 49.68   	 244.15		 34.91   	  25.43		
120.54   	148.32   	 50.66   	 274.67		 35.02   	  20.35		
128.17   	164.79   	 51.76   	 284.84		 35.10   	  25.43		
136.11   	181.88   	 52.90   	 284.84		 35.20   	  30.52		
143.74   	200.20   	 54.04   	 269.58		 35.32   	  35.61		
151.06   	219.12   	 55.12   	 249.24		 35.46   	  55.95		
158.39   	238.65   	 56.11   	 218.72		 35.69   	  71.21		
165.10   	258.48   	 56.99   	 203.46		 35.97   	  71.21		
171.51   	278.93   	 57.80   	 198.37		 36.26   	  71.21		
177.61   	299.38   	 58.60   	 208.54		 36.54   	  66.12		
184.02   	320.13   	 59.43   	 223.80		 36.81   	  55.95		
191.35   	341.19   	 60.33   	 239.06		 37.03   	  40.69		
198.97   	363.16   	 61.28   	 244.15		 37.19   	  45.78		
207.21   	386.05   	 62.26   	 244.15		 37.38   	  35.61		
214.84   	408.63   	 63.23   	 244.15		 37.52   	  25.43		
221.25   	430.30   	 64.21   	 239.06		 37.62   	  40.69		
225.22   	448.61   	 65.17   	 239.06		 37.78   	  61.04		
225.52   	461.73   	 66.12   	 233.98		 38.03   	  86.47		
221.56   	467.53   	 67.06   	 239.06		 38.37   	 111.90		
212.40   	463.87   	 68.02   	 244.15		 38.82   	 122.07		
198.67   	449.52   	 68.99   	 244.15		 39.31   	 111.90		
180.36   	424.19   	 69.97   	 254.32		 39.76   	  91.56		
159.00   	388.49   	 70.99   	 244.15		 40.12   	  55.95		
135.80   	344.85   	 71.96   	 218.72		 40.35   	  15.26		
111.69   	295.10   	 72.84   	 198.37		 40.41   	 -10.17		
 88.50   	242.31   	 73.63   	 213.63		 40.37   	 -35.61		
 66.22   	188.60   	 74.49   	 213.63		 40.22   	 -45.78		
 46.08   	136.11   	 75.34   	 172.94		 40.04   	 -45.78		
 28.38   	 86.36   	 76.03   	 142.42		 39.86   	 -40.69		
 12.51   	 40.89   	 76.60   	 167.85		 39.69   	 -30.52		
 -1.83   	  0.31   	 77.27   	 188.20		 39.57   	 -25.43		
-14.95   	-35.10   	 78.03   	 157.68		 39.47   	 -10.17		
-27.16   	-65.31   	 78.66   	 152.59		 39.43   	 -10.17		
-37.54   	-90.64   	 79.27   	 167.85		 39.39   	  -5.09		
-46.08   	-110.47   	 79.94   	 142.42		 39.37   	   0.00		
-52.49   	-126.34   	 80.51   	  76.30		 39.37   	  -5.09		
-57.07   	-139.16   	 80.81   	  50.86		 39.35   	 -15.26		
-60.42   	-149.23   	 81.02   	  61.04		 39.29   	 -30.52		
-62.26   	-156.86   	 81.26   	  81.38		 39.17   	 -45.78		
-63.48   	-161.74   	 81.59   	  81.38		 38.98   	 -66.12		
-64.39   	-164.79   	 81.91   	  55.95		 38.72   	 -86.47		
-65.92   	-166.93   	 82.14   	  30.52		 38.37   	-101.73		
-67.14   	-168.15   	 82.26   	  25.43		 37.97   	-127.16		
-68.36   	-169.07   	 82.36   	  40.69		 37.46   	-152.59		
-69.27   	-169.07   	 82.52   	  50.86		 36.85   	-162.77		
-69.58   	-169.07   	 82.73   	  40.69		 36.20   	-183.11		
-70.19   	-169.37   	 82.89   	  30.52		 35.46   	-198.37		
-71.11   	-170.29   	 83.01   	  10.17		 34.67   	-223.80		
-72.02   	-171.81   	 83.05   	 -10.17		 33.77   	-223.80		
-72.33   	-173.03   	 83.01   	  -5.09		 32.88   	-208.54		
-72.02   	-173.03   	 82.99   	  -5.09		 32.04   	-244.15		
-70.80   	-172.12   	 82.97   	 -10.17		 31.07   	-300.10		
-68.66   	-170.29   	 82.93   	 -20.35		 29.87   	-315.36		
-66.83   	-167.85   	 82.85   	 -35.61		 28.61   	-325.53		
-64.70   	-165.10   	 82.71   	 -40.69		 27.30   	-315.36		
-62.87   	-162.66   	 82.54   	 -45.78		 26.04   	-305.19		
-61.34   	-160.52   	 82.36   	 -61.04		 24.82   	-295.01		
-60.12   	-158.08   	 82.12   	 -91.56		 23.64   	-274.67		
-58.90   	-155.94   	 81.75   	-106.82		 22.54   	-254.32		
-57.98   	-153.81   	 81.32   	-106.82		 21.53   	-239.06		
-56.76   	-152.28   	 80.89   	 -96.64		 20.57   	-223.80		
-55.24   	-151.37   	 80.51   	-101.73		 19.67   	-203.46		
-54.02   	-151.06   	 80.10   	-127.16		 18.86   	-188.20		
-53.10   	-151.06   	 79.59   	-142.42		 18.11   	-178.03		
-52.49   	-151.06   	 79.02   	-172.94		 17.40   	-172.94		
-52.49   	-151.06   	 78.33   	-198.37		 16.70   	-167.85		
-52.49   	-150.76   	 77.54   	-213.63		 16.03   	-162.77		
-52.19   	-150.76   	 76.68   	-223.80		 15.38   	-172.94		
-51.57   	-150.15   	 75.79   	-223.80		 14.69   	-162.77		
-50.35   	-148.93   	 74.89   	-213.63		 14.04   	-167.85		
-48.83   	-147.40   	 74.04   	-198.37		 13.37   	-162.77		
-48.22   	-146.18   	 73.24   	-178.03		 12.72   	-162.77		
-48.22   	-145.57   	 72.53   	-157.68		 12.07   	-157.68		
-48.83   	-146.18   	 71.90   	-147.51		 11.43   	-167.85		
-50.05   	-146.79   	 71.31   	-142.42		 10.76   	-188.20		
-50.96   	-147.40   	 70.74   	-132.25		 10.01   	-183.11		
-51.27   	-147.71   	 70.21   	-132.25		  9.28   	-152.59		
-51.57   	-147.40   	 69.68   	-127.16		  8.67   	-106.82		
-51.27   	-147.40   	 69.18   	-127.16		  8.24   	 -61.04		
-50.35   	-147.09   	 68.67   	-122.07		  8.00   	 -15.26		
-48.83   	-146.48   	 68.18   	-127.16		  7.93   	  15.26		
-47.61   	-145.87   	 67.67   	-122.07		  8.00   	  35.61		
-47.00   	-144.65   	 67.18   	-116.99		  8.14   	  40.69		
-47.30   	-143.74   	 66.71   	-111.90		  8.30   	  30.52		
-48.22   	-143.13   	 66.27   	-111.90		  8.42   	   5.09		
-49.44   	-143.13   	 65.82   	 -96.64		  8.44   	 -25.43		
-49.74   	-143.43   	 65.43   	 -96.64		  8.34   	 -40.69		
-49.44   	-144.35   	 65.05   	 -91.56		  8.18   	 -50.86		
-48.52   	-144.96   	 64.68   	 -91.56		  7.98   	 -45.78		
-47.61   	-144.35   	 64.31   	 -86.47		  7.79   	 -30.52		
-46.39   	-141.60   	 63.97   	 -91.56		  7.67   	   0.00		
-44.25   	-134.89   	 63.60   	 -86.47		  7.67   	  35.61		
-39.98   	-122.07   	 63.26   	 -86.47		  7.81   	  71.21		
-33.57   	-103.45   	 62.91   	 -81.38		  8.10   	  81.38		
-25.94   	-80.87   	 62.58   	 -81.38		  8.42   	  86.47		
-19.53   	-57.68   	 62.26   	 -71.21		  8.77   	  76.30		
-15.26   	-36.01   	 61.97   	 -66.12		  9.07   	  61.04		
-13.73   	-16.17   	 61.71   	 -66.12		  9.32   	  35.61		
-13.12   	 -0.31   	 61.44   	 -55.95		  9.46   	  10.17		
-11.90   	  7.02   	 61.22   	 -61.04		  9.50   	 -10.17		
-10.07   	  0.61   	 60.98   	 -66.12		  9.46   	 -15.26		
 -7.63   	-21.36   	 60.71   	 -66.12		  9.40   	 -25.43		
 -5.80   	-52.49   	 60.45   	 -66.12		  9.30   	 -25.43		
 -3.66   	-83.92   	 60.18   	 -61.04		  9.20   	 -15.26		
 -0.61   	-106.81   	 59.94   	 -50.86		  9.14   	 -15.26		
  3.66   	-119.63   	 59.74   	 -45.78		  9.07   	   0.00		
  8.24   	-123.90   	 59.55   	 -45.78		  9.07   	   5.09		
  9.46   	-124.82   	 59.37   	 -45.78		  9.09   	  10.17		
  4.88   	-126.65   	 59.19   	 -50.86		  9.14   	  10.17		
 -6.10   	-132.75   	 58.98   	 -55.95		  9.18   	  20.35		
-22.28   	-144.04   	 58.76   	 -61.04		  9.26   	  20.35		
-39.67   	-159.61   	 58.51   	 -50.86		  9.34   	  35.61		
-53.41   	-175.48   	 58.31   	 -45.78		  9.48   	  40.69		
-61.95   	-186.46   	 58.13   	 -45.78		  9.64   	  45.78		
-64.70   	-191.65   	 57.94   	 -40.69		  9.83   	  55.95		
-64.39   	-193.18   	 57.78   	 -40.69		 10.05   	  61.04		
-63.17   	-194.40   	 57.62   	 -50.86		 10.29   	  55.95		
-62.56   	-196.23   	 57.42   	 -50.86		 10.52   	  50.86		
-62.56   	-197.14   	 57.21   	 -45.78		 10.72   	  30.52		
-63.17   	-196.23   	 57.03   	 -45.78		 10.84   	  10.17		
-64.09   	-193.18   	 56.85   	 -45.78		 10.89   	 -10.17		
-64.39   	-189.82   	 56.66   	 -45.78		 10.84   	 -20.35		
-64.70   	-187.38   	 56.48   	 -40.69		 10.76   	 -35.61		
-64.70   	-185.24   	 56.32   	 -40.69		 10.62   	 -50.86		
-64.09   	-183.41   	 56.15   	 -40.69		 10.42   	 -45.78		
-63.17   	-180.97   	 55.99   	 -40.69		 10.23   	 -40.69		
-62.56   	-177.61   	 55.83   	 -40.69		 10.07   	 -30.52		
-62.26   	-174.26   	 55.67   	 -45.78		  9.95   	 -15.26		
-62.26   	-171.20   	 55.48   	 -45.78		  9.89   	  -5.09		
-61.95   	-169.98   	 55.30   	 -40.69		  9.87   	  10.17		
-61.34   	-171.81   	 55.14   	 -35.61		  9.91   	  20.35		
-59.81   	-180.05   	 54.99   	 -35.61		  9.99   	  25.43		
-55.24   	-201.11   	 54.85   	 -30.52		 10.09   	  30.52		
-47.00   	-241.39   	 54.73   	 -35.61		 10.21   	  30.52		
-34.18   	-296.63   	 54.59   	 -35.61		 10.34   	  30.52		
-16.78   	-345.76   	 54.45   	 -35.61		 10.46   	  25.43		
  7.63   	-353.09   	 54.30   	 -35.61		 10.56   	  25.43		
 47.00   	-279.54   	 54.16   	 -35.61		 10.66   	  20.35		
112.00   	-99.79   	 54.02   	 -35.61		 10.74   	  20.35		
206.30   	189.82   	 53.88   	 -40.69		 10.82   	  15.26		
316.47   	575.26   	 53.71   	 -40.69		 10.89   	  20.35		
413.51   	1027.83   	 53.55   	 -40.69		 10.97   	  15.26		
463.87   	1490.17   	 53.39   	 -30.52		 11.03   	  10.17		
440.98   	1865.84   	 53.27   	 -30.52		 11.07   	  10.17		
162.05   	1947.33(R)	 53.14   	 -30.52		 11.11   	  10.17		
-52.49   	1589.05   	 53.02   	 -40.69		 11.15   	  10.17		
-262.15   	1075.74   	 52.86   	 -40.69		 11.19   	  15.26		
-417.79   	558.78   	 52.70   	 -40.69		 11.25   	  20.35		
-486.15   	157.78   	 52.53   	 -35.61		 11.33   	  20.35		
-465.39   	-83.62   	 52.39   	 -30.52		 11.41   	  20.35		
-383.30   	-186.16   	 52.27   	 -30.52		 11.50   	  20.35		
-280.76   	-198.36   	 52.15   	 -30.52		 11.58   	  20.35		
-190.43   	-165.10   	 52.02   	 -35.61		 11.66   	  25.43		
-124.82   	-120.24   	 51.88   	 -35.61		 11.76   	  25.43		
-83.01   	-87.59   	 51.74   	 -35.61		 11.86   	  25.43		
-57.68   	-80.87   	 51.60   	 -30.52		 11.96   	  30.52		
-42.72   	-99.79   	 51.47   	 -30.52		 12.09   	  35.61		
-33.57   	-129.39   	 51.35   	 -25.43		 12.23   	  40.69		
-26.86   	-151.06   	 51.25   	 -20.35		 12.39   	  45.78		
