SAMPLE NUMBER:   2
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  DAO     	  DAO'		  RV     	  RV'		
-20.45   	-94.30   	 53.08   	 -50.86		  1.49   	  55.95		
-21.06   	-94.30   	 52.88   	 -40.69		  1.71   	  50.86		
-20.75   	-93.38   	 52.72   	 -35.61		  1.91   	  50.86		
-20.14   	-92.47   	 52.57   	 -30.52		  2.12   	   0.00		
-20.14   	-91.25   	 52.45   	 -20.35		  2.12   	 -25.43		
-21.67   	-90.64   	 52.37   	 -25.43		  2.01   	 -20.35		
-23.50   	-90.64   	 52.27   	 -20.35		  1.93   	   0.00		
-24.11   	-90.33   	 52.19   	 -20.35		  1.93   	  10.17		
-22.58   	-88.20   	 52.11   	 -30.52		  1.97   	 -20.35		
-18.31   	-81.79   	 51.98   	 -35.61		  1.89   	 -25.43		
-12.21   	-68.97   	 51.84   	 -40.69		  1.79   	 -15.26		
 -4.58   	-49.74   	 51.68   	 -45.78		  1.73   	  40.69		
  3.36   	-25.94   	 51.50   	 -50.86		  1.89   	  45.78		
 11.90   	 -0.92   	 51.29   	 -66.12		  2.08   	  -5.09		
 20.14   	 22.28   	 51.03   	 -66.12		  2.05   	 -15.26		
 28.08   	 40.59   	 50.76   	 -71.21		  1.99   	  15.26		
 35.10   	 50.96   	 50.48   	 -76.30		  2.05   	  30.52		
 41.20   	 52.19   	 50.17   	 -76.30		  2.18   	  35.61		
 46.69   	 46.08   	 49.87   	 -71.21		  2.32   	   5.09		
 52.49   	 37.54   	 49.58   	 -71.21		  2.34   	   5.09		
 60.12   	 30.21   	 49.30   	 -61.04		  2.36   	  45.78		
 70.50   	 24.41   	 49.05   	 -50.86		  2.54   	  76.30		
 83.62   	 16.17   	 48.85   	 -50.86		  2.85   	  50.86		
 94.91   	  2.75   	 48.65   	 -55.95		  3.05   	  25.43		
100.10   	-16.48   	 48.42   	 -66.12		  3.15   	  50.86		
 95.21   	-37.54   	 48.16   	 -66.12		  3.36   	 106.82		
 79.96   	-55.24   	 47.89   	 -55.95		  3.78   	  91.56		
 55.85   	-68.97   	 47.67   	 -61.04		  4.15   	  25.43		
 25.94   	-80.57   	 47.43   	 -91.56		  4.25   	 -20.35		
 -6.71   	-93.38   	 47.06   	-106.82		  4.17   	 -30.52		
-37.23   	-107.73   	 46.63   	 -61.04		  4.05   	 -45.78		
-59.81   	-120.54   	 46.39   	  50.86		  3.87   	  30.52		
-69.27   	-127.26   	 46.59   	 116.99		  3.99   	 101.73		
-66.83   	-126.04   	 47.06   	 101.73		  4.39   	 -61.04		
-58.90   	-120.85   	 47.47   	 106.82		  4.15   	 127.16		
-53.10   	-115.97   	 47.89   	 116.99		  4.66   	 600.20		
-53.10   	-114.44   	 48.36   	  30.52		  7.06   	 233.98		
-57.37   	-113.83   	 48.48   	 -35.61		  8.00   	-259.41		
-61.65   	-111.39   	 48.34   	 -25.43		  6.96   	 183.11		
-63.78   	-107.73   	 48.24   	 -81.38		  7.69   	 513.73		
-64.70   	-105.59   	 47.91   	-162.77		  9.75   	-137.33		
-68.66   	-108.95   	 47.26   	-157.68		  9.20   	-508.65		
-79.35   	-116.27   	 46.63   	-132.25		  7.16   	 152.59		
-93.69   	-118.71   	 46.10   	-111.90		  7.77   	 193.29		
-98.88   	-101.93   	 45.66   	 -20.35		  8.55   	-569.68		
-73.24   	-48.83   	 45.57   	  10.17		  6.27   	-696.84		
  0.92   	 58.29   	 45.62   	 -81.38		  3.48   	-183.11		
121.46   	229.80   	 45.29   	-142.42		  2.75   	  50.86		
251.77   	452.88   	 44.72   	-137.33		  2.95   	-127.16		
326.54   	666.20   	 44.17   	-172.94		  2.44   	-350.97		
142.82   	641.78   	 43.48   	 -50.86		  1.04   	-142.42		
-61.95   	294.80   	 43.28   	-106.82		  0.47   	  61.04		
-235.60   	-174.87   	 42.85   	-127.16		  0.71(E)	 249.24		
-316.16   	-585.02   	 42.34   	 -71.21		  1.71   	 127.16		
-304.87   	-788.88(R)	 42.05   	 -20.35		  2.22   	 -20.35		
-253.60   	-764.47   	 41.97   	 -50.86		  2.14   	 147.51		
-213.62   	-603.94   	 41.77   	 -86.47		  2.73   	 356.05		
-197.45   	-426.64   	 41.42   	 -76.30		  4.15   	 259.41		
-183.11   	-298.77   	 41.12   	 -35.61		  5.19   	 157.68		
-148.01   	-218.51   	 40.98   	 -15.26		  5.82   	 279.75		
-92.47   	-155.94   	 40.92   	   5.09		  6.94   	 279.75		
-38.76   	-96.44   	 40.94   	  15.26		  8.06   	 142.42		
 -8.54   	-48.83   	 41.00   	 -15.26		  8.63   	 137.33		
 -4.58   	-25.63   	 40.94   	 -25.43		  9.18   	 198.37		
-12.82   	-25.33   	 40.83(D)	  20.35		  9.97   	 152.59		
-18.62   	-32.65   	 40.92   	  50.86		 10.58   	 203.46		
-16.17   	-35.71   	 41.12   	 -20.35		 11.39   	 518.82		
 -9.46   	-31.74   	 41.04   	   0.00		 13.47   	 569.68		
 -3.05   	-24.72   	 41.04   	  81.38		 15.75   	  25.43		
  0.31   	-18.01   	 41.36   	  10.17		 15.85   	 -50.86		
  1.53   	-13.43   	 41.40   	  10.17		 15.65   	 528.99		
  2.75   	-11.60   	 41.44   	  30.52		 17.76   	 620.55		
  4.27   	-10.38   	 41.57   	  -5.09		 20.24   	 203.46		
  7.02   	 -8.54   	 41.55   	  20.35		 21.06   	 172.94		
  9.16   	 -6.41   	 41.63   	 127.16		 21.75   	1108.85		
 13.12   	  1.53   	 42.14   	  20.35		 26.19   	 289.93		
 15.26   	  7.32   	 42.22   	  30.52		 27.34   	 223.80		
 17.40   	 12.82   	 42.34   	 122.07		 28.24   	 320.45		
 18.92   	 16.78   	 42.83   	 239.06		 29.52   	 157.68		
 21.06   	 19.53   	 43.78   	 345.88		 30.15   	  35.61		
 23.80   	 22.28   	 45.17   	 457.78		 30.29   	 218.72		
 27.47   	 25.63   	 47.00   	 600.20		 31.17   	 233.98		
 31.43   	 28.99   	 49.40   	 712.10		 32.11   	  40.69		
 34.79   	 31.74   	 52.25   	 783.31		 32.27   	 -20.35		
 37.84   	 34.48   	 55.38   	 808.75		 32.19   	 -15.26		
 40.59   	 37.54   	 58.62   	 803.66		 32.13   	 -96.64		
 44.25   	 42.11   	 61.83   	 712.10		 31.74   	-127.16		
 48.83   	 47.61   	 64.68   	 539.16		 31.23   	 -35.61		
 54.02   	 53.10   	 66.84   	 376.40		 31.09   	 -35.61		
 58.90   	 57.37   	 68.34   	 249.24		 30.95   	 -86.47		
 63.17   	 60.73   	 69.34   	 101.73		 30.60   	 -61.04		
 67.14   	 64.39   	 69.75   	 -76.30		 30.36   	 -30.52		
 71.72   	 70.19   	 69.44   	-208.54		 30.23   	 -40.69		
 77.21   	 78.43   	 68.61   	-244.15		 30.07   	 -45.78		
 83.31   	 88.20   	 67.63   	-254.32		 29.89   	 -30.52		
 89.11   	 98.27   	 66.61   	-335.71		 29.77   	  30.52		
 93.99   	107.42   	 65.27   	-325.53		 29.89   	  91.56		
 98.57   	115.66   	 63.97   	-233.98		 30.25   	 101.73		
104.06   	125.12   	 63.03   	-193.29		 30.66   	  71.21		
110.47   	136.72   	 62.26   	-162.77		 30.95   	 167.85		
122.68   	164.79   	 61.61   	  91.56		 31.62   	  45.78		
127.26   	178.53   	 61.97   	 132.25		 31.80   	  20.35		
131.23   	191.65   	 62.50   	 208.54		 31.88   	  40.69		
135.19   	204.47   	 63.34   	 284.84		 32.04   	  50.86		
139.47   	217.29   	 64.48   	 340.79		 32.25   	  35.61		
143.13   	229.80   	 65.84   	 381.48		 32.39   	  40.69		
146.18   	242.00   	 67.36   	 386.57		 32.55   	  66.12		
148.01   	254.21   	 68.91   	 366.22		 32.82   	  81.38		
149.23   	266.42   	 70.38   	 371.31		 33.14   	  61.04		
150.76   	278.63   	 71.86   	 335.71		 33.39   	  40.69		
152.59   	289.92   	 73.20   	 279.75		 33.55   	  50.86		
154.11   	299.38   	 74.32   	 213.63		 33.75   	  81.38		
155.33   	308.23   	 75.18   	 152.59		 34.08   	  45.78		
155.94   	318.60   	 75.79   	  76.30		 34.26   	  20.35		
156.25   	331.12   	 76.09   	  15.26		 34.34   	  20.35		
156.25   	343.02   	 76.15(S)	 -20.35		 34.43   	  25.43		
155.03   	349.73   	 76.07   	 -76.30		 34.53   	  20.35		
150.76   	347.29   	 75.77   	-116.99		 34.61(S)	   0.00		
141.60   	334.17   	 75.30   	-116.99		 34.61   	 -30.52		
127.87   	311.58   	 74.83   	-122.07		 34.49   	 -35.61		
110.47   	282.90   	 74.34   	-137.33		 34.34   	 -15.26		
 90.94   	249.33   	 73.79   	-132.25		 34.28   	 -25.43		
 71.11   	211.79   	 73.27   	-106.82		 34.18   	 -50.86		
 51.27   	171.20   	 72.84   	 -96.64		 33.98   	 -61.04		
 33.26   	130.62   	 72.45   	-137.33		 33.73   	 -71.21		
  5.80   	 64.70   	 71.90   	 -35.61		 33.45   	 -61.04		
 -3.66   	 41.50   	 71.76   	 -25.43		 33.20   	 -91.56		
-10.99   	 21.67   	 71.66   	 -15.26		 32.84   	 -50.86		
-17.40   	  3.66   	 71.60   	   5.09		 32.63   	   0.00		
-23.50   	-12.82   	 71.62   	   0.00		 32.63   	 -35.61		
-28.08   	-25.94   	 71.62   	 -10.17		 32.49   	 -76.30		
-30.52   	-34.48   	 71.58   	   0.00		 32.19   	 -45.78		
-31.13   	-38.45   	 71.58   	 -15.26		 32.00   	 -20.35		
-30.82   	-40.59   	 71.52   	 -25.43		 31.92   	 -45.78		
-30.82   	-43.03   	 71.41   	 -35.61		 31.74   	 -86.47		
-31.13   	-46.39   	 71.27   	 -40.69		 31.39   	 -96.64		
-31.13   	-49.44   	 71.11   	 -66.12		 31.01   	 -71.21		
-30.21   	-50.96   	 70.84   	 -86.47		 30.72   	 -66.12		
-28.69   	-51.57   	 70.50   	-106.82		 30.46   	-122.07		
-26.86   	-52.19   	 70.07   	-116.99		 29.97   	-172.94		
-25.63   	-53.71   	 69.60   	-137.33		 29.28   	-178.03		
-25.02   	-55.85   	 69.05   	-157.68		 28.57   	-188.20		
-24.41   	-56.76   	 68.42   	-167.85		 27.81   	-249.24		
-23.50   	-55.24   	 67.75   	-183.11		 26.82   	-279.75		
-22.28   	-52.19   	 67.02   	-188.20		 25.70   	-269.58		
-21.67   	-49.74   	 66.27   	-193.29		 24.62   	-279.75		
-21.36   	-49.13   	 65.49   	-203.46		 23.50   	-300.10		
-21.06   	-50.05   	 64.68   	-213.63		 22.30   	-310.27		
-19.84   	-50.96   	 63.82   	-228.89		 21.06   	-371.31		
-18.31   	-50.96   	 62.91   	-239.06		 19.57   	-478.13		
-17.09   	-49.74   	 61.95   	-233.98		 17.66   	-549.34		
-16.17   	-48.22   	 61.02   	-239.06		 15.46   	-539.16		
-15.87   	-46.39   	 60.06   	-244.15		 13.31   	-488.30		
-16.17   	-44.86   	 59.08   	-223.80		 11.35   	-478.13		
-16.17   	-44.25   	 58.19   	-188.20		  9.44   	-452.69		
-15.87   	-45.17   	 57.44   	-152.59		  7.63   	-386.57		
-15.56   	-47.30   	 56.83   	-111.90		  6.08   	-340.79		
-14.95   	-49.44   	 56.38   	 -66.12		  4.72   	-335.71		
-14.95   	-50.96   	 56.11   	 -20.35		  3.38   	-305.19		
-15.56   	-51.27   	 56.03   	  10.17		  2.16   	-249.24		
-16.48   	-50.96   	 56.07   	  30.52		  1.16   	-208.54		
-18.31   	-50.05   	 56.20   	  40.69		  0.33   	-188.20		
-20.45   	-49.13   	 56.36   	  45.78		 -0.43   	-167.85		
-22.58   	-48.52   	 56.54   	  40.69		 -1.10   	-122.07		
-24.11   	-48.52   	 56.70   	  25.43		 -1.59   	 -86.47		
-24.72   	-49.44   	 56.81   	   0.00		 -1.93   	 -81.38		
-25.02   	-51.57   	 56.81   	 -15.26		 -2.26   	 -81.38		
-25.33   	-53.41   	 56.74   	 -45.78		 -2.58   	 -40.69		
-26.55   	-54.32   	 56.56   	 -71.21		 -2.75(D)	   0.00		
-28.38   	-54.02   	 56.28   	 -91.56		 -2.75   	  15.26		
-30.21   	-53.10   	 55.91   	-106.82		 -2.69   	  20.35		
-31.13   	-52.19   	 55.48   	-122.07		 -2.60   	  50.86		
-31.43   	-52.49   	 54.99   	-127.16		 -2.40   	  81.38		
-31.43   	-53.71   	 54.49   	-127.16		 -2.08   	  96.64		
-32.04   	-55.54   	 53.98   	-127.16		 -1.69   	 101.73		
-33.26   	-57.37   	 53.47   	-106.82		 -1.28   	 127.16		
-34.79   	-57.68   	 53.04   	 -86.47		 -0.77   	 152.59		
-35.71   	-55.24   	 52.70   	 -76.30		 -0.16   	 162.77		
-35.71   	-50.96   	 52.39   	 -61.04		  0.49   	 142.42		
-35.71   	-46.69   	 52.15   	 -45.78		  1.06   	 101.73		
-36.01   	-44.86   	 51.96   	 -25.43		  1.46   	  86.47		
-37.54   	-46.08   	 51.86   	 -20.35		  1.81   	  61.04		
-38.76   	-49.13   	 51.78   	  -5.09		  2.05   	  30.52		
-39.37   	-53.10   	 51.76   	   0.00		  2.18   	   0.00		
-39.37   	-55.85   	 51.76   	  -5.09		  2.18   	 -20.35		
-39.06   	-57.07   	 51.74   	   0.00		  2.10   	 -15.26		
-39.06   	-55.85   	 51.74   	 -10.17		  2.03   	 -15.26		
-39.67   	-52.80   	 51.70   	 -15.26		  1.97   	 -25.43		
-40.28   	-48.52   	 51.64   	 -25.43		  1.87   	 -10.17		
-39.98   	-44.86   	 51.54   	 -30.52		  1.83   	  15.26		
-39.67   	-43.95   	 51.41   	 -45.78		  1.89   	  -5.09		
-40.28   	-45.78   	 51.23   	 -45.78		  1.87   	 -15.26		
-41.81   	-48.52   	 51.05   	 -61.04		  1.81   	  -5.09		
-43.03   	-49.74   	 50.80   	 -66.12		  1.79   	  20.35		
-43.33   	-48.22   	 50.54   	 -76.30		  1.87   	  10.17		
-41.20   	-44.25   	 50.23   	 -76.30		  1.91   	 -10.17		
-37.23   	-38.76   	 49.93   	 -76.30		  1.87   	   0.00		
-32.04   	-30.21   	 49.62   	 -76.30		  1.87   	  45.78		
-25.94   	-17.09   	 49.32   	 -76.30		  2.05   	  55.95		
-18.92   	  1.22   	 49.01   	 -66.12		  2.28   	  30.52		
-10.68   	 24.11   	 48.75   	 -61.04		  2.40   	  35.61		
 -1.53   	 48.22   	 48.50   	 -55.95		  2.54   	  71.21		
  8.24   	 69.58   	 48.28   	 -45.78		  2.83   	  66.12		
 17.40   	 86.06   	 48.10   	 -45.78		  3.09   	  61.04		
 25.02   	 95.52   	 47.91   	 -35.61		  3.34   	  55.95		
 31.13   	 97.66   	 47.77   	 -35.61		  3.56   	  55.95		
 36.32   	 92.77   	 47.63   	 -30.52		  3.78   	  50.86		
 41.81   	 83.92   	 47.51   	 -30.52		  3.99   	  20.35		
 49.44   	 72.94   	 47.39   	 -30.52		  4.07   	  -5.09		
 60.73   	 61.65   	 47.26   	 -30.52		  4.05   	   0.00		
 74.77   	 50.35   	 47.14   	 -35.61		  4.05   	   0.00		
 87.28   	 37.84   	 47.00   	 -35.61		  4.05   	 -15.26		
 93.38   	 23.50   	 46.86   	 -40.69		  3.99   	 -15.26		
 88.20   	  7.93   	 46.69   	 -40.69		  3.93   	 -10.17		
 70.50   	 -7.63   	 46.53   	 -40.69		  3.89   	   0.00		
 43.03   	-22.58   	 46.37   	 -45.78		  3.89   	   5.09		
 10.07   	-36.01   	 46.18   	 -50.86		  3.91   	 -15.26		
-22.58   	-47.61   	 45.98   	 -55.95		  3.85   	 -15.26		
-50.05   	-57.98   	 45.76   	 -50.86		  3.78   	   0.00		
-67.44   	-66.83   	 45.55   	 -55.95		  3.78   	 -10.17		
-72.33   	-72.63   	 45.33   	 -50.86		  3.74   	   0.00		
-67.44   	-74.16   	 45.13   	 -50.86		  3.74   	  20.35		
-59.51   	-72.63   	 44.92   	 -45.78		  3.83   	  25.43		
-54.02   	-69.27   	 44.74   	 -50.86		  3.93   	  25.43		
-53.71   	-66.22   	 44.54   	 -45.78		  4.03   	  45.78		
-56.46   	-64.39   	 44.35   	 -40.69		  4.21   	  40.69		
-59.20   	-63.17   	 44.19   	 -40.69		  4.37   	  45.78		
-60.73   	-62.56   	 44.03   	 -35.61		  4.56   	  45.78		
-62.56   	-62.87   	 43.89   	 -30.52		  4.74   	  40.69		
-69.58   	-65.31   	 43.76   	 -30.52		  4.90   	  40.69		
-83.92   	-67.44   	 43.64   	 -30.52		  5.07   	  30.52		
-96.74   	-60.12   	 43.52   	 -30.52		  5.19   	  15.26		
-88.20   	-27.16   	 43.40   	 -30.52		  5.25   	  15.26		
-36.32   	 52.49   	 43.28   	 -30.52		  5.31   	  40.69		
 67.44   	196.23   	 43.15   	 -25.43		  5.47   	  45.78		
201.11   	403.75   	 43.05   	 -30.52		  5.66   	  15.26		
306.70   	633.85   	 42.93   	 -35.61		  5.72   	  -5.09		
318.60   	791.02(R)	 42.79   	 -55.95		  5.70(E)	  50.86		
 15.56   	504.46   	 42.56   	 -20.35		  5.90   	  35.61		
-180.97   	 68.05   	 42.48   	 -30.52		  6.04   	  20.35		
-301.21   	-384.52   	 42.36   	 -25.43		  6.12   	  25.43		
-320.43   	-680.54   	 42.26   	 -30.52		  6.23   	  40.69		
-276.79   	-743.41   	 42.14   	 -30.52		  6.39   	  50.86		
-228.58   	-625.92   	 42.01   	 -25.43		  6.59   	  35.61		
-204.47   	-446.78   	 41.91   	 -30.52		  6.73   	  35.61		
-192.26   	-297.85   	 41.79   	 -25.43		  6.88   	  61.04		
-164.79   	-203.25   	 41.69   	 -35.61		  7.12   	  81.38		
-112.30   	-138.24   	 41.55   	 -35.61		  7.45   	  96.64		
-52.49   	-78.13   	 41.40   	 -35.61		  7.83   	 111.90		
-10.38   	-22.89   	 41.26   	 -35.61		  8.28   	 147.51		
  2.75   	 10.99   	 41.12   	 -40.69		  8.87   	 223.80		
 -3.97   	 18.62   	 40.96   	 -35.61		  9.77   	 254.32		
-13.12   	  9.46   	 40.81   	 -35.61		 10.78   	 228.89		
-14.04   	  0.00   	 40.67   	 -45.78		 11.70   	 198.37		
 -7.32   	 -0.92   	 40.49   	 -45.78		 12.49   	 198.37		
  1.22   	  6.10   	 40.31   	 -45.78		 13.29   	 223.80		
  6.71   	 16.78   	 40.12   	 -40.69		 14.18   	 289.93		
  8.24   	 25.33   	 39.96   	 -50.86		 15.34   	 371.31		
  7.63   	 29.91   	 39.76   	 -61.04		 16.83   	 391.66		
  7.63   	 31.43   	 39.51   	 -45.78		 18.39   	 381.48		
  9.77   	 32.65   	 39.33   	 -50.86		 19.92   	 396.74		
 13.12   	 34.79   	 39.12   	 -55.95		 21.51   	 412.00		
 15.87   	 37.84   	 38.90   	 -76.30		 23.15   	 727.36		
 18.01   	 43.95   	 38.60(D)	  30.52		 26.06   	 300.10		
 18.31   	 46.08   	 38.72   	 111.90		 27.26   	 305.19		
 18.92   	 47.30   	 39.17   	 233.98		 28.48   	 264.50		
 20.75   	 48.52   	 40.10   	 386.57		 29.54   	 198.37		
 23.50   	 51.57   	 41.65   	 554.42		 30.34   	 167.85		
 26.86   	 56.76   	 43.87   	 696.84		 31.01   	 147.51		
 31.43   	 63.17   	 46.65   	 803.66		 31.60   	 127.16		
 36.01   	 68.36   	 49.87   	 869.78		 32.11   	  76.30		
 40.59   	 71.41   	 53.35   	 879.96		 32.41   	  40.69		
 44.25   	 72.02   	 56.87   	 849.44		 32.57   	  20.35		
 47.00   	 72.02   	 60.26   	 768.05		 32.66   	   0.00		
 49.74   	 73.24   	 63.34   	 640.89		 32.66   	 -25.43		
 53.10   	 76.29   	 65.90   	 483.21		 32.55   	 -61.04		
 57.68   	 80.87   	 67.83   	 310.27		 32.31   	 -81.38		
 62.87   	 86.06   	 69.07   	 132.25		 31.98   	 -81.38		
 68.36   	 92.47   	 69.60   	 -40.69		 31.66   	 -86.47		
 73.24   	 99.49   	 69.44   	-183.11		 31.31   	 -96.64		
 77.51   	107.12   	 68.71   	-279.75		 30.93   	 -86.47		
 81.79   	114.14   	 67.59   	-361.14		 30.58   	 -55.95		
 86.67   	120.85   	 66.14   	-401.83		 30.36   	 -55.95		
 92.47   	127.56   	 64.54   	-381.48		 30.13   	 -55.95		
 98.57   	135.19   	 63.01   	-340.79		 29.91   	 -35.61		
104.68   	144.96   	 61.65   	-274.67		 29.77   	  -5.09		
110.47   	156.25   	 60.55   	-172.94		 29.75   	   0.00		
115.66   	168.46   	 59.86   	 -20.35		 29.75   	  40.69		
126.04   	193.48   	 59.78   	 137.33		 29.91   	  50.86		
130.92   	204.77   	 60.33   	 218.72		 30.11   	  45.78		
134.89   	216.06   	 61.20   	 305.19		 30.29   	  50.86		
138.55   	227.36   	 62.42   	 366.22		 30.50   	  71.21		
141.30   	238.95   	 63.89   	 391.66		 30.78   	  91.56		
144.04   	251.77   	 65.45   	 401.83		 31.15   	  86.47		
146.79   	265.20   	 67.06   	 406.92		 31.50   	  86.47		
149.54   	278.93   	 68.69   	 391.66		 31.84   	 106.82		
151.67   	292.05   	 70.25   	 340.79		 32.27   	 116.99		
153.20   	304.87   	 71.62   	 279.75		 32.74   	 101.73		
154.11   	317.08   	 72.74   	 233.98		 33.14   	  91.56		
155.03   	328.98   	 73.67   	 178.03		 33.51   	  96.64		
155.94   	340.88   	 74.38   	  91.56		 33.90   	  81.38		
157.78   	352.48   	 74.75   	  15.26		 34.22   	  66.12		
159.91   	362.85   	 74.81(S)	 -20.35		 34.49   	  45.78		
161.74   	370.18   	 74.73   	 -71.21		 34.67   	  45.78		
161.44   	372.62   	 74.45   	-116.99		 34.85   	  40.69		
156.86   	367.74   	 73.98   	-142.42		 35.02   	  30.52		
147.40   	354.00   	 73.41   	-147.51		 35.14   	   5.09		
132.75   	331.73   	 72.82   	-157.68		 35.16(S)	 -15.26		
114.75   	303.04   	 72.19   	-147.51		 35.10   	 -30.52		
 95.21   	269.47   	 71.60   	-127.16		 34.97   	 -25.43		
 75.68   	232.54   	 71.09   	-106.82		 34.87   	 -45.78		
 56.76   	193.48   	 70.66   	 -81.38		 34.69   	 -71.21		
 39.37   	154.42   	 70.34   	 -91.56		 34.40   	-122.07		
 11.90   	 87.89   	 69.97   	 -10.17		 33.92   	 -71.21		
  2.14   	 62.56   	 69.93   	   5.09		 33.63   	 -96.64		
 -4.88   	 42.72   	 69.95   	  20.35		 33.25   	 -86.47		
-10.38   	 26.25   	 70.03   	  25.43		 32.90   	 -61.04		
-15.26   	 13.12   	 70.13   	  15.26		 32.66   	 -61.04		
-19.53   	  2.44   	 70.19   	  25.43		 32.41   	 -76.30		
-23.19   	 -5.80   	 70.29   	   5.09		 32.11   	 -96.64		
-25.63   	-12.51   	 70.32   	 -15.26		 31.72   	 -76.30		
-27.16   	-17.40   	 70.25   	 -25.43		 31.41   	 -71.21		
-27.47   	-21.06   	 70.15   	 -45.78		 31.13   	 -76.30		
-27.16   	-23.19   	 69.97   	 -71.21		 30.82   	-101.73		
-26.55   	-23.80   	 69.68   	 -96.64		 30.42   	-132.25		
-25.63   	-23.80   	 69.30   	-106.82		 29.89   	-116.99		
-25.02   	-23.19   	 68.87   	-122.07		 29.42   	-132.25		
-25.02   	-23.19   	 68.38   	-142.42		 28.89   	-188.20		
-25.63   	-23.80   	 67.81   	-162.77		 28.14   	-233.98		
-26.55   	-25.02   	 67.16   	-167.85		 27.20   	-228.89		
-26.86   	-26.25   	 66.49   	-178.03		 26.29   	-198.37		
-25.94   	-26.25   	 65.78   	-198.37		 25.49   	-233.98		
-23.50   	-25.02   	 64.98   	-198.37		 24.56   	-295.01		
-20.14   	-22.89   	 64.19   	-198.37		 23.38   	-284.84		
-17.40   	-21.06   	 63.40   	-218.72		 22.24   	-249.24		
-16.17   	-21.06   	 62.52   	-233.98		 21.24   	-284.84		
-15.87   	-21.36   	 61.59   	-249.24		 20.10   	-396.74		
-15.56   	-21.36   	 60.59   	-254.32		 18.51   	-493.39		
-14.34   	-19.84   	 59.57   	-259.41		 16.54   	-513.73		
-11.90   	-17.09   	 58.53   	-254.32		 14.49   	-483.21		
 -9.77   	-14.95   	 57.52   	-233.98		 12.55   	-462.87		
 -8.85   	-14.04   	 56.58   	-203.46		 10.70   	-467.95		
 -9.46   	-14.65   	 55.77   	-157.68		  8.83   	-432.35		
-10.99   	-15.56   	 55.14   	-116.99		  7.10   	-356.05		
-12.51   	-15.87   	 54.67   	 -71.21		  5.68   	-330.62		
-12.82   	-14.95   	 54.38   	 -25.43		  4.35   	-335.71		
-12.51   	-13.73   	 54.28   	  15.26		  3.01   	-284.84		
-11.90   	-11.90   	 54.34   	  35.61		  1.87   	-239.06		
-11.29   	-10.38   	 54.49   	  50.86		  0.92   	-233.98		
-11.29   	 -8.85   	 54.69   	  50.86		 -0.02   	-188.20		
-12.21   	 -8.24   	 54.89   	  40.69		 -0.77   	-167.85		
-14.04   	 -8.85   	 55.06   	  30.52		 -1.44   	-157.68		
-16.17   	-10.68   	 55.18   	   5.09		 -2.08   	-101.73		
-17.70   	-12.21   	 55.20   	 -20.35		 -2.48   	 -91.56		
-18.31   	-12.82   	 55.12   	 -40.69		 -2.85   	-106.82		
-18.31   	-12.82   	 54.95   	 -66.12		 -3.28   	 -71.21		
-18.92   	-12.51   	 54.69   	 -86.47		 -3.56   	 -20.35		
-20.75   	-13.12   	 54.34   	-101.73		 -3.64(D)	  10.17		
-23.50   	-14.34   	 53.94   	-116.99		 -3.60   	  10.17		
-25.94   	-14.95   	 53.47   	-116.99		 -3.56   	  20.35		
-27.16   	-14.34   	 53.00   	-116.99		 -3.48   	  50.86		
-26.86   	-12.82   	 52.53   	-122.07		 -3.28   	  81.38		
-26.55   	-10.99   	 52.04   	-116.99		 -2.95   	 132.25		
-26.55   	 -9.46   	 51.58   	 -96.64		 -2.42   	 132.25		
-27.47   	 -8.85   	 51.19   	 -81.38		 -1.89   	  61.04		
-28.08   	 -8.85   	 50.86   	 -71.21		 -1.65   	 157.68		
-27.47   	 -8.85   	 50.58   	 -50.86		 -1.02   	 203.46		
-26.25   	 -8.54   	 50.38   	 -35.61		 -0.20   	  45.78		
-24.72   	 -8.24   	 50.23   	 -30.52		 -0.02   	 -35.61		
-25.02   	 -8.24   	 50.11   	 -20.35		 -0.16   	 101.73		
-26.86   	 -8.54   	 50.03   	 -10.17		  0.24   	  50.86		
-29.91   	 -9.16   	 49.99   	   5.09		  0.45   	-111.90		
-31.74   	-10.07   	 50.01   	   0.00		  0.00   	  20.35		
-31.74   	-10.68   	 50.01   	 -10.17		  0.08   	 116.99		
-30.21   	-10.07   	 49.97   	  -5.09		  0.55   	 -30.52		
-28.38   	 -8.54   	 49.95   	 -15.26		  0.43   	 -86.47		
-26.86   	 -6.10   	 49.89   	 -35.61		  0.08   	  45.78		
-25.94   	 -1.83   	 49.75   	 -45.78		  0.26   	  76.30		
-24.11   	  5.49   	 49.56   	 -45.78		  0.57   	 -15.26		
-20.75   	 16.78   	 49.38   	 -61.04		  0.51   	 -15.26		
-14.65   	 32.35   	 49.14   	 -71.21		  0.45   	  15.26		
 -6.10   	 51.88   	 48.85   	 -66.12		  0.51   	 -30.52		
  3.66   	 74.46   	 48.59   	 -71.21		  0.39   	  30.52		
 13.43   	 98.27   	 48.30   	 -86.47		  0.51   	 106.82		
 23.19   	119.32   	 47.96   	 -81.38		  0.94   	 -30.52		
 31.13   	133.67   	 47.63   	 -71.21		  0.81   	 -96.64		
 37.23   	138.24   	 47.34   	 -81.38		  0.43   	  96.64		
