SAMPLE NUMBER:   2
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  DAO     	  DAO'		  RV     	  RV'		
  6.41   	-130.31   	 60.14   	 -45.78		  4.58   	  20.35		
 18.31   	-125.12   	 59.96   	 -45.78		  4.66   	  20.35		
 27.77   	-113.53   	 59.78   	 -40.69		  4.74   	  20.35		
 33.26   	-90.94   	 59.61   	 -40.69		  4.82   	  10.17		
 35.40   	-56.46   	 59.45   	 -40.69		  4.86   	  10.17		
 36.62   	-19.23   	 59.29   	 -40.69		  4.90   	  10.17		
 37.84   	  6.71   	 59.12   	 -40.69		  4.94   	   5.09		
 38.15   	  9.77   	 58.96   	 -40.69		  4.96   	   5.09		
 35.71   	-10.99   	 58.80   	 -40.69		  4.98   	   5.09		
 30.52   	-44.86   	 58.64   	 -40.69		  5.01   	   5.09		
 24.41   	-76.60   	 58.47   	 -40.69		  5.03   	   5.09		
 21.06   	-94.30   	 58.31   	 -40.69		  5.05   	   0.00		
 19.84   	-97.35   	 58.15   	 -35.61		  5.05   	   5.09		
 18.01   	-92.47   	 58.01   	 -40.69		  5.07   	   5.09		
 11.29   	-88.81   	 57.84   	 -40.69		  5.09   	   5.09		
 -1.22   	-91.86   	 57.68   	 -40.69		  5.11   	   5.09		
-17.09   	-102.23   	 57.52   	 -35.61		  5.13   	  10.17		
-31.13   	-115.97   	 57.38   	 -35.61		  5.17   	   5.09		
-39.98   	-126.95   	 57.23   	 -35.61		  5.19   	   5.09		
-43.03   	-132.75   	 57.09   	 -35.61		  5.21   	   5.09		
-43.33   	-132.75   	 56.95   	 -30.52		  5.23   	   5.09		
-43.95   	-130.31   	 56.83   	 -35.61		  5.25   	   5.09		
-46.08   	-129.09   	 56.68   	 -30.52		  5.27   	   0.00		
-49.13   	-130.31   	 56.56   	 -30.52		  5.27   	   0.00		
-51.27   	-133.06   	 56.44   	 -35.61		  5.27   	   0.00		
-52.19   	-136.41   	 56.30   	 -30.52		  5.27   	   0.00		
-52.19   	-139.77   	 56.17   	 -35.61		  5.27   	   0.00		
-52.19   	-144.96   	 56.03   	 -35.61		  5.27(E)	  10.17		
-51.88   	-151.37   	 55.89   	 -40.69		  5.31   	  10.17		
-50.35   	-152.28   	 55.73   	 -40.69		  5.35   	  10.17		
-45.78   	-137.94   	 55.56   	 -45.78		  5.39   	  20.35		
-35.71   	-100.71   	 55.38   	 -50.86		  5.47   	  25.43		
-15.87   	-40.59   	 55.18   	 -50.86		  5.57   	  30.52		
 18.92   	 43.64   	 54.97   	 -50.86		  5.70   	  35.61		
 69.58   	164.49   	 54.77   	 -55.95		  5.84   	  35.61		
131.84   	339.05   	 54.55   	 -50.86		  5.98   	  35.61		
191.35   	560.91   	 54.34   	 -55.95		  6.12   	  35.61		
230.41   	785.22   	 54.12   	 -55.95		  6.27   	  45.78		
200.20   	971.98(R)	 53.90   	 -45.78		  6.45   	  45.78		
138.24   	892.64   	 53.71   	 -45.78		  6.63   	  50.86		
 61.34   	762.02   	 53.53   	 -35.61		  6.84   	  45.78		
-21.36   	634.46   	 53.39   	 -35.61		  7.02   	  45.78		
-107.12   	521.85   	 53.24   	 -25.43		  7.20   	  40.69		
-190.43   	403.14   	 53.14   	 -20.35		  7.37   	  35.61		
-256.35   	263.98   	 53.06   	 -20.35		  7.51   	  40.69		
-286.25   	122.99   	 52.98   	 -15.26		  7.67   	  30.52		
-271.91   	 18.01   	 52.92   	 -15.26		  7.79   	  30.52		
-222.78   	-33.26   	 52.86   	 -15.26		  7.91   	  30.52		
-163.57   	-44.56   	 52.80   	 -15.26		  8.04   	  30.52		
-116.88   	-43.64   	 52.74   	 -20.35		  8.16   	  25.43		
-90.33   	-48.22   	 52.65   	 -20.35		  8.26   	  25.43		
-78.13   	-60.73   	 52.57   	 -25.43		  8.36   	  30.52		
-69.89   	-76.60   	 52.47   	 -30.52		  8.48   	  25.43		
-59.81   	-94.30   	 52.35   	 -40.69		  8.59   	  30.52		
-48.83   	-112.30   	 52.19   	 -40.69		  8.71   	  25.43		
-40.89   	-126.65   	 52.02   	 -50.86		  8.81   	  25.43		
-37.23   	-133.67   	 51.82   	 -50.86		  8.91   	  35.61		
-36.93   	-132.45   	 51.62   	 -50.86		  9.05   	  45.78		
-37.23   	-127.87   	 51.41   	 -50.86		  9.24   	  55.95		
-36.32   	-124.82   	 51.21   	 -50.86		  9.46   	  76.30		
-33.57   	-124.51   	 51.01   	 -45.78		  9.77   	  91.56		
-30.21   	-124.82   	 50.82   	 -50.86		 10.13   	  96.64		
-27.47   	-123.60   	 50.62   	 -50.86		 10.52   	 111.90		
-25.02   	-118.10   	 50.42   	 -45.78		 10.97   	 111.90		
-24.41   	-115.66   	 50.23   	 -35.61		 11.41   	 122.07		
-23.19   	-113.53   	 50.09   	 -30.52		 11.90   	 127.16		
-22.28   	-111.69   	 49.97   	 -15.26		 12.41   	 132.25		
-21.06   	-109.86   	 49.91   	  -5.09		 12.94   	 137.33		
-20.14   	-107.73   	 49.89(D)	  15.26		 13.49   	 142.42		
-18.31   	-104.68   	 49.95   	  45.78		 14.06   	 147.51		
-16.17   	-101.01   	 50.13   	  86.47		 14.65   	 147.51		
-13.43   	-97.05   	 50.48   	 132.25		 15.24   	 147.51		
-10.68   	-93.08   	 51.01   	 193.29		 15.83   	 142.42		
 -7.93   	-89.42   	 51.78   	 264.50		 16.40   	 137.33		
 -5.49   	-85.75   	 52.84   	 335.71		 16.95   	 142.42		
 -3.66   	-81.79   	 54.18   	 396.74		 17.52   	 147.51		
 -2.44   	-77.82   	 55.77   	 462.87		 18.11   	 142.42		
 -1.22   	-74.16   	 57.62   	 508.65		 18.68   	 142.42		
  0.31   	-70.19   	 59.65   	 534.08		 19.25   	 142.42		
  2.44   	-66.53   	 61.79   	 539.16		 19.82   	 137.33		
  5.49   	-61.95   	 63.95   	 528.99		 20.37   	 127.16		
  9.16   	-56.76   	 66.06   	 503.56		 20.87   	 127.16		
 12.82   	-50.35   	 68.08   	 447.61		 21.38   	 122.07		
 16.78   	-43.64   	 69.87   	 391.66		 21.87   	 111.90		
 20.45   	-36.93   	 71.43   	 310.27		 22.32   	 111.90		
 23.80   	-30.52   	 72.68   	 233.98		 22.77   	 106.82		
 26.86   	-23.80   	 73.61   	 147.51		 23.19   	 101.73		
 29.91   	-16.48   	 74.20   	  15.26		 23.60   	 106.82		
 36.93   	 -0.31   	 74.26   	 -40.69		 24.03   	  96.64		
 41.20   	  8.54   	 74.10   	 -86.47		 24.41   	  91.56		
 45.78   	 17.70   	 73.75   	-116.99		 24.78   	  86.47		
 50.66   	 28.08   	 73.29   	-122.07		 25.13   	  86.47		
 54.93   	 39.98   	 72.80   	-127.16		 25.47   	  81.38		
 58.90   	 53.71   	 72.29   	-106.82		 25.80   	  81.38		
 62.87   	 68.36   	 71.86   	 -81.38		 26.12   	  76.30		
 66.83   	 83.31   	 71.54   	 -45.78		 26.43   	  81.38		
 71.72   	 99.18   	 71.35   	  -5.09		 26.75   	  76.30		
 78.13   	115.97   	 71.33   	  35.61		 27.06   	  76.30		
 85.45   	134.28   	 71.47   	  81.38		 27.37   	  81.38		
 93.08   	154.11   	 71.80   	 122.07		 27.69   	  76.30		
100.71   	175.78   	 72.29   	 157.68		 28.00   	  81.38		
107.42   	197.75   	 72.92   	 183.11		 28.32   	  76.30		
113.53   	219.73   	 73.65   	 208.54		 28.63   	  76.30		
118.71   	240.48   	 74.49   	 228.89		 28.93   	  76.30		
123.60   	260.01   	 75.40   	 228.89		 29.24   	  71.21		
128.48   	278.93   	 76.32   	 233.98		 29.52   	  76.30		
133.67   	297.55   	 77.25   	 223.80		 29.83   	  71.21		
139.16   	316.16   	 78.15   	 208.54		 30.11   	  71.21		
144.35   	334.47   	 78.98   	 188.20		 30.40   	  71.21		
148.62   	352.48   	 79.74   	 162.77		 30.68   	  66.12		
151.37   	368.96   	 80.39   	 142.42		 30.95   	  66.12		
152.28   	383.00   	 80.96   	 122.07		 31.21   	  66.12		
151.67   	394.29   	 81.44   	  91.56		 31.47   	  61.04		
144.65   	400.70   	 81.81   	  71.21		 31.72   	  61.04		
136.41   	391.24   	 82.10   	  61.04		 31.96   	  55.95		
124.21   	370.79   	 82.34   	  45.78		 32.19   	  50.86		
108.64   	338.44   	 82.52   	  40.69		 32.39   	  50.86		
 90.64   	296.02   	 82.69   	  35.61		 32.59   	  40.69		
 71.41   	246.28   	 82.83   	  35.61		 32.76   	  40.69		
 52.80   	192.87   	 82.97   	  30.52		 32.92   	  35.61		
 34.79   	139.16   	 83.09   	  25.43		 33.06   	  30.52		
 18.92   	 88.50   	 83.19   	  30.52		 33.18   	  30.52		
  4.88   	 42.42   	 83.32   	  35.61		 33.31   	  25.43		
 -6.41   	  2.44   	 83.46   	  25.43		 33.41   	  25.43		
-15.56   	-31.74   	 83.56   	  25.43		 33.51   	  25.43		
-22.28   	-59.20   	 83.66   	  15.26		 33.61   	  20.35		
-27.16   	-80.57   	 83.72   	  15.26		 33.69   	  20.35		
-30.21   	-96.44   	 83.78   	   5.09		 33.77   	  15.26		
-32.35   	-107.73   	 83.80(S)	   0.00		 33.84   	  15.26		
-34.18   	-115.97   	 83.80   	 -10.17		 33.90   	  10.17		
-35.40   	-122.38   	 83.76   	 -15.26		 33.94   	   5.09		
-36.93   	-127.26   	 83.70   	 -25.43		 33.96   	   5.09		
-38.15   	-131.53   	 83.60   	 -35.61		 33.98(S)	   0.00		
-39.37   	-134.58   	 83.46   	 -45.78		 33.98   	   0.00		
-40.59   	-137.02   	 83.28   	 -45.78		 33.98   	   0.00		
-41.50   	-138.24   	 83.09   	 -50.86		 33.98   	  -5.09		
-41.81   	-138.24   	 82.89   	 -50.86		 33.96   	 -15.26		
-40.89   	-137.02   	 82.69   	 -55.95		 33.90   	 -20.35		
-37.54   	-131.84   	 82.46   	 -61.04		 33.81   	 -30.52		
-36.32   	-129.09   	 82.22   	 -55.95		 33.69   	 -35.61		
-35.71   	-127.26   	 81.99   	 -61.04		 33.55   	 -45.78		
-36.01   	-126.65   	 81.75   	 -66.12		 33.37   	 -55.95		
-36.32   	-126.65   	 81.48   	 -81.38		 33.14   	 -66.12		
-36.32   	-126.65   	 81.16   	 -86.47		 32.88   	 -71.21		
-35.71   	-126.65   	 80.81   	 -96.64		 32.59   	 -76.30		
-35.40   	-126.34   	 80.43   	-116.99		 32.29   	 -96.64		
-35.10   	-125.43   	 79.96   	-127.16		 31.90   	-111.90		
-35.10   	-124.21   	 79.45   	-157.68		 31.45   	-132.25		
-34.79   	-123.29   	 78.82   	-178.03		 30.93   	-147.51		
-34.48   	-122.68   	 78.11   	-203.46		 30.34   	-157.68		
-33.87   	-121.77   	 77.29   	-233.98		 29.70   	-167.85		
-32.96   	-120.85   	 76.36   	-259.41		 29.03   	-178.03		
-32.35   	-119.32   	 75.32   	-269.58		 28.32   	-188.20		
-32.35   	-117.49   	 74.24   	-274.67		 27.57   	-203.46		
-32.96   	-115.66   	 73.14   	-264.50		 26.75   	-213.63		
-34.18   	-114.14   	 72.09   	-244.15		 25.90   	-233.98		
-35.10   	-112.92   	 71.11   	-208.54		 24.96   	-244.15		
-35.10   	-112.00   	 70.27   	-167.85		 23.99   	-254.32		
-34.18   	-110.47   	 69.60   	-122.07		 22.97   	-259.41		
-32.65   	-108.64   	 69.11   	 -66.12		 21.93   	-269.58		
-31.74   	-106.81   	 68.85   	 -25.43		 20.85   	-274.67		
-31.74   	-105.90   	 68.75   	  20.35		 19.76   	-274.67		
-32.65   	-106.51   	 68.83   	  76.30		 18.66   	-305.19		
-35.10   	-108.95   	 69.14   	  91.56		 17.44   	-305.19		
-35.40   	-109.86   	 69.50   	  86.47		 16.22   	-295.01		
-34.79   	-110.47   	 69.85   	  81.38		 15.04   	-284.84		
-34.18   	-110.78   	 70.17   	  55.95		 13.90   	-269.58		
-33.57   	-111.39   	 70.40   	  30.52		 12.82   	-259.41		
-33.87   	-112.61   	 70.52   	   0.00		 11.78   	-244.15		
-34.79   	-114.14   	 70.52   	 -30.52		 10.80   	-228.89		
-36.01   	-116.58   	 70.40   	 -66.12		  9.89   	-213.63		
-36.62   	-118.71   	 70.13   	 -96.64		  9.03   	-198.37		
-36.01   	-120.54   	 69.75   	-122.07		  8.24   	-183.11		
-34.48   	-121.46   	 69.26   	-137.33		  7.51   	-162.77		
-32.96   	-122.07   	 68.71   	-147.51		  6.86   	-152.59		
-32.04   	-122.68   	 68.12   	-147.51		  6.25   	-132.25		
-32.35   	-123.60   	 67.53   	-152.59		  5.72   	-122.07		
-32.65   	-125.12   	 66.92   	-142.42		  5.23   	-101.73		
-32.96   	-126.34   	 66.35   	-127.16		  4.82   	 -91.56		
-32.96   	-126.65   	 65.84   	-106.82		  4.46   	 -76.30		
-32.96   	-126.04   	 65.41   	 -91.56		  4.15   	 -61.04		
-33.26   	-125.43   	 65.05   	 -71.21		  3.91   	 -55.95		
-33.87   	-125.43   	 64.76   	 -55.95		  3.68   	 -45.78		
-34.79   	-126.04   	 64.54   	 -40.69		  3.50   	 -35.61		
-35.10   	-127.26   	 64.37   	 -25.43		  3.36   	 -30.52		
-35.40   	-128.78   	 64.27   	 -20.35		  3.23   	 -30.52		
-35.71   	-129.39   	 64.19   	 -10.17		  3.11   	 -20.35		
-36.01   	-130.00   	 64.15   	 -10.17		  3.03   	 -15.26		
-37.23   	-130.62   	 64.11   	 -20.35		  2.97   	  -5.09		
-37.54   	-131.23   	 64.03   	 -20.35		  2.95(D)	   0.00		
-37.23   	-131.84   	 63.95   	 -30.52		  2.95   	  10.17		
-36.93   	-132.14   	 63.82   	 -40.69		  2.99   	  15.26		
-36.62   	-132.14   	 63.66   	 -50.86		  3.05   	  25.43		
-36.62   	-131.84   	 63.46   	 -55.95		  3.15   	  25.43		
-36.93   	-132.14   	 63.23   	 -61.04		  3.26   	  30.52		
-37.23   	-132.75   	 62.99   	 -66.12		  3.38   	  30.52		
-37.23   	-133.97   	 62.73   	 -66.12		  3.50   	  25.43		
-36.93   	-134.58   	 62.46   	 -66.12		  3.60   	  25.43		
-36.93   	-134.89   	 62.20   	 -66.12		  3.70   	  30.52		
-37.23   	-135.50   	 61.93   	 -66.12		  3.83   	  30.52		
-37.54   	-137.33   	 61.67   	 -66.12		  3.95   	  25.43		
-36.93   	-140.69   	 61.40   	 -66.12		  4.05   	  30.52		
-34.18   	-144.65   	 61.14   	 -55.95		  4.17   	  30.52		
-29.30   	-147.09   	 60.92   	 -61.04		  4.29   	  30.52		
-22.58   	-146.48   	 60.67   	 -50.86		  4.42   	  25.43		
-14.34   	-142.82   	 60.47   	 -50.86		  4.52   	  25.43		
 -4.58   	-138.85   	 60.26   	 -45.78		  4.62   	  25.43		
  5.80   	-135.50   	 60.08   	 -45.78		  4.72   	  20.35		
 15.56   	-130.62   	 59.90   	 -45.78		  4.80   	  15.26		
 22.58   	-117.80   	 59.71   	 -40.69		  4.86   	  15.26		
 25.63   	-92.47   	 59.55   	 -45.78		  4.92   	  10.17		
 26.55   	-56.15   	 59.37   	 -40.69		  4.96   	   5.09		
 27.16   	-19.53   	 59.21   	 -35.61		  4.98   	   5.09		
 28.38   	  3.05   	 59.06   	 -40.69		  5.01   	   5.09		
 28.69   	  2.14   	 58.90   	 -40.69		  5.03   	   5.09		
 26.86   	-21.36   	 58.74   	 -40.69		  5.05   	   0.00		
 22.89   	-55.24   	 58.58   	 -40.69		  5.05   	   5.09		
 18.62   	-83.92   	 58.41   	 -40.69		  5.07   	   0.00		
 15.87   	-98.27   	 58.25   	 -40.69		  5.07   	   5.09		
 14.04   	-98.27   	 58.09   	 -40.69		  5.09   	   5.09		
 10.68   	-91.25   	 57.92   	 -40.69		  5.11   	  10.17		
  2.75   	-86.06   	 57.76   	 -35.61		  5.15   	   5.09		
-10.07   	-88.81   	 57.62   	 -40.69		  5.17   	  10.17		
-24.72   	-99.18   	 57.46   	 -35.61		  5.21   	   5.09		
-36.62   	-112.61   	 57.31   	 -35.61		  5.23   	   5.09		
-43.64   	-123.29   	 57.17   	 -30.52		  5.25   	   5.09		
-46.69   	-127.26   	 57.05   	 -30.52		  5.27   	  10.17		
-48.52   	-125.73   	 56.93   	 -30.52		  5.31   	   5.09		
-50.96   	-122.68   	 56.81   	 -30.52		  5.33   	   0.00		
-54.32   	-122.07   	 56.68   	 -30.52		  5.33   	   0.00		
-57.37   	-124.82   	 56.56   	 -30.52		  5.33   	   0.00		
-58.29   	-128.48   	 56.44   	 -30.52		  5.33   	  -5.09		
-57.68   	-131.53   	 56.32   	 -35.61		  5.31   	   0.00		
-56.46   	-134.28   	 56.17   	 -40.69		  5.31(E)	   5.09		
-55.24   	-138.85   	 56.01   	 -45.78		  5.33   	   5.09		
-54.32   	-143.13   	 55.83   	 -45.78		  5.35   	  10.17		
-51.88   	-139.16   	 55.65   	 -55.95		  5.39   	  15.26		
-46.08   	-116.88   	 55.42   	 -50.86		  5.45   	  20.35		
-32.96   	-71.72   	 55.22   	 -50.86		  5.53   	  25.43		
 -8.24   	 -3.97   	 55.02   	 -50.86		  5.64   	  30.52		
 31.74   	 90.94   	 54.81   	 -50.86		  5.76   	  30.52		
 86.98   	230.41   	 54.61   	 -50.86		  5.88   	  35.61		
149.23   	425.72   	 54.40   	 -45.78		  6.02   	  45.78		
202.64   	655.52   	 54.22   	 -45.78		  6.21   	  45.78		
229.19   	860.60   	 54.04   	 -45.78		  6.39   	  50.86		
170.29   	951.84(R)	 53.86   	 -45.78		  6.59   	  55.95		
 99.49   	843.81   	 53.67   	 -35.61		  6.82   	  45.78		
 18.31   	710.45   	 53.53   	 -35.61		  7.00   	  45.78		
-66.22   	590.52   	 53.39   	 -30.52		  7.18   	  45.78		
-150.76   	478.82   	 53.27   	 -25.43		  7.37   	  35.61		
-226.75   	352.17   	 53.16   	 -25.43		  7.51   	  35.61		
-278.02   	208.13   	 53.06   	 -20.35		  7.65   	  30.52		
-288.39   	 77.82   	 52.98   	 -20.35		  7.77   	  30.52		
-257.87   	 -5.49   	 52.90   	 -15.26		  7.89   	  25.43		
-202.94   	-37.23   	 52.84   	 -20.35		  8.00   	  25.43		
-148.93   	-40.28   	 52.76   	 -20.35		  8.10   	  25.43		
-112.30   	-40.89   	 52.68   	 -20.35		  8.20   	  20.35		
-93.99   	-48.83   	 52.59   	 -25.43		  8.28   	  25.43		
-84.53   	-62.87   	 52.49   	 -30.52		  8.38   	  25.43		
-74.46   	-79.04   	 52.37   	 -35.61		  8.48   	  25.43		
-61.95   	-96.74   	 52.23   	 -40.69		  8.59   	  20.35		
-50.05   	-113.53   	 52.06   	 -40.69		  8.67   	  30.52		
-42.42   	-124.82   	 51.90   	 -45.78		  8.79   	  25.43		
-39.67   	-127.26   	 51.72   	 -40.69		  8.89   	  35.61		
-39.67   	-122.99   	 51.56   	 -45.78		  9.03   	  45.78		
-39.98   	-117.80   	 51.37   	 -50.86		  9.22   	  61.04		
-38.76   	-115.36   	 51.17   	 -45.78		  9.46   	  81.38		
-36.62   	-115.05   	 50.99   	 -50.86		  9.79   	  86.47		
-33.87   	-115.05   	 50.78   	 -45.78		 10.13   	  96.64		
-32.04   	-113.53   	 50.60   	 -40.69		 10.52   	 127.16		
-30.21   	-108.34   	 50.44   	 -40.69		 11.03   	 127.16		
-29.60   	-105.29   	 50.27   	 -30.52		 11.54   	 132.25		
-28.99   	-102.23   	 50.15   	 -25.43		 12.07   	 132.25		
-27.77   	-99.79   	 50.05   	 -15.26		 12.59   	 137.33		
-26.25   	-98.57   	 49.99(D)	   0.00		 13.14   	 147.51		
-24.41   	-98.27   	 49.99   	  25.43		 13.73   	 152.59		
-21.97   	-97.05   	 50.09   	  50.86		 14.34   	 152.59		
-19.23   	-94.30   	 50.29   	 101.73		 14.95   	 152.59		
-15.87   	-89.42   	 50.70   	 152.59		 15.56   	 152.59		
-12.82   	-83.62   	 51.31   	 218.72		 16.17   	 147.51		
 -9.77   	-77.82   	 52.19   	 289.93		 16.76   	 147.51		
 -7.02   	-73.24   	 53.35   	 356.05		 17.35   	 142.42		
 -4.27   	-69.58   	 54.77   	 427.26		 17.92   	 147.51		
 -1.22   	-66.83   	 56.48   	 483.21		 18.51   	 147.51		
  2.14   	-63.48   	 58.41   	 518.82		 19.10   	 142.42		
  5.49   	-59.20   	 60.49   	 549.34		 19.67   	 137.33		
  8.85   	-54.63   	 62.69   	 544.25		 20.22   	 132.25		
 11.29   	-49.13   	 64.86   	 523.90		 20.75   	 127.16		
 13.73   	-43.33   	 66.96   	 488.30		 21.26   	 127.16		
 15.87   	-36.93   	 68.91   	 427.26		 21.77   	 116.99		
 18.01   	-30.52   	 70.62   	 356.05		 22.24   	 111.90		
 20.45   	-23.80   	 72.04   	 274.67		 22.69   	 106.82		
 23.19   	-17.40   	 73.14   	 198.37		 23.11   	 101.73		
 26.86   	-10.68   	 73.94   	 122.07		 23.52   	  96.64		
 30.52   	 -4.27   	 74.42   	 -20.35		 23.91   	 101.73		
 37.23   	  9.16   	 74.34   	 -71.21		 24.31   	  91.56		
 40.59   	 16.48   	 74.06   	-106.82		 24.68   	  91.56		
 43.95   	 25.33   	 73.63   	-127.16		 25.05   	  81.38		
 47.91   	 36.32   	 73.12   	-127.16		 25.37   	  81.38		
 52.49   	 49.13   	 72.61   	-116.99		 25.70   	  76.30		
 56.76   	 62.87   	 72.15   	-101.73		 26.00   	  76.30		
 61.34   	 77.21   	 71.74   	 -71.21		 26.31   	  76.30		
 66.53   	 92.16   	 71.45   	 -30.52		 26.61   	  76.30		
 72.63   	108.34   	 71.33   	   5.09		 26.92   	  71.21		
 79.96   	126.34   	 71.35   	  50.86		 27.20   	  76.30		
 87.89   	146.18   	 71.56   	  96.64		 27.51   	  71.21		
 96.13   	166.93   	 71.94   	 142.42		 27.79   	  76.30		
103.76   	188.90   	 72.51   	 167.85		 28.10   	  76.30		
110.78   	211.49   	 73.18   	 193.29		 28.40   	  76.30		
117.49   	234.68   	 73.96   	 213.63		 28.71   	  76.30		
124.51   	257.87   	 74.81   	 223.80		 29.01   	  81.38		
130.92   	279.54   	 75.71   	 228.89		 29.34   	  81.38		
136.72   	298.77   	 76.62   	 223.80		 29.66   	  76.30		
141.30   	315.86   	 77.52   	 213.63		 29.97   	  76.30		
144.96   	331.12   	 78.37   	 198.37		 30.27   	  76.30		
148.32   	345.76   	 79.17   	 188.20		 30.58   	  66.12		
151.67   	361.02   	 79.92   	 157.68		 30.84   	  71.21		
154.42   	376.59   	 80.55   	 142.42		 31.13   	  61.04		
156.25   	391.24   	 81.12   	 116.99		 31.37   	  66.12		
156.25   	402.83   	 81.59   	  86.47		 31.64   	  66.12		
146.18   	405.88   	 81.93   	  76.30		 31.90   	  61.04		
135.19   	391.54   	 82.24   	  61.04		 32.15   	  55.95		
120.54   	364.69   	 82.48   	  45.78		 32.37   	  50.86		
102.84   	325.62   	 82.66   	  40.69		 32.57   	  50.86		
 83.31   	277.71   	 82.83   	  30.52		 32.78   	  40.69		
 63.48   	224.91   	 82.95   	  20.35		 32.94   	  40.69		
 45.17   	171.51   	 83.03   	  25.43		 33.10   	  40.69		
 28.69   	120.54   	 83.13   	  25.43		 33.27   	  30.52		
 14.65   	 73.55   	 83.23   	  20.35		 33.39   	  30.52		
  2.75   	 31.43   	 83.32   	  25.43		 33.51   	  25.43		
 -7.32   	 -5.49   	 83.42   	  20.35		 33.61   	  20.35		
-15.87   	-37.23   	 83.50   	  20.35		 33.69   	  20.35		
-22.89   	-63.17   	 83.58   	  15.26		 33.77   	  15.26		
-28.69   	-83.31   	 83.64   	   5.09		 33.84   	  15.26		
-32.65   	-98.27   	 83.66   	   5.09		 33.90   	  15.26		
-35.71   	-108.95   	 83.68(S)	  -5.09		 33.96   	  10.17		
-37.84   	-116.58   	 83.66   	 -10.17		 34.00   	  10.17		
-39.37   	-122.07   	 83.62   	 -10.17		 34.04   	   5.09		
-40.59   	-126.34   	 83.58   	 -25.43		 34.06   	   5.09		
-41.81   	-129.70   	 83.48   	 -25.43		 34.08   	   5.09		
-43.03   	-133.06   	 83.38   	 -30.52		 34.10(S)	  -5.09		
-44.25   	-136.11   	 83.26   	 -35.61		 34.08   	  -5.09		
-44.86   	-138.55   	 83.11   	 -45.78		 34.06   	  -5.09		
-45.17   	-139.77   	 82.93   	 -40.69		 34.04   	 -15.26		
-44.25   	-139.47   	 82.77   	 -66.12		 33.98   	 -25.43		
-42.42   	-136.72   	 82.50   	 -61.04		 33.88   	 -30.52		
-42.11   	-136.11   	 82.26   	 -61.04		 33.75   	 -40.69		
-41.81   	-136.41   	 82.01   	 -76.30		 33.59   	 -45.78		
-40.89   	-136.41   	 81.71   	 -76.30		 33.41   	 -61.04		
-39.37   	-135.80   	 81.40   	 -86.47		 33.16   	 -66.12		
-37.23   	-133.67   	 81.06   	 -96.64		 32.90   	 -76.30		
-35.10   	-130.92   	 80.67   	-111.90		 32.59   	 -81.38		
-33.87   	-127.87   	 80.22   	-122.07		 32.27   	-101.73		
-33.26   	-125.43   	 79.74   	-137.33		 31.86   	-122.07		
-33.26   	-123.90   	 79.19   	-162.77		 31.37   	-142.42		
-32.96   	-122.68   	 78.53   	-188.20		 30.80   	-147.51		
-32.96   	-121.77   	 77.78   	-218.72		 30.21   	-162.77		
-32.35   	-120.85   	 76.91   	-239.06		 29.56   	-167.85		
-31.43   	-119.02   	 75.95   	-254.32		 28.89   	-183.11		
-30.82   	-117.19   	 74.93   	-259.41		 28.16   	-193.29		
-29.91   	-115.66   	 73.90   	-259.41		 27.39   	-213.63		
-29.30   	-114.44   	 72.86   	-239.06		 26.53   	-223.80		
-28.69   	-113.22   	 71.90   	-218.72		 25.64   	-233.98		
-28.08   	-111.39   	 71.03   	-178.03		 24.70   	-249.24		
-27.47   	-109.86   	 70.32   	-137.33		 23.70   	-259.41		
-27.16   	-108.64   	 69.77   	 -91.56		 22.67   	-264.50		
-27.47   	-108.03   	 69.40   	 -45.78		 21.61   	-269.58		
-28.38   	-108.34   	 69.22   	 -10.17		 20.53   	-274.67		
-29.60   	-108.95   	 69.18   	  30.52		 19.43   	-274.67		
-30.52   	-108.95   	 69.30   	  76.30		 18.33   	-305.19		
-31.43   	-107.12   	 69.60   	  81.38		 17.11   	-300.10		
-31.43   	-106.51   	 69.93   	  71.21		 15.91   	-289.93		
-31.74   	-107.12   	 70.21   	  55.95		 14.75   	-279.75		
-31.74   	-108.34   	 70.44   	  35.61		 13.63   	-269.58		
-31.43   	-109.86   	 70.58   	   5.09		 12.55   	-259.41		
-30.82   	-110.17   	 70.60   	 -20.35		 11.52   	-239.06		
-30.52   	-109.56   	 70.52   	 -50.86		 10.56   	-223.80		
-30.52   	-108.64   	 70.32   	 -81.38		  9.66   	-208.54		
-30.52   	-108.34   	 69.99   	-106.82		  8.83   	-193.29		
-30.52   	-108.95   	 69.56   	-122.07		  8.06   	-178.03		
-30.21   	-110.17   	 69.07   	-137.33		  7.34   	-162.77		
-29.91   	-111.69   	 68.52   	-147.51		  6.69   	-142.42		
-29.60   	-112.92   	 67.93   	-142.42		  6.12   	-132.25		
-29.91   	-113.53   	 67.36   	-137.33		  5.60   	-116.99		
-30.82   	-114.44   	 66.82   	-127.16		  5.13   	 -96.64		
-31.74   	-115.66   	 66.31   	-111.90		  4.74   	 -86.47		
-32.65   	-117.49   	 65.86   	 -96.64		  4.39   	 -66.12		
-32.96   	-119.02   	 65.47   	 -81.38		  4.13   	 -61.04		
-32.65   	-119.93   	 65.15   	 -61.04		  3.89   	 -45.78		
