SAMPLE NUMBER:   2
TIME RESOLUTION: 4 ms/sample
mmHg RESOLUTION: 0.0203458 mmHg/unit
DATA UNITS:      mmHg, mmHg/sec
ECG UNITS:       uV
ECG RESOLUTION:  0.3051758 uV/unit

------------------------- Begin Data -------------------------
  I     	  II     	  FA     	  FA'		  RV     	  RV'		
-67.14   	-97.96   	 40.20   	 -45.78		  0.90   	  50.86		
-65.92   	-97.05   	 40.02   	 -45.78		  1.10   	  55.95		
-64.09   	-95.83   	 39.84   	 -25.43		  1.32   	  40.69		
-62.87   	-94.91   	 39.74   	  -5.09		  1.49   	  35.61		
-62.56   	-94.60   	 39.72   	 -25.43		  1.63   	  30.52		
-63.48   	-95.21   	 39.61   	 -35.61		  1.75   	  20.35		
-64.39   	-95.52   	 39.47   	 -25.43		  1.83   	  15.26		
-64.39   	-95.21   	 39.37   	 -30.52		  1.89   	  20.35		
-63.48   	-93.99   	 39.25   	 -25.43		  1.97   	  20.35		
-61.34   	-92.47   	 39.15   	 -30.52		  2.05   	  15.26		
-59.20   	-91.25   	 39.02   	 -30.52		  2.12   	  15.26		
-58.29   	-90.64   	 38.90   	 -40.69		  2.18   	  35.61		
-58.29   	-91.25   	 38.74   	 -40.69		  2.32   	  45.78		
-59.81   	-92.77   	 38.58   	 -45.78		  2.50   	  40.69		
-61.34   	-94.60   	 38.39   	 -40.69		  2.67   	  55.95		
-63.17   	-96.74   	 38.23   	 -35.61		  2.89   	  61.04		
-64.09   	-97.66   	 38.09   	 -50.86		  3.13   	  66.12		
-64.09   	-97.66   	 37.88   	 -61.04		  3.40   	  61.04		
-63.78   	-96.44   	 37.64   	 -45.78		  3.64   	  71.21		
-62.87   	-94.60   	 37.46   	 -35.61		  3.93   	  61.04		
-61.95   	-91.86   	 37.31   	 -45.78		  4.17   	  50.86		
-59.81   	-87.28   	 37.13   	 -50.86		  4.37   	  40.69		
-54.63   	-79.96   	 36.93   	 -45.78		  4.54   	  35.61		
-45.17   	-69.27   	 36.74   	 -40.69		  4.68   	  25.43		
-30.21   	-57.37   	 36.58   	 -35.61		  4.78   	  20.35		
-10.07   	-46.39   	 36.44   	 -45.78		  4.86   	  15.26		
 14.65   	-32.96   	 36.26   	 -45.78		  4.92   	   0.00		
 43.64   	-12.51   	 36.07   	 -40.69		  4.92   	  -5.09		
 72.94   	 18.62   	 35.91   	 -25.43		  4.90   	 -10.17		
 96.74   	 55.24   	 35.81   	 -40.69		  4.86   	 -15.26		
107.12   	 81.48   	 35.65   	 -45.78		  4.80   	 -15.26		
 98.88   	 79.96   	 35.46   	 -40.69		  4.74   	 -10.17		
 72.63   	 45.78   	 35.30   	 -35.61		  4.70   	 -20.35		
 35.10   	 -9.16   	 35.16   	 -35.61		  4.62   	 -10.17		
 -4.58   	-63.78   	 35.02   	 -45.78		  4.58   	   0.00		
-39.06   	-99.49   	 34.83   	 -40.69		  4.58   	  -5.09		
-64.09   	-112.92   	 34.67   	 -35.61		  4.56   	   0.00		
-79.04   	-112.92   	 34.53   	 -35.61		  4.56   	   0.00		
-85.45   	-110.17   	 34.38   	 -50.86		  4.56   	   5.09		
-86.06   	-110.78   	 34.18   	 -35.61		  4.58   	  10.17		
-83.62   	-113.83   	 34.04   	 -25.43		  4.62   	   5.09		
-81.48   	-116.27   	 33.94   	 -25.43		  4.64   	   5.09		
-80.87   	-116.27   	 33.84   	 -30.52		  4.66   	  -5.09		
-80.87   	-116.27   	 33.71   	 -25.43		  4.64   	  -5.09		
-79.65   	-128.48   	 33.61   	 -30.52		  4.62   	   0.00		
-70.50   	-179.14   	 33.49   	 -30.52		  4.62(E)	  10.17		
-29.60   	-282.29   	 33.37   	 -35.61		  4.66   	  30.52		
 90.94   	-382.69   	 33.22   	 -40.69		  4.78   	  71.21		
325.01   	-340.88   	 33.06   	 -35.61		  5.07   	 101.73		
612.18   	-24.72   	 32.92   	 -35.61		  5.47   	 152.59		
788.57   	556.95   	 32.78   	 -40.69		  6.08   	 198.37		
686.04   	1185.91   	 32.61   	 -91.56		  6.88   	 483.21		
-318.30   	1338.81(R)	 32.25   	 -30.52		  8.81   	 254.32		
-752.56   	722.05   	 32.13   	 -15.26		  9.83   	 239.06		
-826.72   	 22.28   	 32.06   	 -25.43		 10.78   	 193.29		
-566.41   	-404.36   	 31.96   	 -30.52		 11.56   	 147.51		
-189.82   	-429.69   	 31.84   	 -30.52		 12.15   	  96.64		
 72.33   	-195.92   	 31.72   	 -15.26		 12.53   	  61.04		
125.73   	 37.23   	 31.66   	  -5.09		 12.78   	  30.52		
 37.54   	104.98   	 31.64   	 -10.17		 12.90   	   5.09		
-62.26   	 23.80   	 31.60   	 -15.26		 12.92   	 -15.26		
-93.38   	-87.28   	 31.54   	 -25.43		 12.86   	 -30.52		
-61.34   	-134.58   	 31.43   	 -35.61		 12.74   	 -50.86		
-14.34   	-108.64   	 31.29   	 -35.61		 12.53   	 -55.95		
 10.07   	-55.85   	 31.15   	 -25.43		 12.31   	 -25.43		
  6.71   	-23.19   	 31.05   	 -25.43		 12.21   	  55.95		
 -9.77   	-23.19   	 30.95   	 -20.35		 12.43   	 157.68		
-20.14   	-38.76   	 30.86   	 -15.26		 13.06   	 198.37		
-16.78   	-48.52   	 30.80   	 -20.35		 13.86   	 254.32		
 -3.97   	-44.86   	 30.72   	 -15.26		 14.87   	 350.97		
  7.93   	-32.96   	 30.66   	 -20.35		 16.28   	 386.57		
 12.82   	-22.58   	 30.58   	 -20.35		 17.82   	 381.48		
 11.90   	-17.70   	 30.50   	 -10.17		 19.35   	 391.66		
 10.38   	-17.70   	 30.46   	 -20.35		 20.92   	 376.40		
 11.90   	-18.01   	 30.38   	 -30.52		 22.42   	 335.71		
 16.17   	-15.56   	 30.25   	 -30.52		 23.76   	 295.01		
 22.58   	 -9.77   	 30.13   	 -71.21		 24.94   	 432.35		
 33.26   	  4.88   	 29.85   	 -30.52		 26.67   	 116.99		
 35.71   	 10.38   	 29.73   	 -15.26		 27.14   	  61.04		
 37.54   	 14.04   	 29.66(D)	   5.09		 27.39   	   5.09		
 39.67   	 17.09   	 29.68   	  55.95		 27.41   	 -40.69		
 43.03   	 20.45   	 29.91   	 111.90		 27.24   	 -50.86		
 46.69   	 24.72   	 30.36   	 183.11		 27.04   	 -61.04		
 50.66   	 30.21   	 31.09   	 269.58		 26.80   	 -71.21		
 54.32   	 36.32   	 32.17   	 361.14		 26.51   	 -66.12		
 57.98   	 42.42   	 33.61   	 432.35		 26.25   	 -45.78		
 61.95   	 48.22   	 35.34   	 478.13		 26.06   	 -30.52		
 66.83   	 54.02   	 37.25   	 528.99		 25.94   	 -15.26		
 72.63   	 60.12   	 39.37   	 559.51		 25.88   	  25.43		
 78.13   	 67.14   	 41.61   	 569.68		 25.98   	  45.78		
 83.62   	 74.46   	 43.89   	 564.60		 26.16   	  61.04		
 87.89   	 81.79   	 46.14   	 564.60		 26.41   	  91.56		
 91.25   	 88.20   	 48.40   	 579.86		 26.78   	 127.16		
 93.69   	 93.69   	 50.72   	 564.60		 27.28   	 147.51		
 95.52   	 98.88   	 52.98   	 503.56		 27.87   	 137.33		
 96.74   	104.06   	 54.99   	 432.35		 28.42   	 132.25		
 97.96   	109.56   	 56.72   	 401.83		 28.95   	 132.25		
 98.57   	115.36   	 58.33   	 361.14		 29.48   	  86.47		
 99.18   	120.54   	 59.78   	 269.58		 29.83   	  10.17		
 98.88   	124.82   	 60.85   	 269.58		 29.87   	   5.09		
 97.96   	128.48   	 61.93   	 284.84		 29.89   	  10.17		
 96.13   	131.23   	 63.07   	 178.03		 29.93(S)	 -35.61		
 93.99   	133.97   	 63.78   	  71.21		 29.79   	 -50.86		
 91.86   	136.72   	 64.07   	  81.38		 29.58   	 -61.04		
 90.94   	140.08   	 64.39   	  96.64		 29.34   	 -66.12		
 90.64   	143.74   	 64.78   	  66.12		 29.07   	 -45.78		
 90.33   	147.40   	 65.05   	  40.69		 28.89   	 -61.04		
 88.81   	151.06   	 65.21   	  30.52		 28.65   	 -81.38		
 86.06   	153.81   	 65.33   	  15.26		 28.32   	 -50.86		
 82.40   	156.86   	 65.39(S)	 -10.17		 28.12   	 -35.61		
 78.43   	160.52   	 65.35   	 -40.69		 27.98   	 -55.95		
 75.38   	165.10   	 65.19   	 -55.95		 27.75   	 -50.86		
 73.24   	170.90   	 64.96   	 -81.38		 27.55   	 -30.52		
 71.11   	177.92   	 64.64   	 -96.64		 27.43   	 -35.61		
 69.27   	186.16   	 64.25   	-101.73		 27.28   	 -50.86		
 67.44   	195.92   	 63.85   	-116.99		 27.08   	 -45.78		
 65.31   	205.38   	 63.38   	-132.25		 26.90   	 -40.69		
 63.17   	212.40   	 62.85   	-127.16		 26.73   	 -50.86		
 60.73   	214.23   	 62.34   	-127.16		 26.53   	 -61.04		
 57.07   	207.21   	 61.83   	-137.33		 26.29   	 -61.04		
 51.57   	190.12   	 61.28   	-142.42		 26.04   	 -66.12		
 43.33   	162.66   	 60.71   	-132.25		 25.78   	 -66.12		
 33.26   	127.87   	 60.18   	-122.07		 25.51   	 -71.21		
 21.97   	 89.11   	 59.69   	-127.16		 25.23   	 -66.12		
  9.77   	 50.05   	 59.19   	-122.07		 24.96   	 -71.21		
 -3.97   	 13.43   	 58.70   	-116.99		 24.68   	 -71.21		
-18.92   	-19.84   	 58.23   	-116.99		 24.39   	 -71.21		
-33.87   	-48.22   	 57.76   	-111.90		 24.11   	 -76.30		
-46.39   	-70.50   	 57.31   	-101.73		 23.80   	 -81.38		
-54.02   	-86.36   	 56.91   	-101.73		 23.48   	 -91.56		
-57.07   	-96.44   	 56.50   	-101.73		 23.11   	 -91.56		
-57.98   	-102.23   	 56.09   	 -96.64		 22.75   	 -96.64		
-58.90   	-105.90   	 55.71   	-106.82		 22.36   	 -96.64		
-61.95   	-108.95   	 55.28   	-106.82		 21.97   	-106.82		
-65.92   	-112.00   	 54.85   	 -96.64		 21.55   	-101.73		
-69.27   	-114.75   	 54.47   	 -96.64		 21.14   	-111.90		
-71.11   	-116.58   	 54.08   	-106.82		 20.69   	-122.07		
-72.02   	-118.41   	 53.65   	-111.90		 20.20   	-137.33		
-72.63   	-119.93   	 53.20   	-101.73		 19.65   	-167.85		
-73.55   	-122.07   	 52.80   	-106.82		 18.98   	-208.54		
-74.77   	-124.21   	 52.37   	-106.82		 18.15   	-239.06		
-75.38   	-125.43   	 51.94   	-106.82		 17.19   	-264.50		
-74.16   	-125.12   	 51.52   	-106.82		 16.13   	-279.75		
-71.41   	-122.68   	 51.09   	-101.73		 15.02   	-325.53		
-67.75   	-119.32   	 50.68   	-106.82		 13.71   	-381.48		
-64.39   	-116.27   	 50.25   	-122.07		 12.19   	-381.48		
-62.26   	-114.44   	 49.77   	-137.33		 10.66   	-386.57		
-61.34   	-114.44   	 49.22   	-147.51		  9.11   	-406.92		
-61.34   	-115.66   	 48.63   	-172.94		  7.49   	-376.40		
-61.95   	-116.88   	 47.93   	-198.37		  5.98   	-320.45		
-62.56   	-117.80   	 47.14   	-223.80		  4.70   	-305.19		
-63.48   	-117.80   	 46.25   	-218.72		  3.48   	-279.75		
-64.09   	-116.88   	 45.37   	-213.63		  2.36   	-218.72		
-64.09   	-114.75   	 44.52   	-188.20		  1.49   	-178.03		
-63.17   	-112.30   	 43.76   	-147.51		  0.77   	-157.68		
-60.73   	-109.86   	 43.17   	-106.82		  0.14   	-116.99		
-58.29   	-108.03   	 42.75   	 -71.21		 -0.33   	 -81.38		
-56.46   	-107.12   	 42.46   	 -50.86		 -0.65   	 -66.12		
-56.76   	-107.12   	 42.26   	 -35.61		 -0.92   	 -45.78		
-58.29   	-107.12   	 42.12   	 -15.26		 -1.10   	 -20.35		
-60.12   	-106.81   	 42.05   	  -5.09		 -1.18(D)	   5.09		
-60.12   	-104.68   	 42.03   	 -15.26		 -1.16   	  15.26		
-57.98   	-101.93   	 41.97   	 -20.35		 -1.10   	  25.43		
-54.32   	-99.49   	 41.89   	 -10.17		 -1.00   	  45.78		
-51.27   	-97.96   	 41.85   	 -35.61		 -0.81   	  50.86		
-50.35   	-97.96   	 41.71   	 -50.86		 -0.61   	  50.86		
-50.96   	-98.57   	 41.51   	 -55.95		 -0.41   	  55.95		
-51.27   	-98.57   	 41.28   	 -50.86		 -0.18   	  66.12		
-50.35   	-97.96   	 41.08   	 -45.78		  0.08   	  61.04		
-47.61   	-96.13   	 40.90   	 -55.95		  0.33   	  66.12		
-44.25   	-94.30   	 40.67   	 -45.78		  0.59   	  50.86		
-42.11   	-92.47   	 40.49   	 -25.43		  0.79   	  35.61		
-41.20   	-91.25   	 40.39   	 -20.35		  0.94   	  45.78		
-42.11   	-90.94   	 40.31   	 -35.61		  1.12   	  35.61		
-43.64   	-91.55   	 40.16   	 -35.61		  1.26   	  25.43		
-46.08   	-93.08   	 40.02   	 -10.17		  1.36   	  35.61		
-49.13   	-95.21   	 39.98   	  -5.09		  1.51   	  30.52		
-52.19   	-97.35   	 39.96   	 -25.43		  1.63   	  15.26		
-55.24   	-98.88   	 39.86   	 -35.61		  1.69   	  20.35		
-57.07   	-99.79   	 39.72   	 -30.52		  1.77   	  25.43		
-57.07   	-99.49   	 39.59   	 -35.61		  1.87   	  30.52		
-55.54   	-98.57   	 39.45   	 -40.69		  1.99   	  45.78		
-52.80   	-97.35   	 39.29   	 -35.61		  2.18   	  55.95		
-50.66   	-96.13   	 39.15   	 -35.61		  2.40   	  66.12		
-49.74   	-95.83   	 39.00   	 -35.61		  2.67   	  71.21		
-50.35   	-96.13   	 38.86   	 -35.61		  2.95   	  71.21		
-51.57   	-96.44   	 38.72   	 -45.78		  3.23   	  81.38		
-52.49   	-96.44   	 38.53   	 -40.69		  3.56   	  91.56		
-52.49   	-95.52   	 38.37   	 -45.78		  3.93   	  91.56		
-50.96   	-93.08   	 38.19   	 -45.78		  4.29   	  76.30		
-47.61   	-88.81   	 38.01   	 -45.78		  4.60   	  81.38		
-42.42   	-82.70   	 37.82   	 -45.78		  4.92   	  71.21		
-34.79   	-74.16   	 37.64   	 -50.86		  5.21   	  55.95		
-24.72   	-65.00   	 37.44   	 -45.78		  5.43   	  50.86		
-11.60   	-55.85   	 37.25   	 -40.69		  5.64   	  30.52		
  5.49   	-46.39   	 37.09   	 -45.78		  5.76   	   5.09		
 28.08   	-32.04   	 36.91   	 -40.69		  5.78   	  -5.09		
 54.93   	 -7.63   	 36.74   	 -40.69		  5.76   	 -15.26		
 82.09   	 25.94   	 36.58   	 -30.52		  5.70   	 -20.35		
101.32   	 58.59   	 36.46   	 -35.61		  5.62   	 -25.43		
104.37   	 72.94   	 36.32   	 -40.69		  5.51   	 -20.35		
 88.20   	 55.85   	 36.15   	 -40.69		  5.43   	 -15.26		
 56.76   	 10.68   	 35.99   	 -40.69		  5.37   	 -15.26		
 18.62   	-44.86   	 35.83   	 -35.61		  5.31   	 -10.17		
-17.09   	-89.42   	 35.69   	 -30.52		  5.27   	  -5.09		
-44.25   	-112.30   	 35.56   	 -40.69		  5.25   	  -5.09		
-61.65   	-116.58   	 35.40   	 -45.78		  5.23   	 -10.17		
-70.80   	-114.75   	 35.22   	 -40.69		  5.19   	 -10.17		
-74.16   	-114.44   	 35.06   	 -40.69		  5.15   	  -5.09		
-74.16   	-117.49   	 34.89   	 -40.69		  5.13   	   0.00		
-72.63   	-120.24   	 34.73   	 -40.69		  5.13   	   0.00		
-71.72   	-120.24   	 34.57   	 -30.52		  5.13   	  -5.09		
-71.72   	-118.41   	 34.45   	 -35.61		  5.11   	 -10.17		
-71.72   	-122.38   	 34.30   	 -35.61		  5.07   	 -15.26		
-68.66   	-151.67   	 34.16   	 -30.52		  5.01   	 -15.26		
-47.91   	-231.93   	 34.04   	 -25.43		  4.94   	   5.09		
 24.41   	-349.43   	 33.94   	 -15.26		  4.96(E)	  50.86		
194.09   	-402.83   	 33.88   	 -25.43		  5.17   	  86.47		
454.41   	-237.43   	 33.77   	 -30.52		  5.51   	 137.33		
692.14   	227.97   	 33.65   	 -40.69		  6.06   	 188.20		
736.39   	883.79   	 33.49   	 -40.69		  6.82   	 244.15		
475.46   	1427.31(R)	 33.33   	 -76.30		  7.79   	 574.77		
-545.65   	1111.76   	 33.02   	 -45.78		 10.09   	 289.93		
-793.76   	395.20   	 32.84   	 -40.69		 11.25   	 239.06		
-681.76   	-220.64   	 32.68   	 -35.61		 12.21   	 183.11		
-344.85   	-463.87   	 32.53   	 -30.52		 12.94   	 142.42		
-20.14   	-341.19   	 32.41   	 -35.61		 13.51   	  91.56		
127.26   	-79.35   	 32.27   	 -25.43		 13.88   	  55.95		
 92.16   	 83.62   	 32.17   	  -5.09		 14.10   	  30.52		
-14.34   	 69.27   	 32.15   	   0.00		 14.22   	  10.17		
-80.26   	-40.89   	 32.15   	  -5.09		 14.26   	 -20.35		
-73.24   	-126.34   	 32.13   	  -5.09		 14.18   	 -35.61		
-27.47   	-132.45   	 32.11   	 -10.17		 14.04   	 -50.86		
 10.68   	-84.53   	 32.06   	 -15.26		 13.84   	 -40.69		
 21.36   	-36.62   	 32.00   	 -20.35		 13.67   	   5.09		
 11.29   	-20.14   	 31.92   	 -30.52		 13.69   	 106.82		
 -1.53   	-31.13   	 31.80   	 -35.61		 14.12   	 203.46		
 -4.27   	-47.30   	 31.66   	 -35.61		 14.93   	 274.67		
  3.36   	-52.19   	 31.52   	 -35.61		 16.03   	 320.45		
 14.04   	-44.25   	 31.37   	 -35.61		 17.31   	 361.14		
 20.14   	-32.35   	 31.23   	 -25.43		 18.76   	 406.92		
 21.06   	-23.50   	 31.13   	 -25.43		 20.39   	 427.26		
 20.14   	-20.45   	 31.03   	 -15.26		 22.10   	 391.66		
 20.75   	-21.06   	 30.97   	 -10.17		 23.66   	 350.97		
 23.50   	-21.06   	 30.93   	 -20.35		 25.07   	 335.71		
 27.47   	-18.62   	 30.84   	 -30.52		 26.41   	 279.75		
 32.04   	-12.82   	 30.72   	 -40.69		 27.53   	 320.45		
 39.06   	  0.00   	 30.56   	 -25.43		 28.81   	  66.12		
 41.50   	  3.97   	 30.46(D)	  20.35		 29.07   	  15.26		
 43.95   	  6.71   	 30.54   	  86.47		 29.14   	 -30.52		
 46.69   	  9.46   	 30.88   	 101.73		 29.01   	 -66.12		
 50.05   	 13.12   	 31.29   	 147.51		 28.75   	 -61.04		
 53.71   	 18.31   	 31.88   	 264.50		 28.50   	 -50.86		
 57.37   	 24.41   	 32.94   	 356.05		 28.30   	 -50.86		
 61.34   	 30.52   	 34.36   	 406.92		 28.10   	 -30.52		
 65.61   	 36.62   	 35.99   	 467.95		 27.98   	 -10.17		
 69.89   	 43.03   	 37.86   	 513.73		 27.93   	  15.26		
 74.16   	 50.05   	 39.92   	 539.16		 28.00   	  40.69		
 78.74   	 58.29   	 42.08   	 554.42		 28.16   	  55.95		
 83.92   	 66.83   	 44.29   	 579.86		 28.38   	  86.47		
 88.81   	 74.77   	 46.61   	 584.94		 28.73   	  96.64		
 92.77   	 82.09   	 48.95   	 569.68		 29.11   	 101.73		
 94.91   	 87.89   	 51.23   	 549.34		 29.52   	 122.07		
 95.52   	 92.16   	 53.43   	 528.99		 30.01   	 122.07		
 94.91   	 95.21   	 55.54   	 498.47		 30.50   	 122.07		
 93.99   	 97.96   	 57.54   	 452.69		 30.99   	 106.82		
 93.38   	101.32   	 59.35   	 386.57		 31.41   	 101.73		
 92.77   	105.59   	 60.89   	 350.97		 31.82   	  91.56		
 92.16   	110.78   	 62.30   	 320.45		 32.19   	  55.95		
 92.47   	116.27   	 63.58   	 254.32		 32.41   	  35.61		
 92.77   	121.77   	 64.60   	 193.29		 32.55   	  30.52		
 92.77   	126.34   	 65.37   	 162.77		 32.68   	  10.17		
 91.55   	130.31   	 66.02   	 127.16		 32.72(S)	 -20.35		
 89.72   	133.36   	 66.53   	  96.64		 32.63   	 -20.35		
 87.59   	136.72   	 66.92   	  55.95		 32.55   	 -30.52		
 86.36   	140.08   	 67.14   	  35.61		 32.43   	 -45.78		
 85.75   	143.74   	 67.28(S)	   0.00		 32.25   	 -45.78		
 84.53   	147.71   	 67.28   	 -25.43		 32.06   	 -50.86		
 82.70   	151.67   	 67.18   	 -50.86		 31.86   	 -55.95		
 79.96   	155.94   	 66.98   	 -71.21		 31.64   	 -45.78		
 77.21   	160.83   	 66.69   	 -86.47		 31.45   	 -45.78		
 75.38   	166.93   	 66.35   	 -91.56		 31.27   	 -50.86		
 73.85   	173.95   	 65.98   	 -96.64		 31.07   	 -45.78		
 72.33   	181.88   	 65.59   	-101.73		 30.88   	 -45.78		
 70.19   	189.82   	 65.19   	-111.90		 30.70   	 -40.69		
 67.44   	197.75   	 64.74   	-116.99		 30.54   	 -40.69		
 64.70   	205.08   	 64.27   	-116.99		 30.38   	 -40.69		
 61.65   	209.35   	 63.80   	-122.07		 30.21   	 -50.86		
 57.98   	207.82   	 63.32   	-127.16		 30.01   	 -40.69		
 53.41   	197.14   	 62.81   	-132.25		 29.85   	 -45.78		
 46.39   	174.87   	 62.28   	-122.07		 29.66   	 -50.86		
 37.54   	141.60   	 61.79   	-122.07		 29.46   	 -55.95		
 26.25   	100.40   	 61.30   	-127.16		 29.24   	 -50.86		
 13.73   	 56.46   	 60.79   	-122.07		 29.03   	 -61.04		
  0.61   	 14.04   	 60.30   	 -96.64		 28.79   	 -61.04		
-12.21   	-22.89   	 59.92   	 -96.64		 28.55   	 -66.12		
-23.80   	-53.41   	 59.53   	-101.73		 28.28   	 -66.12		
-33.26   	-76.90   	 59.12   	-106.82		 28.02   	 -66.12		
-40.28   	-93.99   	 58.70   	-101.73		 27.75   	 -76.30		
-45.47   	-106.51   	 58.29   	-106.82		 27.45   	 -81.38		
-49.44   	-115.66   	 57.86   	-111.90		 27.12   	 -71.21		
-52.49   	-122.07   	 57.42   	-106.82		 26.84   	 -81.38		
-55.24   	-126.95   	 56.99   	-101.73		 26.51   	 -86.47		
-57.37   	-130.31   	 56.58   	-101.73		 26.16   	 -81.38		
-58.59   	-132.14   	 56.17   	 -96.64		 25.84   	 -91.56		
-58.29   	-133.06   	 55.79   	-106.82		 25.47   	-111.90		
-57.37   	-133.06   	 55.36   	 -96.64		 25.03   	-137.33		
-56.15   	-132.75   	 54.97   	 -81.38		 24.48   	-157.68		
-55.54   	-133.06   	 54.65   	 -76.30		 23.85   	-193.29		
-55.85   	-133.97   	 54.34   	 -81.38		 23.07   	-239.06		
-55.85   	-135.50   	 54.02   	 -86.47		 22.12   	-274.67		
-56.15   	-136.41   	 53.67   	 -81.38		 21.02   	-289.93		
-55.85   	-136.72   	 53.35   	 -91.56		 19.86   	-310.27		
-55.54   	-135.50   	 52.98   	-106.82		 18.62   	-361.14		
-55.54   	-133.67   	 52.55   	-106.82		 17.17   	-422.18		
-56.15   	-132.45   	 52.13   	-101.73		 15.48   	-412.00		
-56.76   	-132.14   	 51.72   	-132.25		 13.84   	-396.74		
-56.76   	-132.45   	 51.19   	-193.29		 12.25   	-417.09		
-56.46   	-133.36   	 50.42   	-233.98		 10.58   	-412.00		
-55.85   	-133.36   	 49.48   	-203.46		  8.93   	-335.71		
-54.93   	-132.45   	 48.67   	-178.03		  7.59   	-315.36		
-53.71   	-130.62   	 47.96   	-254.32		  6.33   	-320.45		
-52.19   	-128.48   	 46.94   	-279.75		  5.05   	-228.89		
-50.66   	-126.95   	 45.82   	-198.37		  4.13   	-162.77		
-49.44   	-126.34   	 45.03   	-127.16		  3.48   	-147.51		
-48.52   	-126.04   	 44.52   	-106.82		  2.89   	-106.82		
-48.22   	-125.43   	 44.09   	 -81.38		  2.46   	 -66.12		
-48.22   	-124.21   	 43.76   	 -40.69		  2.20   	 -50.86		
-48.22   	-122.38   	 43.60   	  -5.09		  1.99   	 -20.35		
-47.30   	-119.93   	 43.58   	 -10.17		  1.91(D)	  10.17		
-45.47   	-116.88   	 43.54   	 -15.26		  1.95   	  15.26		
-43.33   	-113.83   	 43.48   	 -10.17		  2.01   	  25.43		
-41.81   	-111.08   	 43.44   	 -15.26		  2.12   	  40.69		
-41.20   	-109.25   	 43.38   	 -30.52		  2.28   	  45.78		
-41.50   	-108.95   	 43.26   	 -45.78		  2.46   	  45.78		
-42.42   	-109.25   	 43.07   	 -35.61		  2.64   	  40.69		
-42.11   	-109.25   	 42.93   	 -35.61		  2.81   	  40.69		
-41.20   	-108.95   	 42.79   	 -45.78		  2.97   	  30.52		
-39.06   	-108.34   	 42.60   	 -55.95		  3.09   	  20.35		
-37.23   	-107.12   	 42.38   	 -55.95		  3.17   	  20.35		
-36.62   	-106.51   	 42.16   	 -40.69		  3.26   	  10.17		
-37.23   	-106.51   	 41.99   	 -45.78		  3.30   	   0.00		
-38.76   	-107.12   	 41.81   	 -45.78		  3.30   	 -10.17		
-40.59   	-108.64   	 41.63   	 -40.69		  3.26   	 -20.35		
-42.11   	-109.86   	 41.46   	 -35.61		  3.17   	 -20.35		
-42.42   	-110.47   	 41.32   	 -45.78		  3.09   	 -25.43		
-41.81   	-110.17   	 41.14   	 -50.86		  2.99   	 -30.52		
-40.59   	-109.56   	 40.94   	 -30.52		  2.87   	 -30.52		
-39.37   	-109.25   	 40.81   	 -20.35		  2.75   	 -25.43		
-38.45   	-109.25   	 40.73   	 -15.26		  2.64   	 -15.26		
-38.15   	-109.25   	 40.67   	 -30.52		  2.58   	  -5.09		
-38.15   	-108.64   	 40.55   	 -30.52		  2.56   	  10.17		
-37.84   	-107.42   	 40.43   	 -25.43		  2.60   	  20.35		
-36.93   	-105.59   	 40.33   	 -35.61		  2.69   	  50.86		
-36.01   	-104.68   	 40.18   	 -40.69		  2.89   	  66.12		
-35.10   	-104.98   	 40.02   	 -35.61		  3.15   	  81.38		
-34.48   	-105.29   	 39.88   	 -40.69		  3.48   	  91.56		
-33.87   	-104.06   	 39.72   	 -50.86		  3.85   	 101.73		
-32.65   	-99.79   	 39.51   	 -55.95		  4.25   	 106.82		
-29.91   	-92.47   	 39.29   	 -61.04		  4.68   	 101.73		
-25.33   	-83.01   	 39.04   	 -55.95		  5.09   	 101.73		
-18.01   	-74.16   	 38.82   	 -45.78		  5.49   	  96.64		
 -7.32   	-66.83   	 38.64   	 -61.04		  5.88   	  71.21		
  7.93   	-58.90   	 38.39   	 -61.04		  6.16   	  61.04		
 28.38   	-43.33   	 38.15   	 -45.78		  6.41   	  45.78		
 52.49   	-16.48   	 37.97   	 -35.61		  6.59   	  35.61		
 75.38   	 18.92   	 37.82   	 -45.78		  6.73   	  20.35		
 90.03   	 48.83   	 37.64   	 -35.61		  6.82   	   5.09		
 89.42   	 55.54   	 37.50   	 -30.52		  6.84   	   0.00		
 73.24   	 31.43   	 37.38   	 -25.43		  6.84   	 -15.26		
 45.78   	-14.34   	 37.27   	 -30.52		  6.78   	 -20.35		
 15.26   	-62.56   	 37.15   	 -35.61		  6.69   	 -15.26		
-12.21   	-95.52   	 37.01   	 -40.69		  6.63   	 -30.52		
-33.26   	-109.86   	 36.85   	 -35.61		  6.51   	 -30.52		
-48.22   	-113.22   	 36.70   	 -40.69		  6.39   	 -25.43		
-57.68   	-115.66   	 36.54   	 -30.52		  6.29   	 -35.61		
-61.95   	-119.93   	 36.42   	 -40.69		  6.14   	 -30.52		
-61.65   	-123.60   	 36.26   	 -55.95		  6.02   	 -25.43		
-58.90   	-123.29   	 36.03   	 -45.78		  5.92   	 -30.52		
-56.46   	-119.93   	 35.85   	 -35.61		  5.80   	 -35.61		
-55.54   	-118.10   	 35.71   	 -50.86		  5.66   	 -45.78		
-55.54   	-130.00   	 35.50   	 -50.86		  5.47   	 -50.86		
-49.74   	-178.53   	 35.30   	 -35.61		  5.27   	 -45.78		
-18.01   	-277.10   	 35.16   	 -30.52		  5.09   	 -30.52		
